fgMaxotsu1,fgMinotsu1,fgStdevotsu1,fgMeanotsu1,fgMedianotsu1,bgMaxotsu1,bgMinotsu1,bgStdevotsu1,bgMeanotsu1,bgMedianotsu1,fgMaxotsu2,fgMinotsu2,fgStdevotsu2,fgMeanotsu2,fgMedianotsu2,bgMaxotsu2,bgMinotsu2,bgStdevotsu2,bgMeanotsu2,bgMedianotsu2,fgMaxotsu3,fgMinotsu3,fgStdevotsu3,fgMeanotsu3,fgMedianotsu3,bgMaxotsu3,bgMinotsu3,bgStdevotsu3,bgMeanotsu3,bgMedianotsu3,fgMaxotsu4,fgMinotsu4,fgStdevotsu4,fgMeanotsu4,fgMedianotsu4,bgMaxotsu4,bgMinotsu4,bgStdevotsu4,bgMeanotsu4,bgMedianotsu4,ImageName
1091.000000,476.000000,210.310726,784.956522,788.000000,471.000000,303.000000,35.702916,403.600000,406.000000,1091.000000,609.000000,148.422618,901.912162,941.000000,697.000000,303.000000,77.995528,478.414063,484.500000,1091.000000,770.000000,94.784142,969.300885,1017.000000,768.000000,303.000000,111.212449,522.631902,517.500000,1091.000000,960.000000,27.986869,1034.622378,1040.000000,958.000000,303.000000,169.009562,590.437653,553.000000,29375.dcm
1107.000000,371.000000,201.212901,800.639241,840.000000,401.000000,191.000000,61.848874,295.790323,291.000000,1107.000000,591.000000,143.193905,878.828685,914.000000,586.000000,191.000000,116.394753,399.645669,406.000000,1107.000000,758.000000,91.960579,944.605263,965.500000,755.000000,191.000000,162.745180,488.648936,496.000000,1107.000000,929.000000,42.714582,1007.598291,1007.000000,928.000000,191.000000,212.654369,587.938697,606.000000,29386.dcm
952.000000,257.000000,223.035563,635.992806,664.000000,250.000000,115.000000,36.173616,180.658537,188.000000,952.000000,404.000000,158.991330,732.283019,773.500000,397.000000,115.000000,83.840891,245.783784,227.000000,952.000000,648.000000,81.602705,824.328767,833.000000,642.000000,115.000000,154.418108,333.028037,301.000000,952.000000,839.000000,29.748830,893.250000,892.000000,833.000000,115.000000,230.337102,442.034722,393.000000,29388.dcm
944.000000,293.000000,186.937337,582.402778,573.000000,279.000000,155.000000,38.517312,229.125000,235.000000,944.000000,456.000000,135.327153,676.039216,684.000000,414.000000,155.000000,74.254271,300.567568,299.000000,944.000000,626.000000,87.958018,766.290323,754.000000,608.000000,155.000000,130.841919,383.228070,378.000000,944.000000,760.000000,54.575082,846.857143,861.500000,758.000000,155.000000,177.495784,455.986486,435.000000,29391.dcm
1091.000000,467.000000,200.110475,846.792570,909.000000,477.000000,318.000000,37.122858,402.258065,409.000000,1091.000000,599.000000,144.803883,925.220472,994.000000,724.000000,318.000000,92.056686,468.629630,444.500000,1091.000000,779.000000,82.371870,987.252475,1026.500000,777.000000,318.000000,125.202125,521.023364,502.000000,1091.000000,974.000000,24.065778,1037.773723,1042.000000,967.000000,318.000000,189.561672,604.835125,580.000000,29396.dcm
952.000000,225.000000,232.340491,609.627451,626.000000,223.000000,115.000000,29.362164,174.218182,178.000000,952.000000,388.000000,172.418101,708.775862,752.000000,385.000000,115.000000,71.169806,224.315217,206.000000,952.000000,620.000000,93.713138,809.721519,828.000000,617.000000,115.000000,141.951519,301.449612,268.000000,952.000000,829.000000,33.131990,888.461538,890.000000,828.000000,115.000000,224.004453,403.579882,342.000000,29399.dcm
944.000000,306.000000,179.055819,584.000000,572.500000,299.000000,155.000000,45.248204,239.250000,252.500000,944.000000,440.000000,139.459547,667.641509,663.000000,423.000000,155.000000,77.364499,315.108108,326.000000,944.000000,608.000000,90.939757,761.343750,753.500000,594.000000,155.000000,122.167762,391.051724,388.500000,944.000000,760.000000,54.575082,846.857143,861.500000,758.000000,155.000000,169.471886,463.000000,448.000000,29403.dcm
1423.000000,824.000000,159.380403,1073.511628,1064.000000,806.000000,620.000000,54.696716,708.307692,704.000000,1423.000000,983.000000,129.024654,1143.193548,1117.000000,966.000000,620.000000,107.626670,797.200000,806.000000,1423.000000,1072.000000,112.053962,1204.095238,1165.000000,1064.000000,620.000000,135.539743,859.514286,882.000000,1423.000000,1165.000000,82.924610,1291.090909,1299.000000,1160.000000,620.000000,159.112066,914.822222,941.000000,29408.dcm
952.000000,169.000000,257.812141,535.112299,485.000000,211.000000,115.000000,24.823931,165.106383,169.000000,952.000000,330.000000,193.792131,678.991935,721.000000,374.000000,115.000000,57.099440,214.827273,206.000000,952.000000,563.000000,109.368662,791.823529,819.000000,559.000000,115.000000,113.326325,271.953020,234.000000,952.000000,819.000000,36.784669,882.465116,883.000000,813.000000,115.000000,206.596230,365.863874,291.000000,29412.dcm
920.000000,318.000000,178.954919,581.879121,550.000000,310.000000,92.000000,70.329783,215.275862,226.000000,920.000000,436.000000,145.686998,660.227273,645.500000,428.000000,92.000000,98.010576,289.240741,309.000000,920.000000,583.000000,105.824986,741.340909,745.500000,579.000000,92.000000,127.536702,349.671053,367.500000,920.000000,738.000000,56.927733,829.304348,826.000000,736.000000,92.000000,167.468004,413.608247,404.000000,29415.dcm
1091.000000,467.000000,202.557992,841.191223,900.000000,477.000000,306.000000,39.418625,401.278351,409.000000,1091.000000,609.000000,141.995519,931.275000,1001.000000,724.000000,306.000000,99.039737,475.897727,450.500000,1091.000000,788.000000,79.866915,991.406250,1028.500000,779.000000,306.000000,126.826019,521.937500,502.000000,1091.000000,961.000000,27.431417,1035.467626,1041.000000,960.000000,306.000000,181.500237,589.653430,563.000000,29421.dcm
1115.000000,245.000000,280.116754,849.546875,1015.000000,242.000000,69.000000,42.991762,162.758621,167.000000,1115.000000,420.000000,190.513932,938.299270,1040.000000,419.000000,69.000000,91.077784,232.701923,214.000000,1115.000000,724.000000,87.525062,1013.951754,1049.000000,722.000000,69.000000,178.316563,334.093333,298.000000,1115.000000,978.000000,25.437082,1056.155172,1058.000000,976.000000,69.000000,287.686382,478.058824,412.500000,29424.dcm
1148.000000,329.000000,229.345890,957.014706,1074.000000,224.000000,89.000000,46.897734,159.307692,154.000000,1148.000000,735.000000,97.539348,1051.553571,1090.000000,711.000000,89.000000,202.512156,330.440000,224.000000,1148.000000,1032.000000,26.878453,1099.731707,1099.000000,1028.000000,89.000000,335.140459,551.475000,528.000000,1148.000000,1101.000000,12.352995,1120.526316,1120.000000,1139.000000,89.000000,370.704562,739.645161,921.000000,29428.dcm
1120.000000,297.000000,264.253959,897.710526,1057.500000,286.000000,90.000000,59.845222,177.285714,180.000000,1120.000000,669.000000,117.913063,1019.033333,1066.000000,641.000000,90.000000,165.542105,318.866667,297.000000,1120.000000,1011.000000,23.265421,1076.355556,1076.000000,1005.000000,90.000000,293.478852,494.933333,419.000000,1116.000000,1083.000000,11.236777,1098.916667,1096.000000,1120.000000,90.000000,361.444636,737.448718,896.000000,29435.dcm
1386.000000,228.000000,247.907198,1095.923664,1163.000000,214.000000,65.000000,43.353588,128.478261,125.000000,1386.000000,1010.000000,88.282911,1196.264151,1206.000000,1004.000000,65.000000,330.676691,410.770833,231.500000,1386.000000,1163.000000,55.975355,1252.924242,1248.000000,1154.000000,65.000000,424.000964,725.318182,956.000000,1386.000000,1250.000000,40.062308,1301.333333,1294.500000,1279.000000,65.000000,420.362746,866.782258,1097.500000,29440.dcm
458.000000,177.000000,88.367473,313.086957,317.000000,146.000000,79.000000,21.430952,120.428571,122.000000,458.000000,261.000000,60.143959,359.312500,377.500000,255.000000,79.000000,51.475856,163.928571,161.500000,458.000000,330.000000,36.860425,392.090909,398.000000,317.000000,79.000000,71.989359,196.368421,184.000000,458.000000,398.000000,23.782346,417.000000,406.000000,386.000000,79.000000,94.341616,230.916667,222.000000,29446.dcm
1147.000000,182.000000,300.664554,641.688889,607.000000,174.000000,40.000000,34.222013,118.421053,114.000000,1147.000000,340.000000,238.108929,763.676471,748.000000,334.000000,40.000000,84.448100,172.033333,149.000000,1147.000000,607.000000,159.815976,894.652174,927.000000,596.000000,40.000000,166.520005,257.292683,190.000000,1147.000000,966.000000,58.300848,1045.100000,1037.500000,956.000000,40.000000,272.158531,382.870370,313.500000,29448.dcm
1147.000000,124.000000,327.923000,508.671875,380.500000,119.000000,40.000000,23.476338,85.538462,87.500000,1147.000000,296.000000,277.694060,672.093023,687.000000,288.000000,40.000000,55.322701,125.085106,114.000000,1147.000000,511.000000,197.600258,825.827586,844.000000,491.000000,40.000000,111.403258,177.540984,141.000000,1147.000000,854.000000,87.625232,1003.214286,999.000000,844.000000,40.000000,221.868292,272.815789,167.500000,29453.dcm
1148.000000,185.000000,306.477293,829.153153,990.000000,182.000000,53.000000,30.452965,119.687500,115.500000,1148.000000,542.000000,174.195353,965.045977,1028.000000,535.000000,53.000000,132.500506,212.625000,161.000000,1148.000000,849.000000,74.570317,1052.227273,1079.000000,834.000000,53.000000,246.855785,343.103896,217.000000,1148.000000,1055.000000,22.306047,1104.184211,1103.000000,1059.000000,53.000000,354.998364,513.400000,457.000000,29458.dcm
1120.000000,339.000000,228.323336,946.942308,1066.000000,300.000000,90.000000,77.802586,204.166667,208.000000,1120.000000,730.000000,93.126779,1040.302326,1071.000000,711.000000,90.000000,180.052585,331.333333,297.000000,1120.000000,1041.000000,20.222952,1081.969697,1076.000000,1037.000000,90.000000,314.401801,515.677419,419.000000,1116.000000,1090.000000,9.533566,1102.000000,1101.000000,1120.000000,90.000000,365.414975,753.166667,972.500000,29461.dcm
598.000000,148.000000,129.915611,355.138889,322.500000,142.000000,84.000000,19.383490,109.083333,105.500000,598.000000,263.000000,102.487804,418.400000,428.000000,243.000000,84.000000,58.535149,158.000000,142.000000,598.000000,336.000000,72.755988,473.941176,475.000000,323.000000,84.000000,81.488227,194.741935,205.000000,598.000000,475.000000,43.797197,528.222222,518.000000,462.000000,84.000000,116.391099,239.487179,231.000000,29465.dcm
1135.000000,691.000000,96.461634,1042.673913,1075.500000,555.000000,143.000000,131.348561,430.000000,472.000000,1135.000000,998.000000,35.724715,1081.459459,1084.000000,985.000000,143.000000,259.974155,644.684211,555.000000,1135.000000,1071.000000,19.740977,1100.115385,1097.000000,1059.000000,143.000000,281.410405,788.666667,926.000000,1135.000000,1103.000000,12.420461,1120.375000,1117.500000,1118.000000,143.000000,266.160632,902.083333,1047.000000,29468.dcm
1386.000000,212.000000,248.697770,1006.820388,1079.500000,474.000000,22.000000,73.222134,143.310811,133.500000,1386.000000,566.000000,144.413522,1070.109043,1087.000000,543.000000,22.000000,113.065243,182.929348,151.500000,1386.000000,977.000000,83.130428,1113.691131,1096.000000,974.000000,22.000000,269.913286,308.339056,174.000000,1386.000000,1161.000000,56.943167,1249.652174,1242.000000,1157.000000,22.000000,427.897754,712.411405,1008.000000,29472.dcm
458.000000,104.000000,102.909406,216.484848,181.000000,98.000000,28.000000,18.646588,76.866667,83.000000,458.000000,146.000000,90.983483,275.825000,263.500000,185.000000,28.000000,29.610068,107.512195,112.000000,458.000000,214.000000,72.059389,319.500000,322.000000,210.000000,28.000000,39.373246,122.547170,122.000000,458.000000,327.000000,41.879734,378.714286,382.500000,317.000000,28.000000,68.527895,151.328358,133.000000,29479.dcm
1110.000000,352.000000,219.508536,913.159091,1028.000000,313.000000,42.000000,91.963431,123.454545,102.000000,1110.000000,711.000000,111.529986,1008.057143,1057.000000,682.000000,42.000000,237.143944,312.750000,275.500000,1110.000000,1005.000000,26.906709,1069.333333,1072.000000,1009.000000,42.000000,337.956850,512.032258,591.000000,1110.000000,1068.000000,11.002913,1089.692308,1092.000000,1065.000000,42.000000,374.116878,651.690476,722.500000,29481.dcm
1059.000000,559.000000,141.928746,834.651515,874.000000,531.000000,228.000000,84.888050,397.466667,405.000000,1059.000000,738.000000,86.400743,903.510204,902.000000,730.000000,228.000000,139.582149,524.281250,564.000000,1059.000000,869.000000,56.260289,949.147059,943.500000,865.000000,228.000000,174.660405,612.297872,629.000000,1059.000000,968.000000,28.696294,1009.750000,1009.500000,1017.000000,228.000000,203.411538,709.159420,758.000000,29485.dcm
1147.000000,174.000000,306.545418,594.153846,568.000000,170.000000,40.000000,33.112090,118.900000,114.500000,1147.000000,321.000000,261.025402,711.948718,693.000000,318.000000,40.000000,74.293070,166.909091,152.000000,1147.000000,578.000000,180.543065,859.038462,855.500000,558.000000,40.000000,137.450374,237.804348,186.000000,1147.000000,927.000000,66.674015,1027.833333,1017.000000,857.000000,40.000000,240.718275,349.000000,300.000000,29488.dcm
716.000000,144.000000,186.840468,403.131579,446.500000,141.000000,82.000000,21.765416,108.800000,101.500000,716.000000,252.000000,145.368679,484.857143,470.000000,245.000000,82.000000,43.614912,141.550000,142.500000,716.000000,456.000000,87.557500,567.736842,576.000000,437.000000,82.000000,92.305541,193.793103,157.000000,716.000000,591.000000,47.029246,644.000000,634.000000,576.000000,82.000000,158.324348,272.076923,245.000000,29492.dcm
1115.000000,547.000000,143.856593,981.546667,1052.000000,545.000000,284.000000,71.349776,400.904762,386.000000,1115.000000,778.000000,71.364725,1030.400000,1058.000000,763.000000,284.000000,150.866958,529.243902,545.000000,1115.000000,967.000000,29.317117,1057.733945,1060.000000,966.000000,284.000000,212.827404,650.935484,686.000000,1115.000000,1030.000000,16.772870,1069.321429,1064.500000,1051.000000,284.000000,245.761180,756.643678,832.000000,29495.dcm
976.000000,361.000000,189.588662,676.428571,700.000000,340.000000,231.000000,35.931253,300.142857,301.500000,976.000000,510.000000,129.765553,771.733333,807.000000,506.000000,231.000000,82.832212,363.846154,339.500000,976.000000,717.000000,73.110929,846.550000,850.500000,704.000000,231.000000,141.838817,435.583333,412.500000,976.000000,852.000000,39.496976,904.700000,908.500000,849.000000,231.000000,194.263128,512.282609,499.500000,29500.dcm
1148.000000,182.000000,316.182248,799.554795,932.500000,185.000000,53.000000,32.003667,123.877551,123.000000,1148.000000,457.000000,201.213441,929.784483,1006.500000,445.000000,53.000000,105.363621,189.240506,154.000000,1148.000000,799.000000,89.708139,1036.666667,1069.500000,966.000000,53.000000,237.297213,321.846847,208.000000,1148.000000,1044.000000,25.594994,1097.979592,1096.000000,1059.000000,53.000000,341.555671,472.630137,405.500000,29505.dcm
1133.000000,246.000000,270.872360,894.758621,1032.500000,228.000000,32.000000,64.712042,97.428571,71.000000,1133.000000,713.000000,113.034110,1025.288889,1076.000000,617.000000,32.000000,201.755818,263.777778,228.000000,1133.000000,1015.000000,31.499984,1086.593750,1096.000000,1005.000000,32.000000,337.605861,462.225000,452.500000,1133.000000,1091.000000,11.698277,1109.444444,1108.500000,1086.000000,32.000000,391.497355,616.481481,665.000000,29511.dcm
1120.000000,297.000000,268.139586,893.294118,1057.500000,286.000000,90.000000,62.197061,178.153846,194.000000,1120.000000,641.000000,128.738068,1013.018519,1066.000000,613.000000,90.000000,159.121717,309.518519,297.000000,1120.000000,1037.000000,20.929449,1079.102564,1076.000000,1011.000000,90.000000,297.666294,499.404762,458.500000,1116.000000,1083.000000,11.236777,1098.916667,1096.000000,1120.000000,90.000000,363.755800,722.797101,878.000000,29516.dcm
1094.000000,265.000000,240.556932,605.546392,553.000000,263.000000,0.000000,67.364951,164.775862,172.000000,1094.000000,415.000000,201.772385,710.812950,733.000000,413.000000,0.000000,105.128682,249.823009,260.000000,1094.000000,587.000000,128.794135,838.573034,834.000000,572.000000,0.000000,141.616345,321.472393,324.000000,1094.000000,859.000000,74.241405,962.115385,962.500000,1027.000000,0.000000,248.393009,451.407080,414.000000,29519.dcm
966.000000,239.000000,233.920026,574.982759,528.000000,221.000000,74.000000,47.248699,147.857143,152.000000,966.000000,381.000000,179.692292,682.738095,699.000000,375.000000,74.000000,85.443428,224.800000,242.500000,966.000000,623.000000,106.464967,796.592593,801.000000,581.000000,74.000000,143.096693,309.133333,283.000000,966.000000,788.000000,55.775058,878.000000,870.000000,767.000000,74.000000,204.319719,390.333333,362.000000,29524.dcm
899.000000,205.000000,183.831493,465.618182,442.000000,274.000000,116.000000,30.820755,163.000000,161.000000,899.000000,311.000000,152.508719,542.876033,539.000000,310.000000,116.000000,53.561983,196.336134,185.000000,899.000000,464.000000,108.312590,641.162162,630.000000,461.000000,116.000000,100.669887,250.638554,221.500000,899.000000,650.000000,68.307670,735.942857,725.000000,647.000000,116.000000,152.110614,308.751220,274.000000,29526.dcm
899.000000,228.000000,175.504028,483.929032,457.000000,229.000000,116.000000,29.389318,178.836364,177.000000,899.000000,343.000000,146.255125,556.710526,553.000000,336.000000,116.000000,59.638722,222.708333,215.500000,899.000000,469.000000,105.633878,646.069444,640.500000,465.000000,116.000000,99.543213,277.739130,264.000000,899.000000,658.000000,67.652963,738.470588,731.000000,650.000000,116.000000,148.900479,339.414773,317.000000,29528.dcm
966.000000,206.000000,238.611657,534.114286,503.500000,195.000000,74.000000,35.214344,133.550000,126.500000,966.000000,319.000000,191.798900,643.720000,633.500000,313.000000,74.000000,72.917195,196.825000,200.500000,966.000000,518.000000,139.030832,745.941176,746.500000,508.000000,74.000000,125.385068,262.446429,247.500000,966.000000,748.000000,65.839042,863.823529,869.000000,745.000000,74.000000,193.791113,347.589041,309.000000,29530.dcm
1094.000000,234.000000,222.744324,520.766667,454.000000,233.000000,0.000000,46.641841,157.964912,164.000000,1094.000000,290.000000,196.594394,616.733108,577.500000,382.000000,0.000000,77.050862,205.071023,194.500000,1094.000000,526.000000,146.173696,749.396552,737.000000,523.000000,0.000000,120.274372,262.327004,241.500000,1094.000000,772.000000,92.044573,889.777778,872.000000,884.000000,0.000000,187.206547,331.031250,289.000000,29535.dcm
966.000000,195.000000,236.571953,514.025974,471.000000,192.000000,74.000000,34.224959,130.565217,126.000000,966.000000,335.000000,197.919412,627.415094,623.000000,319.000000,74.000000,75.750699,198.510638,195.000000,966.000000,493.000000,149.511984,726.000000,729.000000,480.000000,74.000000,112.657034,249.539683,246.000000,966.000000,727.000000,77.033895,844.300000,846.500000,700.000000,74.000000,174.030602,321.212500,289.500000,29540.dcm
1083.000000,118.000000,321.409620,632.316176,658.500000,162.000000,0.000000,37.146660,57.474576,59.000000,1083.000000,365.000000,213.843328,795.000000,874.500000,360.000000,0.000000,94.930936,118.309278,96.000000,1083.000000,629.000000,123.216417,906.169014,946.000000,625.000000,0.000000,184.202522,202.000000,122.000000,1083.000000,936.000000,40.173426,999.128205,994.000000,922.000000,0.000000,293.011697,323.205128,189.500000,29545.dcm
1083.000000,96.000000,341.683035,532.153409,487.500000,168.000000,0.000000,32.514858,48.078125,51.500000,1083.000000,208.000000,283.744006,676.612403,718.000000,197.000000,0.000000,53.861023,85.162162,79.000000,1083.000000,491.000000,176.481411,839.784091,897.500000,484.000000,0.000000,123.019595,150.230263,108.500000,1083.000000,842.000000,58.894029,973.666667,979.000000,823.000000,0.000000,233.342141,249.095238,145.000000,29553.dcm
1083.000000,137.000000,292.355954,714.660550,801.000000,132.000000,0.000000,38.876467,58.882353,57.000000,1083.000000,447.000000,177.245732,850.409639,903.000000,435.000000,0.000000,131.578921,155.266667,108.500000,1083.000000,718.000000,100.369239,931.625000,958.500000,707.000000,0.000000,217.311362,256.658228,183.000000,1083.000000,940.000000,39.331686,1000.789474,995.500000,936.000000,0.000000,314.029933,398.761905,360.000000,29560.dcm
1041.000000,160.000000,237.940225,485.173333,425.000000,156.000000,0.000000,45.593907,115.250000,135.000000,1041.000000,292.000000,196.522692,593.283019,560.000000,361.000000,0.000000,75.259102,167.608696,155.000000,1041.000000,457.000000,153.265119,700.257143,702.000000,447.000000,0.000000,119.401624,228.828125,192.000000,1041.000000,734.000000,97.149737,854.071429,864.500000,747.000000,0.000000,194.377054,319.964706,277.000000,29567.dcm
1083.000000,132.000000,315.769900,617.303448,616.000000,162.000000,0.000000,39.734113,63.911392,64.000000,1083.000000,309.000000,243.267952,748.227273,792.500000,301.000000,0.000000,79.155301,107.482456,95.500000,1083.000000,593.000000,140.522501,886.500000,938.000000,591.000000,0.000000,161.987999,183.675676,120.500000,1083.000000,909.000000,43.219759,995.048780,993.000000,903.000000,0.000000,273.308663,293.775956,183.000000,29575.dcm
1063.000000,207.000000,165.346487,417.505155,371.000000,248.000000,104.000000,39.093325,200.875000,207.500000,1063.000000,320.000000,162.442333,483.106061,440.500000,320.000000,104.000000,50.173853,244.254545,249.000000,665.000000,411.000000,78.495050,518.482759,492.000000,1063.000000,104.000000,169.024628,329.163043,290.500000,665.000000,536.000000,43.538518,595.538462,594.000000,1063.000000,104.000000,162.587562,347.935185,319.000000,29581.dcm
565.000000,346.000000,54.935713,452.194444,449.000000,345.000000,209.000000,44.569306,260.615385,278.000000,565.000000,408.000000,43.584904,474.481481,472.000000,406.000000,209.000000,72.094875,311.636364,303.000000,565.000000,465.000000,30.187873,510.846154,512.000000,473.000000,209.000000,85.689973,361.833333,390.500000,565.000000,489.000000,24.152870,525.111111,523.000000,488.000000,209.000000,88.654324,373.525000,399.000000,29583.dcm
827.000000,189.000000,215.572926,448.825000,441.500000,186.000000,126.000000,23.539565,156.888889,156.000000,827.000000,254.000000,181.513256,547.892857,510.500000,275.000000,126.000000,38.885057,191.619048,191.000000,827.000000,470.000000,121.257046,655.722222,686.500000,451.000000,126.000000,93.456919,243.935484,214.000000,827.000000,689.000000,43.723563,757.000000,751.000000,684.000000,126.000000,158.887026,313.800000,249.000000,29586.dcm
717.000000,214.000000,157.231147,455.441860,467.000000,199.000000,165.000000,9.870962,184.461538,183.000000,717.000000,332.000000,108.106567,538.266667,543.000000,329.000000,165.000000,49.508041,224.384615,206.500000,717.000000,517.000000,62.538354,612.111111,609.500000,508.000000,165.000000,107.434389,288.526316,260.000000,717.000000,619.000000,32.345788,665.666667,669.000000,600.000000,165.000000,144.773318,340.234043,311.000000,29588.dcm
827.000000,189.000000,206.656845,442.717391,441.500000,186.000000,126.000000,22.333085,156.100000,152.500000,827.000000,274.000000,171.414561,540.375000,510.500000,275.000000,126.000000,39.636299,193.083333,193.000000,827.000000,479.000000,119.479397,644.800000,667.000000,470.000000,126.000000,97.734480,250.833333,214.500000,827.000000,684.000000,47.246517,749.700000,750.000000,650.000000,126.000000,150.504788,313.673913,264.000000,29590.dcm
710.000000,226.000000,156.010890,430.135135,408.000000,221.000000,137.000000,27.737268,184.916667,188.500000,710.000000,300.000000,126.870940,503.346154,497.500000,298.000000,137.000000,44.429542,219.434783,221.000000,710.000000,419.000000,94.643897,567.055556,571.000000,408.000000,137.000000,76.023765,255.709677,241.000000,710.000000,583.000000,43.184038,646.111111,629.000000,559.000000,137.000000,121.382313,307.975000,270.000000,29593.dcm
717.000000,204.000000,154.299099,416.224138,385.000000,201.000000,159.000000,11.097128,182.652174,182.000000,717.000000,285.000000,129.956323,481.809524,468.000000,283.000000,159.000000,35.553176,207.846154,196.000000,717.000000,394.000000,96.749192,552.964286,550.500000,387.000000,159.000000,68.078638,242.622642,225.000000,717.000000,560.000000,48.009614,640.615385,639.000000,554.000000,159.000000,117.299902,294.323529,265.500000,29594.dcm
590.000000,195.000000,117.456237,351.678571,325.500000,190.000000,127.000000,17.892154,166.437500,171.000000,590.000000,250.000000,105.489971,391.093023,376.000000,248.000000,127.000000,32.752844,191.034483,190.000000,590.000000,327.000000,81.981633,449.892857,457.500000,324.000000,127.000000,52.617210,221.818182,220.000000,590.000000,457.000000,48.566400,514.133333,514.000000,439.000000,127.000000,81.504351,256.929825,248.000000,29597.dcm
1014.000000,289.000000,228.188921,624.647059,622.000000,284.000000,150.000000,42.836394,226.040000,229.000000,1014.000000,431.000000,173.746197,728.887097,749.000000,419.000000,150.000000,73.290079,282.395833,283.000000,1014.000000,647.000000,103.159809,837.550000,844.000000,635.000000,150.000000,136.338153,360.628571,322.500000,1014.000000,843.000000,51.000140,921.714286,919.000000,839.000000,150.000000,200.420173,442.584270,401.000000,29599.dcm
717.000000,196.000000,167.677778,393.786885,375.000000,197.000000,159.000000,9.502601,182.394737,184.000000,717.000000,266.000000,138.456040,475.214286,468.000000,265.000000,159.000000,20.152489,192.859649,190.000000,717.000000,414.000000,93.340857,558.851852,554.000000,394.000000,159.000000,60.474142,220.319444,195.500000,717.000000,560.000000,48.009614,640.615385,639.000000,554.000000,159.000000,113.719447,263.069767,201.000000,29602.dcm
945.000000,173.000000,239.852336,419.768293,309.000000,171.000000,112.000000,17.199229,147.464286,151.000000,945.000000,238.000000,222.443747,524.375000,501.000000,234.000000,112.000000,28.659529,170.092593,170.500000,945.000000,416.000000,160.219220,663.485714,664.000000,408.000000,112.000000,65.003695,204.373333,188.000000,945.000000,683.000000,89.227320,803.470588,817.000000,664.000000,112.000000,146.020669,267.645161,201.000000,29605.dcm
827.000000,176.000000,202.610685,402.629032,338.000000,174.000000,126.000000,14.673906,150.833333,149.500000,827.000000,244.000000,180.128920,523.235294,497.000000,664.000000,126.000000,101.493285,214.956522,187.500000,827.000000,451.000000,125.957089,628.045455,631.500000,664.000000,126.000000,106.351369,238.982759,207.000000,827.000000,613.000000,63.288660,730.000000,739.000000,664.000000,126.000000,137.469623,278.205882,219.500000,29608.dcm
710.000000,185.000000,164.366429,371.274510,300.000000,177.000000,126.000000,16.018819,144.461538,138.000000,710.000000,257.000000,149.005808,448.764706,425.500000,249.000000,126.000000,40.143779,185.166667,188.500000,710.000000,381.000000,108.891950,535.863636,549.000000,363.000000,126.000000,60.506630,214.857143,218.000000,710.000000,553.000000,53.126436,629.727273,628.000000,545.000000,126.000000,109.790009,262.000000,227.000000,29610.dcm
771.000000,237.000000,127.033390,511.492958,520.000000,233.000000,117.000000,35.822173,180.684211,189.000000,771.000000,319.000000,100.253776,554.578947,563.000000,413.000000,117.000000,88.010631,246.606061,218.000000,771.000000,520.000000,61.398984,619.400000,614.000000,522.000000,117.000000,125.861891,328.545455,346.000000,771.000000,610.000000,54.523487,678.916667,676.500000,651.000000,117.000000,160.392463,405.153846,433.500000,29612.dcm
827.000000,189.000000,206.656845,442.717391,441.500000,186.000000,126.000000,22.333085,156.100000,152.500000,827.000000,274.000000,171.414561,540.375000,510.500000,275.000000,126.000000,39.636299,193.083333,193.000000,827.000000,479.000000,119.479397,644.800000,667.000000,470.000000,126.000000,97.734480,250.833333,214.500000,827.000000,684.000000,47.246517,749.700000,750.000000,650.000000,126.000000,150.504788,313.673913,264.000000,29615.dcm
710.000000,278.000000,139.809158,503.347826,545.000000,271.000000,203.000000,24.182835,236.857143,227.000000,710.000000,408.000000,102.364473,565.882353,583.000000,381.000000,203.000000,55.384206,278.076923,271.000000,710.000000,545.000000,56.249983,622.666667,622.500000,456.000000,203.000000,84.369809,320.166667,307.500000,710.000000,628.000000,34.072961,667.833333,671.000000,617.000000,203.000000,135.698195,384.500000,372.000000,29618.dcm
717.000000,201.000000,159.176173,427.250000,420.500000,199.000000,159.000000,10.897127,182.300000,182.500000,717.000000,283.000000,127.400928,496.763158,488.500000,281.000000,159.000000,33.917221,205.470588,195.500000,717.000000,427.000000,90.495601,564.423077,557.000000,414.000000,159.000000,73.418712,243.217391,213.000000,717.000000,583.000000,43.294621,647.333333,647.500000,560.000000,159.000000,126.562812,301.583333,265.500000,29621.dcm
1014.000000,284.000000,229.947007,606.021739,583.500000,282.000000,145.000000,43.426685,219.392857,220.000000,1014.000000,410.000000,180.858386,712.424242,723.500000,405.000000,145.000000,72.102063,275.500000,282.000000,1014.000000,622.000000,113.021068,823.000000,839.000000,613.000000,145.000000,126.240414,344.259740,321.000000,1014.000000,839.000000,52.802847,917.954545,916.000000,822.000000,145.000000,194.150181,425.530612,390.000000,29624.dcm
590.000000,196.000000,118.665407,364.979592,348.000000,195.000000,127.000000,19.730742,168.071429,171.000000,590.000000,253.000000,103.551600,405.342105,391.000000,250.000000,127.000000,34.643277,193.360000,190.000000,590.000000,348.000000,74.918000,464.040000,459.000000,338.000000,127.000000,57.671335,227.263158,222.500000,590.000000,478.000000,34.196329,541.500000,544.500000,464.000000,127.000000,99.601696,279.660377,257.000000,29628.dcm
