gabormean_0_0org1,gaborSD_0_0org1,gabormean_0_1org1,gaborSD_0_1org1,gabormean_0_2org1,gaborSD_0_2org1,gabormean_1_0org1,gaborSD_1_0org1,gabormean_1_1org1,gaborSD_1_1org1,gabormean_1_2org1,gaborSD_1_2org1,gabormean_2_0org1,gaborSD_2_0org1,gabormean_2_1org1,gaborSD_2_1org1,gabormean_2_2org1,gaborSD_2_2org1,gabormean_3_0org1,gaborSD_3_0org1,gabormean_3_1org1,gaborSD_3_1org1,gabormean_3_2org1,gaborSD_3_2org1,ImageName
131.116883,54.654892,48.064935,44.587683,116.064935,66.127735,117.805195,66.259069,157.350649,54.067639,116.428571,58.286594,89.532468,66.802061,61.792208,74.395695,123.077922,68.137393,95.857143,71.669144,146.311688,44.407876,101.922078,61.632990,6619.dcm
76.374150,71.127438,45.462585,63.664604,66.394558,77.272916,58.210884,59.343466,76.122449,87.357469,57.727891,74.794381,75.013605,75.934000,59.088435,69.073112,63.714286,77.885497,71.387755,62.857029,81.394558,77.215280,57.149660,57.148971,6623.dcm
52.310345,71.884101,46.128079,66.275926,44.620690,69.988181,44.645320,60.501308,45.724138,64.225259,39.142857,59.351648,37.123153,62.834212,33.837438,60.528025,40.926108,65.447428,54.019704,72.143968,52.635468,70.030935,39.640394,63.024227,6627.dcm
48.280000,61.103713,52.146667,67.192481,133.493333,52.917165,131.280000,45.721708,123.293333,55.451896,96.720000,46.509098,65.280000,56.188765,55.253333,65.132525,131.266667,51.518124,76.373333,47.018045,138.226667,56.629563,75.240000,53.449607,6631.dcm
66.795699,48.275378,45.161290,59.303803,132.215054,53.003661,101.623656,40.941877,116.064516,55.281455,66.268817,37.451458,62.096774,49.647029,41.139785,50.991600,128.688172,52.096478,69.709677,34.718614,135.709677,56.319658,50.333333,31.990941,6634.dcm
61.862069,43.864265,42.045977,55.249520,133.045977,54.355614,81.298851,40.812138,107.862069,49.989574,58.678161,33.986829,63.551724,54.335897,59.931034,69.010244,128.988506,53.562937,84.965517,44.903630,132.172414,56.448826,62.264368,39.918656,6640.dcm
60.741935,71.827556,69.451613,77.239816,129.741935,44.434947,57.483871,37.539198,146.290323,62.859735,60.774194,39.895455,61.774194,56.407866,86.806452,69.188833,124.258065,47.814201,61.419355,34.494226,149.967742,47.108728,77.580645,50.533668,6643.dcm
72.621849,54.967632,46.613445,62.438323,124.478992,56.192141,91.806723,47.241765,110.504202,55.581193,74.067227,43.858735,67.084034,57.414576,52.563025,60.415319,121.403361,55.301074,93.142857,46.335235,129.798319,56.210196,60.403361,39.503984,6645.dcm
30.585366,31.362816,18.541463,30.866323,152.614634,59.161069,56.765854,28.137857,65.707317,41.704166,44.424390,22.037188,37.214634,39.752578,22.707317,37.894231,152.765854,64.558104,41.648780,22.753443,92.419512,43.768661,47.458537,23.551664,6652.dcm
23.613540,16.215538,15.146685,18.910537,160.657264,65.409658,36.287729,17.905563,74.918195,33.896054,32.579690,14.334618,15.887165,21.857234,9.159379,23.685647,161.033850,62.792470,41.239774,20.098038,89.811001,44.091147,40.377997,17.532484,666.dcm
36.387640,46.420106,23.196629,44.921030,162.028090,50.505404,48.207865,27.839259,67.533708,40.571364,39.286517,27.210872,31.421348,37.706823,25.207865,40.251421,167.679775,52.971517,35.730337,19.382131,85.926966,35.578992,40.140449,22.371225,6673.dcm
40.271429,41.410163,19.566667,36.139917,163.866667,53.239563,64.057143,40.343105,76.195238,48.156692,78.309524,46.049530,34.519048,43.990344,27.147619,44.686919,170.304762,53.726959,103.104762,51.295172,86.780952,38.700662,114.561905,54.833183,6687.dcm
66.399123,63.519281,31.561404,40.640041,153.425439,59.777994,45.004386,26.572401,66.614035,42.151397,44.495614,21.801972,35.587719,38.752192,19.635965,34.320130,155.732456,64.519187,46.947368,26.577073,86.162281,38.086905,51.837719,28.752245,6702.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6708.dcm
94.067797,77.474103,94.067797,77.474103,94.067797,77.474103,92.305085,76.161184,92.305085,76.161184,92.305085,76.161184,92.050847,77.836793,92.050847,77.836793,92.050847,77.836793,96.152542,76.540008,96.152542,76.540008,96.152542,76.540008,6712.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6720.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6721.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6723.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6725.dcm
63.069307,72.999076,63.069307,72.999076,63.069307,72.999076,61.594059,72.932733,61.594059,72.932733,61.594059,72.932733,61.891089,73.218837,61.891089,73.218837,61.891089,73.218837,66.297030,71.659828,66.297030,71.659828,66.297030,71.659828,6729.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6733.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6736.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6737.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6740.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6742.dcm
52.290323,69.808888,52.290323,69.808888,52.290323,69.808888,52.862903,69.806158,52.862903,69.806158,52.862903,69.806158,51.967742,69.925853,51.967742,69.925853,51.967742,69.925853,54.725806,69.191538,54.725806,69.191538,54.725806,69.191538,6744.dcm
28.729839,27.357796,21.903226,33.338995,148.625000,50.288968,75.713710,39.737126,110.491935,49.953014,81.479839,38.546880,24.931452,24.220799,16.161290,27.857180,150.427419,50.894059,101.116935,49.795355,119.870968,54.948112,100.584677,42.148005,6751.dcm
37.177852,27.996006,29.979866,41.141453,168.459732,47.972776,73.516779,36.551445,103.308725,48.548549,81.060403,34.286322,37.053691,32.504397,23.493289,43.581747,169.939597,47.199873,96.875839,45.862568,101.496644,45.961208,76.077181,33.849898,6756.dcm
44.318750,53.422768,38.862500,59.332820,143.650000,53.109025,50.975000,25.977240,85.500000,47.704937,59.793750,30.848809,24.556250,32.766517,22.431250,37.719691,141.106250,51.551476,48.781250,25.962642,85.637500,43.281075,37.943750,23.009773,6763.dcm
33.646809,34.455203,28.161702,41.223793,177.459574,43.583615,49.948936,23.314222,100.540426,43.581850,90.485106,34.834204,26.412766,39.730984,20.778723,43.606755,178.225532,42.673830,86.514894,40.744078,108.017021,46.553706,85.851064,38.413728,6767.dcm
37.996516,27.613529,30.428571,41.364417,168.693380,47.664805,67.881533,32.284139,110.289199,51.716379,81.745645,33.749511,30.198606,35.621146,21.630662,43.525447,170.912892,46.533349,99.268293,48.645152,100.724739,45.580224,101.487805,43.857115,6773.dcm
38.779412,47.895982,34.757353,53.239013,138.125000,55.945137,36.308824,25.406186,84.750000,48.946040,34.477941,28.199807,39.529412,53.533920,35.661765,57.187051,138.573529,54.016545,42.698529,32.900370,83.992647,42.761959,38.801471,33.840764,6781.dcm
51.600000,61.296678,58.600000,64.706552,116.500000,42.049027,59.133333,23.856949,65.733333,37.618716,51.800000,35.939988,65.866667,73.503335,73.000000,70.517789,116.000000,43.443979,58.300000,43.015755,108.333333,41.690430,70.733333,51.013138,6782.dcm
45.184713,55.509161,44.961783,59.960872,129.840764,58.026134,41.949045,29.031105,103.070064,56.819678,50.031847,31.757378,35.719745,48.872917,33.394904,55.469992,129.407643,54.840673,44.203822,30.304806,84.866242,45.478383,43.541401,28.667298,6783.dcm
37.445860,27.563901,27.229299,36.367730,161.410828,52.493481,68.117834,32.031865,104.678344,51.689183,82.267516,33.442599,29.280255,34.969605,21.277070,42.565826,163.703822,51.281951,73.585987,39.163383,94.732484,45.552748,67.308917,32.854167,6791.dcm
61.129032,52.316027,39.370968,58.802597,146.048387,57.480553,60.548387,42.589415,114.629032,54.269284,59.000000,40.506223,61.677419,59.243254,50.774194,63.604675,136.096774,62.341921,74.451613,51.506701,104.758065,63.233029,53.435484,36.192392,6796.dcm
59.563636,49.439895,62.136364,58.429520,154.563636,48.934243,89.500000,47.187067,106.090909,58.485871,79.009091,45.208892,63.272727,51.629753,46.654545,55.474506,148.572727,51.885983,100.872727,47.563209,99.236364,49.730637,68.163636,35.683504,6800.dcm
72.036364,55.001335,57.381818,56.365701,139.909091,53.969907,94.709091,49.313687,113.890909,62.295494,109.981818,68.023822,69.636364,60.239757,53.981818,62.681290,140.490909,56.001942,114.854545,58.685419,109.272727,60.806449,140.618182,56.614516,6803.dcm
112.536232,76.920429,56.507246,46.274635,137.637681,56.880673,110.275362,60.637516,114.579710,68.912862,103.724638,73.096810,99.623188,68.040019,46.420290,55.947298,136.623188,59.005758,99.753623,55.382734,113.478261,64.783942,134.869565,54.924524,6806.dcm
53.785714,46.362062,34.333333,46.275773,166.476190,48.954054,79.785714,45.838282,122.904762,66.132834,73.619048,40.049940,69.642857,61.507018,60.119048,68.588985,149.833333,57.985665,84.476190,58.449160,83.357143,46.016339,62.952381,45.824667,6808.dcm
35.314545,23.559968,14.016364,22.003099,152.949091,67.689915,105.565455,48.337594,115.736364,48.988434,124.132727,55.931869,37.992727,34.286428,21.070909,40.382872,153.118182,67.279415,106.541818,36.950578,116.414545,43.768423,115.703636,38.600251,681.dcm
109.551020,70.110942,60.183673,68.684567,136.938776,51.566869,55.795918,53.304151,100.183673,61.770635,61.102041,50.258185,77.469388,49.733918,48.551020,57.063583,132.061224,52.099827,61.795918,39.117334,112.755102,47.881160,58.673469,36.169962,6810.dcm
133.631579,62.112984,121.184211,42.803672,130.289474,55.553679,111.657895,55.979859,92.473684,70.835835,134.342105,64.075241,157.526316,47.221008,81.815789,62.615452,126.947368,56.441286,114.157895,43.675416,124.184211,42.907100,112.447368,59.948490,6812.dcm
73.000000,68.489191,93.666667,65.782860,114.814815,45.068356,131.629630,56.447490,75.185185,27.856828,92.666667,44.658534,80.740741,68.837933,95.666667,79.697988,129.148148,45.098784,49.925926,29.233708,123.703704,39.961342,126.666667,59.061246,6813.dcm
64.957746,54.433823,80.478873,66.448446,157.478873,48.004125,82.239437,52.614084,111.633803,51.103044,69.140845,33.236080,41.478873,36.312083,42.183099,45.595210,148.690141,48.468721,82.478873,42.300915,83.732394,44.558455,56.492958,33.257813,6814.dcm
74.887097,44.061099,102.419355,66.050787,143.209677,55.700057,121.919355,65.385189,100.774194,60.305077,117.387097,64.009055,111.306452,56.570162,72.096774,51.332318,133.016129,57.746334,133.338710,66.941605,120.806452,64.781306,86.080645,53.481205,6816.dcm
54.731707,49.883877,36.000000,49.833724,166.682927,48.809036,80.414634,46.206588,125.731707,65.945820,75.512195,39.405661,65.341463,55.721454,55.682927,62.021947,150.195122,57.590459,85.609756,59.027061,85.634146,46.624434,64.024390,47.100153,6818.dcm
67.096774,50.182849,52.064516,50.249499,132.258065,61.298232,119.854839,47.430656,109.629032,61.155870,119.209677,71.309103,72.451613,57.484332,50.403226,61.239241,131.112903,63.993879,102.225806,59.777571,112.064516,61.641446,131.548387,57.548747,6820.dcm
131.191489,55.775419,64.872340,71.528838,110.468085,52.994196,83.446809,41.066652,105.170213,40.594666,121.468085,53.991888,130.702128,75.476721,59.808511,68.206094,116.617021,51.812603,99.659574,38.882922,109.851064,54.726982,91.234043,43.303385,6823.dcm
52.208333,39.592584,51.437500,49.765795,146.625000,56.692386,88.041667,44.101410,130.791667,63.313458,86.541667,47.481221,62.250000,56.640148,43.312500,57.760752,141.520833,62.851392,64.479167,33.361967,99.562500,70.656468,52.770833,33.130458,6824.dcm
111.157143,77.227808,55.728571,46.397752,136.428571,57.365993,110.014286,60.236128,114.200000,68.485395,104.142857,72.649503,99.657143,67.545773,49.085714,59.850234,134.928571,60.268078,100.685714,55.530261,113.657143,64.330191,135.871429,55.165606,6827.dcm
60.126316,49.557669,61.136842,59.558591,162.663158,44.914721,69.978947,39.026990,121.252632,53.661462,79.263158,39.304109,50.905263,43.426650,45.505263,50.461672,159.431579,46.193085,97.042105,50.569505,110.463158,53.525458,76.084211,42.330931,6829.dcm
16.222222,13.154749,10.132026,10.214561,90.576471,74.087916,20.879739,14.800547,26.767320,21.369003,23.124183,16.363396,14.048366,12.160102,7.605229,7.707070,88.756863,72.756486,13.856209,10.799589,25.445752,20.928856,14.597386,10.356600,6832.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6839.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6841.dcm
7.204409,6.167204,5.576152,5.587071,28.742485,26.385819,26.696393,19.526414,24.665331,20.624897,28.859719,21.650093,4.901804,4.407113,2.681363,3.008626,30.270541,28.034814,17.478958,13.830216,12.749499,10.455397,17.599198,12.469489,6843.dcm
54.407080,51.915047,35.557522,52.861162,142.106195,60.370044,89.168142,49.893798,99.247788,45.945335,82.336283,40.011072,53.787611,50.997103,24.460177,42.403680,143.230088,59.978569,66.345133,38.979567,124.769912,44.832229,49.336283,29.227742,6848.dcm
89.204082,61.031537,34.503401,32.476203,129.809524,62.678713,106.346939,60.059292,96.714286,46.855797,91.632653,42.388303,89.503401,71.846428,29.469388,46.048115,131.326531,62.408746,71.605442,40.680270,99.149660,46.016726,52.707483,27.627714,6853.dcm
54.867769,51.695574,37.685950,54.122397,132.776860,61.940090,90.628099,50.366016,99.066116,46.455487,85.743802,45.526097,48.537190,49.343531,43.462810,59.521711,134.991736,61.510771,68.983471,41.179279,113.859504,47.463900,47.917355,33.215104,6857.dcm
41.501818,34.066527,25.287273,43.725851,152.487273,61.421028,82.374545,33.460971,93.021818,46.565936,89.345455,37.046143,43.887273,38.794588,26.480000,47.101174,153.123636,62.914720,106.101818,38.899888,132.534545,48.053970,109.010909,39.782757,686.dcm
53.509434,49.735538,32.339623,47.312917,141.301887,59.143920,86.886792,48.447580,94.320755,41.013481,84.622642,43.937066,49.783019,48.940976,38.660377,55.445363,143.792453,58.151807,68.990566,41.827650,119.830189,45.552580,45.292453,29.116177,6861.dcm
33.740000,38.376898,22.805000,42.729686,158.380000,57.804519,87.020000,55.968132,100.575000,50.916469,120.510000,57.943742,34.060000,35.546790,28.040000,48.783476,157.870000,57.890844,75.345000,41.798704,124.980000,46.855703,82.955000,38.822272,6867.dcm
19.893151,23.745609,15.758904,24.597462,177.901370,50.079564,69.805479,38.700072,74.572603,39.536995,78.161644,30.825968,36.208219,35.687139,17.084932,32.375814,177.413699,50.642263,91.898630,48.969582,98.139726,34.163870,90.808219,43.613518,6871.dcm
48.171296,33.662667,25.462963,38.861334,156.800926,56.554663,91.236111,56.711057,103.773148,52.811023,123.185185,57.768286,37.203704,41.412224,22.425926,42.522925,156.361111,56.483619,71.240741,39.256905,133.851852,50.908365,69.717593,32.809654,6878.dcm
22.506527,33.593572,18.733681,35.079895,174.268930,52.135428,63.835509,29.902312,73.563969,38.119960,85.561358,33.201286,36.138381,35.735637,19.921671,37.969527,173.644909,53.483170,95.590078,51.510753,98.156658,39.092005,94.853786,45.750971,6884.dcm
81.015385,53.123811,51.592308,67.040853,116.253846,60.232021,53.369231,36.198449,117.223077,70.855270,45.853846,32.732676,51.292308,46.291702,33.092308,57.950051,120.323077,58.676781,49.769231,35.563795,130.423077,58.703019,60.576923,38.313045,689.dcm
46.861244,34.201677,25.258373,39.089889,157.803828,56.864251,87.894737,56.788223,102.272727,52.252229,120.464115,57.444538,34.344498,35.727548,26.755981,46.561816,157.961722,56.651078,68.956938,37.233193,122.090909,49.744988,67.038278,30.526446,6891.dcm
21.890476,20.669288,15.750000,22.261236,173.783333,52.768854,66.107143,42.404580,83.447619,47.124470,98.988095,43.969748,36.033333,36.453047,22.011905,39.176272,174.859524,52.860394,92.250000,48.947167,63.607143,25.601694,93.716667,44.766626,6896.dcm
55.116279,45.464208,59.711628,59.646557,91.182946,81.905627,56.567442,45.923923,43.320930,40.509499,75.964341,55.835052,39.548837,32.892912,32.127132,30.858714,93.711628,82.618542,68.655814,54.231841,58.423256,51.023309,75.706977,55.853647,6907.dcm
50.945946,52.174678,46.108108,61.989347,121.306306,54.656081,60.405405,35.183772,135.261261,59.528101,58.900901,33.531791,53.144144,44.772728,38.117117,58.277508,123.027027,54.426675,46.540541,28.102340,127.432432,64.257100,43.531532,26.444391,691.dcm
38.373333,31.963127,32.362667,32.081866,86.694667,80.469028,31.884000,26.325297,43.952000,41.443582,27.002667,21.386081,11.301333,18.929844,8.512000,18.797260,88.329333,81.292296,34.913333,27.754006,52.346667,46.555075,27.998667,20.379805,6914.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6918.dcm
54.674785,42.667632,58.378223,53.839153,91.979943,80.560854,59.843840,45.752123,47.283668,42.018644,65.951289,46.554612,19.477077,26.813992,14.032951,26.193471,94.855301,80.426646,71.676218,51.328783,58.128940,48.597495,71.687679,46.915411,6924.dcm
55.385208,44.983291,58.018490,55.786932,93.935285,81.567828,56.932203,44.664542,43.742681,40.195741,72.784284,53.939921,42.138675,35.292375,30.422188,33.397307,96.040062,82.278818,70.208012,53.694393,58.386749,50.672270,79.124807,55.692178,6932.dcm
47.637681,60.199416,47.086957,65.218353,122.260870,51.869364,47.434783,26.506092,88.072464,63.603856,36.521739,26.772796,42.376812,54.400503,46.275362,57.274849,126.536232,52.276015,40.391304,22.872548,97.666667,50.378178,47.391304,29.100342,6936.dcm
49.928000,50.510966,34.152000,53.665039,157.728000,43.978803,39.336000,37.178285,79.600000,53.009585,36.608000,35.019095,58.608000,40.060015,26.336000,34.310006,159.240000,47.644246,39.464000,32.258918,87.808000,46.664848,31.456000,31.776565,6941.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6945.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6949.dcm
31.178054,25.358046,9.919255,21.548934,134.619048,58.097891,78.211180,32.854150,69.194617,39.819658,110.109731,36.580814,35.902692,24.506432,11.780538,22.797263,134.111801,56.707372,79.939959,44.530358,87.695652,55.893873,85.227743,38.451590,695.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6953.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6957.dcm
55.849315,33.836893,41.890411,48.110568,112.479452,55.610528,106.958904,71.765327,99.013699,66.203494,109.753425,64.402334,75.684932,57.430847,63.205479,67.790314,118.136986,55.886620,94.000000,68.088994,121.095890,57.054351,120.136986,60.699239,6959.dcm
97.317073,57.067402,64.890244,75.069845,110.695122,54.969956,130.621951,64.629932,96.365854,66.137625,101.475610,54.291219,105.573171,68.729570,67.329268,66.703518,116.085366,55.894566,99.390244,70.649152,115.865854,54.204861,110.634146,66.037496,6961.dcm
55.309524,56.945964,47.238095,62.937073,140.178571,49.119025,34.892857,19.206561,71.595238,35.884057,26.214286,16.066932,34.952381,41.673402,35.202381,45.142553,141.500000,46.083084,43.083333,25.375355,113.166667,44.785387,38.714286,29.082173,6964.dcm
31.245098,30.447630,23.235294,35.227177,152.098039,46.031094,33.823529,18.603956,80.558824,40.096066,29.980392,14.700293,24.117647,26.804497,21.941176,34.026438,155.254902,44.996520,39.450980,19.847751,107.823529,45.261050,38.009804,21.493492,6970.dcm
55.190476,64.815086,54.936508,66.344865,118.777778,38.512438,59.634921,35.202777,66.841270,46.375121,55.126984,39.358359,63.936508,73.468420,73.492063,70.610900,117.523810,40.318433,49.047619,34.456812,77.952381,40.220934,48.984127,40.166786,6976.dcm
41.208791,39.871047,29.758242,44.707777,146.923077,49.669403,30.857143,16.921105,68.912088,36.083129,26.736264,14.573061,29.098901,31.372336,26.967033,38.092417,149.604396,47.663608,33.989011,18.745959,111.219780,46.063194,29.505495,16.900607,6983.dcm
78.425000,73.032093,79.950000,66.385027,115.450000,38.827000,66.900000,45.774139,90.950000,59.934558,70.250000,47.698707,49.700000,64.706517,57.775000,68.270010,121.725000,38.164951,51.600000,39.837362,80.500000,42.879079,58.050000,43.024114,6991.dcm
25.864000,24.691759,17.360000,30.720751,146.304000,51.460324,30.080000,16.235465,75.800000,38.864944,29.088000,12.350406,23.152000,24.221443,15.768000,29.592157,149.344000,50.237357,37.272000,19.887740,109.032000,51.715558,31.312000,17.251188,7001.dcm
81.210526,57.905075,61.536842,64.031377,128.505263,49.321540,57.252632,30.586803,103.084211,61.479570,52.305263,30.441459,52.168421,60.387341,46.894737,66.326156,130.273684,49.016593,66.347368,35.751438,119.505263,59.714369,43.757895,34.869579,7007.dcm
75.294118,75.678608,96.450980,77.300016,110.117647,43.826315,75.274510,39.043606,84.803922,56.096353,69.823529,44.999869,54.137255,69.751565,64.549020,73.259624,114.431373,43.329092,54.764706,42.654701,72.823529,44.060733,65.921569,47.654105,7013.dcm
36.453846,36.082726,21.688462,43.556459,175.919231,43.862866,77.092308,31.677049,74.296154,37.694166,76.188462,23.749966,34.826923,26.174585,13.934615,27.000779,172.826923,43.630389,82.826923,38.131515,115.753846,50.360409,85.357692,32.562724,702.dcm
71.800000,64.736612,62.914286,72.369171,122.285714,46.055147,51.300000,48.193556,101.671429,55.186829,47.642857,52.703721,56.300000,53.120140,49.071429,63.471624,120.628571,44.431407,46.457143,40.609732,118.285714,65.376977,38.642857,43.481476,7022.dcm
26.823755,23.004004,15.701149,25.996353,147.325670,65.707959,57.766284,25.336713,63.950192,41.957412,48.183908,24.872998,55.720307,48.978904,32.704981,45.159303,149.448276,68.914734,43.264368,20.490407,73.249042,34.000838,42.295019,22.492587,7029.dcm
112.911111,51.352535,61.844444,53.570665,131.400000,63.504259,85.755556,49.042725,102.666667,55.186461,71.933333,36.473776,67.977778,44.337799,50.311111,62.591323,127.822222,62.479556,104.444444,56.866093,158.800000,48.783194,88.155556,54.554791,7033.dcm
26.159091,23.426893,18.186364,29.444116,157.804545,57.132490,38.368182,18.080133,58.527273,38.825381,43.772727,21.165216,34.077273,44.862534,24.631818,45.496007,162.463636,59.706157,34.113636,17.227481,63.318182,30.319285,36.131818,18.867137,7038.dcm
121.181818,56.542824,70.939394,53.522156,121.848485,56.646448,126.000000,62.299679,182.121212,71.480661,95.484848,63.111568,62.121212,65.995624,77.666667,70.055187,118.484848,53.683168,109.333333,52.690527,139.727273,42.636012,75.181818,43.902915,7041.dcm
23.642534,32.424090,16.235294,34.370691,150.167421,63.652137,47.520362,21.125508,70.004525,33.788715,58.778281,31.588126,29.004525,36.285672,22.221719,37.028621,151.950226,67.041861,40.927602,21.296910,82.529412,32.686462,47.733032,25.078536,7045.dcm
55.544444,48.735507,48.700000,60.562058,124.311111,55.415822,62.422222,42.768774,117.366667,71.754803,54.444444,38.665117,37.577778,42.993853,31.333333,52.140476,129.711111,52.853676,52.788889,33.335710,127.011111,57.215637,53.044444,37.514615,705.dcm
28.074236,22.457732,13.646288,23.667687,151.572052,64.751484,40.737991,16.447988,71.737991,31.211101,41.078603,20.896002,32.327511,39.246770,17.991266,37.763227,154.615721,67.466177,33.733624,16.616515,67.432314,30.605168,35.956332,18.226350,7050.dcm
70.310345,68.844047,63.327586,59.195002,132.939655,54.173841,90.431034,65.808579,68.568966,60.804494,86.913793,62.548009,48.146552,56.168729,50.172414,60.674796,144.775862,54.143302,73.715517,57.099883,78.784483,55.973100,74.827586,49.670615,7055.dcm
60.641026,37.120364,55.858974,34.936575,129.269231,61.502966,87.846154,49.386385,92.282051,61.839738,83.141026,34.765905,48.128205,47.232049,32.974359,47.770005,130.589744,65.060299,60.653846,32.737772,118.358974,65.114280,55.679487,30.992037,7060.dcm
82.396552,58.081292,80.500000,56.470533,124.655172,57.634527,95.241379,58.860618,122.879310,64.980180,120.327586,55.446636,61.120690,63.017145,58.206897,70.921691,131.206897,57.450439,124.793103,55.834266,150.500000,57.893202,120.362069,51.922918,7064.dcm
30.154472,34.185337,21.077236,41.251421,158.386179,55.829855,85.475610,33.129637,93.552846,45.816618,90.394309,36.675007,37.646341,25.988242,20.845528,33.859019,160.597561,56.369740,102.150407,34.133318,132.317073,47.043413,106.650407,36.513567,707.dcm
42.869565,45.057525,58.978261,49.548728,142.010870,44.897807,87.663043,62.620658,69.326087,62.765587,86.923913,57.819582,56.804348,61.456898,52.032609,64.271480,154.717391,46.743473,73.641304,56.150618,72.315217,58.303098,79.358696,48.585844,7071.dcm
87.554054,59.878448,89.027027,66.126275,130.743243,62.452626,63.513514,39.977817,89.905405,52.551910,104.378378,59.802804,60.148649,55.149779,70.351351,52.906336,136.621622,63.200421,120.040541,62.314808,115.256757,52.090559,133.135135,62.843211,7075.dcm
53.968750,50.617786,75.937500,59.229427,140.656250,61.319686,129.500000,45.427006,159.812500,50.346821,115.343750,55.407935,78.343750,49.705331,52.406250,58.901153,140.375000,58.030443,123.437500,51.355144,136.906250,73.093559,108.062500,64.375881,7079.dcm
57.129630,46.308256,68.537037,61.673429,140.518519,56.244997,128.037037,63.767846,117.481481,67.117116,100.425926,47.403766,47.888889,55.006575,42.037037,57.831232,141.833333,54.882980,72.203704,40.468194,126.740741,66.394813,58.222222,40.066768,7082.dcm
