Arearg1,MajorAxisLengthrg1,MinorAxisLengthrg1,Eccentricityrg1,ConvexArearg1,EquivDiameterrg1,Solidityrg1,Extentrg1,Perimeterrg1,ConvexPerimeterrg1,Circularityrg1,Roughnessrg1,Elongationrg1,Compactnessrg1,MaxChordLengthrg1,RadialDistanceSDrg1,SecondMomentrg1,Arearg2,MajorAxisLengthrg2,MinorAxisLengthrg2,Eccentricityrg2,ConvexArearg2,EquivDiameterrg2,Solidityrg2,Extentrg2,Perimeterrg2,ConvexPerimeterrg2,Circularityrg2,Roughnessrg2,Elongationrg2,Compactnessrg2,MaxChordLengthrg2,RadialDistanceSDrg2,SecondMomentrg2,Arearg3,MajorAxisLengthrg3,MinorAxisLengthrg3,Eccentricityrg3,ConvexArearg3,EquivDiameterrg3,Solidityrg3,Extentrg3,Perimeterrg3,ConvexPerimeterrg3,Circularityrg3,Roughnessrg3,Elongationrg3,Compactnessrg3,MaxChordLengthrg3,RadialDistanceSDrg3,SecondMomentrg3,Arearg4,MajorAxisLengthrg4,MinorAxisLengthrg4,Eccentricityrg4,ConvexArearg4,EquivDiameterrg4,Solidityrg4,Extentrg4,Perimeterrg4,ConvexPerimeterrg4,Circularityrg4,Roughnessrg4,Elongationrg4,Compactnessrg4,MaxChordLengthrg4,RadialDistanceSDrg4,SecondMomentrg4,Arearg5,MajorAxisLengthrg5,MinorAxisLengthrg5,Eccentricityrg5,ConvexArearg5,EquivDiameterrg5,Solidityrg5,Extentrg5,Perimeterrg5,ConvexPerimeterrg5,Circularityrg5,Roughnessrg5,Elongationrg5,Compactnessrg5,MaxChordLengthrg5,RadialDistanceSDrg5,SecondMomentrg5,Arearg6,MajorAxisLengthrg6,MinorAxisLengthrg6,Eccentricityrg6,ConvexArearg6,EquivDiameterrg6,Solidityrg6,Extentrg6,Perimeterrg6,ConvexPerimeterrg6,Circularityrg6,Roughnessrg6,Elongationrg6,Compactnessrg6,MaxChordLengthrg6,RadialDistanceSDrg6,SecondMomentrg6,ImageName
3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,11.000000,5.537787,4.213271,0.648960,15.000000,3.742410,0.733333,0.550000,17.071068,14.848192,0.626982,0.869787,1.314368,2.108234,5.385165,0.653023,0.259955,11.000000,5.537787,4.213271,0.648960,15.000000,3.742410,0.733333,0.550000,17.071068,14.848192,0.626982,0.869787,1.314368,2.108234,5.385165,0.653023,0.259955,26.000000,7.386513,4.647281,0.777278,27.000000,5.753627,0.962963,0.742857,19.899495,19.543204,0.855444,0.982095,1.589427,1.211995,7.615773,0.562400,0.176661,27.000000,7.925107,4.565852,0.817362,28.000000,5.863230,0.964286,0.675000,21.313708,20.779272,0.785802,0.974925,1.735735,1.338889,8.544004,0.687253,0.187471,297.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,16.000000,5.172572,4.195076,0.585014,16.000000,4.513517,1.000000,0.800000,15.071068,15.071068,0.885201,1.000000,1.233010,1.129687,5.385165,0.333747,0.162842,18.000000,5.744146,4.482321,0.625370,20.000000,4.787307,0.900000,0.720000,17.071068,16.714777,0.809620,0.979129,1.281512,1.288365,5.830952,0.457797,0.175069,20.000000,6.560658,4.407316,0.740751,23.000000,5.046265,0.869565,0.666667,19.313708,17.950845,0.779956,0.929435,1.488583,1.484197,6.708204,0.579895,0.186875,21.000000,6.444924,4.613439,0.698279,23.000000,5.170883,0.913043,0.700000,19.313708,18.055200,0.809514,0.934839,1.396989,1.413521,6.708204,0.561147,0.179030,306.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,36.000000,10.916600,5.831010,0.845395,47.000000,6.770275,0.765957,0.571429,30.727922,27.890685,0.581559,0.907666,1.872163,2.087152,10.816654,1.209798,0.261295,37.000000,10.970562,5.759679,0.851095,47.000000,6.863663,0.787234,0.587302,29.899495,27.890685,0.597714,0.932815,1.904718,1.922720,10.816654,1.198637,0.254832,37.000000,10.970562,5.759679,0.851095,47.000000,6.863663,0.787234,0.587302,29.899495,27.890685,0.597714,0.932815,1.904718,1.922720,10.816654,1.198637,0.254832,310.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,15.000000,6.901684,4.196571,0.793898,20.000000,4.370194,0.750000,0.500000,20.727922,16.912687,0.658986,0.815937,1.644601,2.279347,6.324555,0.686660,0.260741,16.000000,7.361090,4.082710,0.832095,21.000000,4.513517,0.761905,0.533333,21.313708,17.498474,0.656643,0.820996,1.802991,2.259374,6.708204,0.704833,0.266357,20.000000,6.691904,4.147902,0.784729,21.000000,5.046265,0.952381,0.666667,17.899495,17.498474,0.820804,0.977596,1.613322,1.274799,6.708204,0.509376,0.185375,318.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,325.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,341.dcm
25.000000,7.381179,5.179582,0.712445,30.000000,5.641896,0.833333,0.714286,23.556349,20.233345,0.767387,0.858934,1.425053,1.766307,7.280110,0.823836,0.196608,34.000000,7.340660,6.154251,0.545089,34.000000,6.579525,1.000000,0.809524,22.485281,21.950845,0.886720,0.976232,1.192779,1.183335,7.615773,0.408571,0.163775,34.000000,7.340660,6.154251,0.545089,34.000000,6.579525,1.000000,0.809524,22.485281,21.950845,0.886720,0.976232,1.192779,1.183335,7.615773,0.408571,0.163775,43.000000,8.120440,7.020511,0.502550,45.000000,7.399277,0.955556,0.682540,25.556349,24.769977,0.880698,0.969230,1.156674,1.208702,9.055385,0.423674,0.163608,45.000000,8.349412,7.046646,0.536392,47.000000,7.569398,0.957447,0.714286,25.556349,25.021912,0.903195,0.979088,1.184878,1.154982,9.219544,0.375159,0.162085,47.000000,8.626604,7.106148,0.566956,48.000000,7.735778,0.979167,0.746032,26.142136,25.607699,0.900672,0.979556,1.213963,1.157109,9.219544,0.384811,0.162565,345.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,4.000000,4.618802,1.154701,0.968246,4.000000,2.256758,1.000000,1.000000,8.828427,8.828427,0.644916,1.000000,4.000000,1.550589,4.000000,0.577350,0.312500,11.000000,7.126561,4.797842,0.739430,20.000000,3.742410,0.550000,0.550000,21.656854,16.828427,0.488108,0.777049,1.485368,3.393034,5.830952,0.523824,0.404207,347.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,24.000000,8.747188,4.283435,0.871895,27.000000,5.527906,0.888889,0.666667,23.071068,22.242641,0.609605,0.964092,2.042097,1.764876,9.219544,1.052530,0.240090,352.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,360.dcm
12.000000,5.717224,3.228694,0.825275,13.000000,3.908820,0.923077,0.800000,15.656854,14.064495,0.762330,0.898296,1.770755,1.625616,5.385165,0.634819,0.210648,20.000000,6.212239,4.312163,0.719840,21.000000,5.046265,0.952381,0.666667,17.313708,16.957417,0.874018,0.979421,1.440632,1.192725,6.324555,0.438166,0.170375,24.000000,6.679755,4.739642,0.704652,25.000000,5.527906,0.960000,0.800000,18.485281,18.307136,0.899871,0.990363,1.409337,1.133003,6.708204,0.395813,0.167752,29.000000,7.555600,5.051979,0.743586,29.000000,6.076508,1.000000,0.828571,20.485281,20.307136,0.883712,0.991304,1.495572,1.151532,7.615773,0.530934,0.172291,30.000000,7.447366,5.258123,0.708174,30.000000,6.180387,1.000000,0.857143,20.485281,20.485281,0.898353,1.000000,1.416355,1.113148,7.615773,0.470719,0.167593,38.000000,8.480463,5.882548,0.720304,39.000000,6.955796,0.974359,0.791667,23.899495,23.320328,0.878060,0.975767,1.441631,1.196145,8.544004,0.515837,0.170816,365.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,382.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,387.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,390.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,396.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,417.dcm
103.000000,12.315923,10.792871,0.481703,108.000000,11.451798,0.953704,0.715278,39.213203,37.566668,0.917153,0.958011,1.141116,1.188003,12.806248,0.407189,0.161105,109.000000,12.807771,10.933745,0.520797,112.000000,11.780624,0.973214,0.756944,39.213203,38.144330,0.941405,0.972742,1.171398,1.122608,13.038405,0.400459,0.161077,115.000000,12.973484,11.388231,0.479012,116.000000,12.100518,0.991379,0.798611,39.798990,39.190763,0.940893,0.984718,1.139201,1.096065,13.416408,0.377474,0.160509,119.000000,12.833891,11.893870,0.375667,121.000000,12.309163,0.983471,0.826389,40.384776,39.672194,0.950133,0.982355,1.079034,1.090633,13.416408,0.306879,0.159405,120.000000,13.012546,11.856844,0.411996,123.000000,12.360774,0.975610,0.833333,40.970563,40.079835,0.938727,0.978259,1.097471,1.113148,13.601471,0.363022,0.160023,123.000000,13.308460,11.868185,0.452474,128.000000,12.514330,0.960938,0.788462,41.798990,40.656326,0.935101,0.972663,1.121356,1.130360,13.892444,0.377489,0.160215,425.dcm
3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,17.000000,5.537352,4.144981,0.663079,17.000000,4.652426,1.000000,0.850000,15.656854,15.478709,0.891640,0.988622,1.335917,1.147493,5.385165,0.378412,0.166090,18.000000,5.456902,4.371626,0.598506,18.000000,4.787307,1.000000,0.900000,15.656854,15.656854,0.922727,1.000000,1.248255,1.083744,5.385165,0.315382,0.160494,20.000000,5.341660,4.932883,0.383662,21.000000,5.046265,0.952381,0.800000,16.485281,16.307136,0.945115,0.989194,1.082868,1.081317,5.385165,0.221118,0.156875,23.000000,5.923296,5.153681,0.492929,23.000000,5.411516,1.000000,0.766667,17.899495,17.899495,0.902103,1.000000,1.149333,1.108521,6.324555,0.289779,0.160270,428.dcm
3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,8.000000,6.733003,2.886751,0.903425,13.000000,3.191538,0.615385,0.533333,15.656854,13.951533,0.516483,0.891081,2.332381,2.438424,5.385165,0.674441,0.398438,23.000000,6.448498,4.929214,0.644745,25.000000,5.411516,0.920000,0.766667,19.071068,18.640986,0.831764,0.977448,1.308220,1.258381,6.708204,0.503850,0.171776,26.000000,7.185665,4.875102,0.734648,27.000000,5.753627,0.962963,0.742857,19.899495,19.469413,0.861941,0.978387,1.473952,1.211995,7.071068,0.580570,0.174841,30.000000,7.461071,5.404030,0.689488,33.000000,6.180387,0.909091,0.714286,21.899495,21.039332,0.851662,0.960722,1.380649,1.272146,7.280110,0.526806,0.171259,35.000000,7.571022,6.096449,0.592956,37.000000,6.675581,0.945946,0.833333,22.485281,22.055200,0.904182,0.980873,1.241874,1.149526,7.615773,0.401978,0.163965,432.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,34.000000,7.618031,6.036431,0.610018,37.000000,6.579525,0.918919,0.708333,23.899495,22.912687,0.813836,0.958710,1.262009,1.336868,8.544004,0.493913,0.168761,35.000000,7.628529,6.241563,0.574952,38.000000,6.675581,0.921053,0.625000,24.727922,23.384823,0.804285,0.945685,1.222215,1.390264,8.544004,0.499183,0.168723,37.000000,7.781849,6.467308,0.556159,41.000000,6.863663,0.902439,0.587302,25.556349,24.035105,0.804859,0.940475,1.203259,1.404708,9.055385,0.499595,0.168440,41.000000,8.105399,6.808207,0.542649,43.000000,7.225152,0.953488,0.650794,26.142136,24.792417,0.838216,0.948370,1.190534,1.326442,9.055385,0.478525,0.166742,436.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,15.000000,4.760952,4.188874,0.475271,15.000000,4.370194,1.000000,0.937500,14.242641,14.242641,0.929223,1.000000,1.136571,1.076168,5.000000,0.249876,0.156444,17.000000,5.090643,4.489639,0.471363,17.000000,4.652426,1.000000,0.850000,15.656854,15.478709,0.891640,0.988622,1.133865,1.147493,5.385165,0.319864,0.159577,20.000000,5.266245,5.127703,0.227866,22.000000,5.046265,0.909091,0.666667,17.313708,16.957417,0.874018,0.979421,1.027018,1.192725,6.000000,0.300218,0.160500,26.000000,6.223326,5.500583,0.467741,26.000000,5.753627,1.000000,0.722222,18.727922,18.727922,0.931545,1.000000,1.131394,1.073485,6.324555,0.222142,0.159422,441.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,4.000000,3.651484,1.825742,0.866025,4.000000,2.256758,1.000000,0.666667,8.242641,8.064495,0.772886,0.978387,2.000000,1.351646,3.162278,0.397158,0.218750,15.000000,4.915504,4.145954,0.537216,15.000000,4.370194,1.000000,0.750000,14.485281,14.485281,0.898353,1.000000,1.185615,1.113148,5.099020,0.307140,0.161185,19.000000,5.396555,4.646308,0.508644,19.000000,4.918491,1.000000,0.760000,15.899495,15.899495,0.944489,1.000000,1.161472,1.058774,5.385165,0.212059,0.158041,20.000000,5.341660,4.932883,0.383662,21.000000,5.046265,0.952381,0.800000,16.485281,16.307136,0.945115,0.989194,1.082868,1.081317,5.385165,0.221118,0.156875,484.dcm
5.000000,3.759433,2.274496,0.796217,6.000000,2.523133,0.833333,0.833333,9.656854,8.828427,0.806145,0.914214,1.652864,1.484197,3.162278,0.325779,0.208000,6.000000,3.464102,2.309401,0.745356,6.000000,2.763953,1.000000,1.000000,8.828427,8.828427,0.967374,1.000000,1.500000,1.033726,3.162278,0.319151,0.152778,10.000000,4.163332,3.354599,0.592258,10.000000,3.568248,1.000000,0.625000,11.899495,11.899495,0.887468,1.000000,1.241082,1.126801,4.123106,0.255431,0.162000,10.000000,4.163332,3.354599,0.592258,10.000000,3.568248,1.000000,0.625000,11.899495,11.899495,0.887468,1.000000,1.241082,1.126801,4.123106,0.255431,0.162000,14.000000,4.364358,4.279360,0.196396,14.000000,4.222008,1.000000,0.875000,13.656854,13.656854,0.943271,1.000000,1.019862,1.060141,4.472136,0.216856,0.154883,14.000000,4.364358,4.279360,0.196396,14.000000,4.222008,1.000000,0.875000,13.656854,13.656854,0.943271,1.000000,1.019862,1.060141,4.472136,0.216856,0.154883,487.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,5.000000,4.163332,2.411086,0.815239,6.000000,2.523133,0.833333,0.555556,10.242641,9.656854,0.673765,0.942809,1.726746,1.669721,3.605551,0.419274,0.256000,10.000000,4.085748,3.306559,0.587408,10.000000,3.568248,1.000000,0.833333,11.656854,11.656854,0.924799,1.000000,1.235649,1.081317,4.123106,0.278237,0.156000,10.000000,4.085748,3.306559,0.587408,10.000000,3.568248,1.000000,0.833333,11.656854,11.656854,0.924799,1.000000,1.235649,1.081317,4.123106,0.278237,0.156000,11.000000,3.984820,3.849797,0.258109,11.000000,3.742410,1.000000,0.687500,12.485281,12.485281,0.886760,1.000000,1.035073,1.127701,4.123106,0.279356,0.159279,490.dcm
13.000000,8.312421,3.112664,0.927243,19.000000,4.068429,0.684211,0.406250,20.485281,18.640986,0.470127,0.909970,2.670517,2.568802,8.246211,1.085013,0.365954,27.000000,9.388939,4.770891,0.861275,34.000000,5.863230,0.794118,0.500000,25.899495,23.919260,0.593032,0.923542,1.967963,1.977010,9.848858,1.155777,0.250572,30.000000,9.528114,5.186900,0.838840,38.000000,6.180387,0.789474,0.500000,27.313708,25.200058,0.593647,0.922616,1.836957,1.978929,10.440307,1.173035,0.239630,30.000000,9.528114,5.186900,0.838840,38.000000,6.180387,0.789474,0.500000,27.313708,25.200058,0.593647,0.922616,1.836957,1.978929,10.440307,1.173035,0.239630,32.000000,9.436032,5.274037,0.829218,38.000000,6.383076,0.842105,0.533333,26.727922,25.333473,0.626571,0.947828,1.789148,1.776522,10.440307,1.085450,0.223022,32.000000,9.436032,5.274037,0.829218,38.000000,6.383076,0.842105,0.533333,26.727922,25.333473,0.626571,0.947828,1.789148,1.776522,10.440307,1.085450,0.223022,527.dcm
