Areaorg1,MajorAxisLengthorg1,MinorAxisLengthorg1,Eccentricityorg1,ConvexAreaorg1,EquivDiameterorg1,Solidityorg1,Extentorg1,Perimeterorg1,ConvexPerimeterorg1,Circularityorg1,Roughnessorg1,Elongationorg1,Compactnessorg1,MaxChordLengthorg1,RadialDistanceSDorg1,SecondMomentorg1,ImageName
375.000000,24.165421,20.315058,0.541553,399.000000,21.850969,0.939850,0.741107,78.769553,73.457374,0.873314,0.932561,1.189532,1.316666,24.698178,1.129590,0.165667,4886.dcm
71.000000,11.566404,8.305336,0.695984,74.000000,9.507892,0.959459,0.717172,32.970563,32.436814,0.847992,0.983811,1.392647,1.218385,11.661904,0.820128,0.176139,4888.dcm
108.000000,13.358241,10.519975,0.616280,108.000000,11.726460,1.000000,0.750000,38.627417,38.627417,0.909583,1.000000,1.269798,1.099405,13.416408,0.621681,0.165767,4891.dcm
60.000000,9.661982,8.088778,0.546934,62.000000,8.740387,0.967742,0.833333,29.313708,28.779272,0.910336,0.981768,1.194492,1.139673,10.295630,0.422074,0.162620,4894.dcm
63.000000,9.128470,8.931126,0.206808,64.000000,8.956232,0.984375,0.777778,29.556349,29.021912,0.939936,0.981918,1.022096,1.103446,9.486833,0.250919,0.159154,490.dcm
112.000000,13.251577,10.907537,0.567878,116.000000,11.941643,0.965517,0.717949,40.041631,39.106172,0.920317,0.976638,1.214901,1.139189,13.928388,0.513953,0.162897,4900.dcm
169.000000,17.975959,12.583256,0.714138,189.000000,14.668929,0.894180,0.662745,55.355339,50.862564,0.820919,0.918838,1.428562,1.442854,18.384776,1.257590,0.177074,4907.dcm
135.000000,13.656697,12.861315,0.336289,141.000000,13.110581,0.957447,0.688776,44.284271,43.349501,0.902766,0.978892,1.061843,1.155993,14.560220,0.487365,0.161691,4917.dcm
146.000000,17.210480,11.222193,0.758171,157.000000,13.634257,0.929936,0.608333,49.112698,46.854594,0.835715,0.954022,1.533611,1.314695,17.088007,1.231952,0.179568,4925.dcm
515.000000,28.972544,22.754839,0.618997,529.000000,25.606998,0.973535,0.794753,86.769553,83.581409,0.926398,0.963257,1.273248,1.163369,29.410882,1.197972,0.164384,4931.dcm
511.000000,28.842762,22.659757,0.618696,524.000000,25.507360,0.975191,0.788580,86.183766,83.205289,0.927532,0.965440,1.272863,1.156699,29.206164,1.177945,0.164225,4939.dcm
198.000000,17.232361,14.782548,0.513923,207.000000,15.877702,0.956522,0.773438,54.870058,52.370192,0.907208,0.954440,1.165723,1.210029,18.027756,0.585639,0.161872,494.dcm
670.000000,33.132994,25.912104,0.623199,688.000000,29.207371,0.973837,0.800478,99.012193,95.812117,0.917157,0.967680,1.278669,1.164375,34.014703,1.400951,0.164792,4947.dcm
515.000000,27.989671,23.551656,0.540349,536.000000,25.606998,0.960821,0.735714,87.840620,83.493439,0.928351,0.950511,1.188437,1.192267,28.284271,0.927308,0.162067,4955.dcm
66.000000,10.438183,8.230790,0.615000,66.000000,9.166996,1.000000,0.733333,30.384776,30.206631,0.908969,0.994137,1.268187,1.113162,10.770330,0.485741,0.164806,4960.dcm
318.000000,24.102854,17.520464,0.686739,342.000000,20.121883,0.929825,0.727689,72.526912,69.273259,0.832733,0.955139,1.375697,1.316320,25.942244,1.523059,0.173987,4965.dcm
393.000000,27.125502,22.803155,0.541573,527.000000,22.369245,0.745731,0.487593,99.154329,90.945324,0.597093,0.917210,1.189550,1.990769,31.780497,2.948573,0.199286,4970.dcm
373.000000,25.269324,19.298393,0.645561,386.000000,21.792621,0.966321,0.817982,76.041631,73.166143,0.875585,0.962185,1.309400,1.233628,26.400758,1.363610,0.168951,4977.dcm
66.000000,10.376208,8.242873,0.607393,67.000000,9.166996,0.985075,0.825000,30.727922,30.148755,0.912463,0.981152,1.258810,1.138446,10.440307,0.481602,0.163773,498.dcm
339.000000,24.847296,18.074080,0.686207,346.000000,20.775664,0.979769,0.818841,72.627417,70.760681,0.850796,0.974297,1.374747,1.238202,26.076810,1.544255,0.173561,4984.dcm
90.000000,13.649596,8.596734,0.776744,95.000000,10.704745,0.947368,0.714286,38.384776,36.686891,0.840293,0.955767,1.587765,1.302764,14.317821,0.984808,0.178853,4989.dcm
153.000000,16.072167,12.485546,0.629695,163.000000,13.957279,0.938650,0.735577,48.627417,46.756501,0.879462,0.961525,1.287262,1.229875,16.492423,0.844045,0.168111,4993.dcm
109.000000,13.101919,11.071850,0.534678,117.000000,11.780624,0.931624,0.648810,42.627417,40.130165,0.850539,0.941417,1.183354,1.326605,14.317821,0.701496,0.167190,4997.dcm
42.000000,10.818309,5.983957,0.833093,48.000000,7.312733,0.875000,0.545455,30.727922,29.133389,0.621838,0.948108,1.807886,1.788987,11.704700,1.200174,0.223477,5001.dcm
37.000000,7.571664,6.431170,0.527792,39.000000,6.863663,0.948718,0.755102,23.313708,22.549776,0.914381,0.967232,1.177338,1.168991,7.615773,0.374256,0.162202,5007.dcm
36.000000,7.288006,6.633885,0.414066,37.000000,6.770275,0.972973,0.734694,23.313708,22.779272,0.871832,0.977076,1.098603,1.201463,7.615773,0.388381,0.163987,5010.dcm
58.000000,10.752149,7.091029,0.751706,60.000000,8.593480,0.966667,0.753247,30.142136,29.429553,0.841532,0.976359,1.516303,1.246551,11.180340,0.752101,0.175889,5015.dcm
36.000000,6.928203,6.840331,0.158763,36.000000,6.770275,1.000000,0.734694,22.142136,22.142136,0.922727,1.000000,1.012846,1.083744,7.280110,0.270560,0.159937,5021.dcm
37.000000,8.079732,5.955246,0.675827,37.000000,6.863663,1.000000,0.770833,22.727922,22.549776,0.914381,0.992162,1.356742,1.110984,8.246211,0.467354,0.165676,5025.dcm
32.000000,7.005970,5.953354,0.527179,32.000000,6.383076,1.000000,0.761905,20.727922,20.727922,0.935941,1.000000,1.176811,1.068444,7.280110,0.268040,0.159882,5030.dcm
35.000000,6.983674,6.587145,0.332167,36.000000,6.675581,0.972222,0.714286,22.142136,21.785844,0.926679,0.983909,1.060197,1.114708,7.280110,0.293304,0.159813,5034.dcm
28.000000,6.409460,5.809368,0.422476,28.000000,5.970821,1.000000,0.666667,20.142136,19.785844,0.898791,0.982311,1.103297,1.153037,7.071068,0.313696,0.161079,5038.dcm
37.000000,7.489386,6.471052,0.503441,37.000000,6.863663,1.000000,0.880952,22.485281,22.485281,0.919634,1.000000,1.157368,1.087389,7.615773,0.347399,0.160978,504.dcm
38.000000,7.504509,6.602274,0.475392,38.000000,6.955796,1.000000,0.775510,22.727922,22.549776,0.939094,0.992162,1.136655,1.081748,7.615773,0.288205,0.159936,5041.dcm
49.000000,9.137937,6.964019,0.647460,50.000000,7.898654,0.980000,0.777778,26.142136,25.890200,0.918618,0.990363,1.312164,1.109880,9.219544,0.500249,0.164965,5045.dcm
36.000000,7.485017,6.295145,0.540984,37.000000,6.770275,0.972973,0.734694,22.727922,22.193485,0.918462,0.976485,1.189014,1.141845,7.615773,0.356624,0.161437,5048.dcm
36.000000,7.257284,6.868140,0.323059,37.000000,6.770275,0.972973,0.642857,23.556349,23.126268,0.845865,0.981742,1.056659,1.226602,8.062258,0.501391,0.168703,5052.dcm
42.000000,8.162192,6.770614,0.558493,42.000000,7.312733,1.000000,0.666667,24.384776,24.384776,0.887609,1.000000,1.205532,1.126622,9.055385,0.384382,0.163387,5055.dcm
47.000000,8.317453,7.451062,0.444388,47.000000,7.735778,1.000000,0.652778,25.798990,25.620844,0.899748,0.993095,1.116278,1.126932,9.055385,0.358888,0.162276,5060.dcm
53.000000,10.031640,7.123443,0.704103,55.000000,8.214724,0.963636,0.602273,29.213203,28.565804,0.816193,0.977839,1.408257,1.281364,11.180340,0.714020,0.175366,5064.dcm
55.000000,8.617210,8.348471,0.247790,56.000000,8.368284,0.982143,0.679012,27.798990,27.442699,0.917738,0.987183,1.032190,1.118112,9.219544,0.309486,0.160553,5069.dcm
41.000000,8.040017,6.710273,0.550842,44.000000,7.225152,0.931818,0.732143,24.727922,24.045905,0.891069,0.972419,1.198165,1.186811,8.544004,0.429498,0.163114,507.dcm
354.000000,23.719247,19.143105,0.590455,365.000000,21.230327,0.969863,0.810069,71.698485,69.384660,0.924030,0.967728,1.239049,1.155598,24.698178,0.925830,0.163558,5076.dcm
101.000000,11.785748,11.088987,0.338737,103.000000,11.340070,0.980583,0.701389,38.870058,37.150903,0.919586,0.955772,1.062834,1.190417,12.649111,0.364464,0.160398,5086.dcm
334.000000,23.190742,18.495844,0.603249,346.000000,20.621882,0.965318,0.799043,69.698485,67.450332,0.922546,0.967745,1.253835,1.157418,24.186773,0.937647,0.164154,5095.dcm
98.000000,11.948467,10.628830,0.456826,105.000000,11.170384,0.933333,0.680556,38.870058,36.825176,0.908126,0.947392,1.124156,1.226858,12.649111,0.445096,0.161397,5104.dcm
71.000000,10.786898,8.550098,0.609693,77.000000,9.507892,0.922078,0.717172,32.970563,31.714937,0.887035,0.961917,1.261611,1.218385,11.180340,0.522808,0.164432,511.dcm
356.000000,23.691219,19.534580,0.565790,374.000000,21.290216,0.951872,0.814645,74.284271,71.056487,0.886038,0.956548,1.212784,1.233485,25.495098,1.063415,0.165064,5113.dcm
118.000000,13.367047,11.412014,0.520696,123.000000,12.257335,0.959350,0.756410,41.213203,40.070540,0.923510,0.972274,1.171314,1.145462,13.892444,0.505969,0.162206,5123.dcm
366.000000,24.554360,19.232224,0.621706,374.000000,21.587165,0.978610,0.847222,73.455844,71.442765,0.901103,0.972595,1.276730,1.173172,25.079872,1.167337,0.165664,5132.dcm
77.000000,10.250692,9.939155,0.244663,83.000000,9.901487,0.927711,0.770000,34.142136,33.134812,0.881316,0.970496,1.031344,1.204705,11.180340,0.496990,0.163309,514.dcm
110.000000,12.545559,11.332958,0.428916,115.000000,11.834541,0.956522,0.763889,40.627417,38.849366,0.915872,0.956235,1.106998,1.194087,13.416408,0.400546,0.160887,5143.dcm
312.000000,26.103475,15.817451,0.795501,334.000000,19.931150,0.934132,0.734118,73.455844,70.014189,0.799820,0.953147,1.650296,1.376221,27.313001,2.078593,0.186081,5153.dcm
136.000000,16.349184,11.061041,0.736397,139.000000,13.159049,0.978417,0.906667,44.727922,44.549776,0.861108,0.996017,1.478087,1.170600,16.155494,1.753696,0.177838,5163.dcm
313.000000,26.238917,15.792340,0.798596,336.000000,19.963065,0.931548,0.736471,73.455844,70.048088,0.801607,0.953608,1.661496,1.371824,27.313001,2.101745,0.186744,5168.dcm
134.000000,15.422224,12.187629,0.612767,148.000000,13.061933,0.905405,0.744444,48.727922,46.359010,0.783513,0.951385,1.265400,1.410071,16.643317,1.151539,0.178972,5177.dcm
75.000000,10.688949,9.094265,0.525473,77.000000,9.772050,0.974026,0.833333,32.727922,32.074965,0.916091,0.980049,1.175350,1.136490,11.180340,0.427266,0.161911,518.dcm
115.000000,14.257982,11.001659,0.636091,127.000000,12.100518,0.905512,0.746753,45.213203,41.640908,0.833427,0.920990,1.295985,1.414565,15.264338,1.007052,0.174815,5182.dcm
221.000000,18.360610,15.738269,0.515024,232.000000,16.774562,0.952586,0.767361,56.284271,54.868892,0.922465,0.974853,1.166622,1.140701,18.681542,1.917977,0.164632,5188.dcm
222.000000,19.362363,14.962268,0.634710,230.000000,16.812471,0.965217,0.822222,57.213203,55.748384,0.897632,0.974397,1.294079,1.173356,19.697716,2.012121,0.167822,5195.dcm
142.000000,14.472352,12.771118,0.470407,148.000000,13.446190,0.959459,0.780220,45.213203,44.238284,0.911804,0.978437,1.133210,1.145598,14.764823,0.562111,0.162801,5201.dcm
345.000000,27.984334,16.162746,0.816345,366.000000,20.958713,0.942623,0.798611,76.870058,73.291531,0.807089,0.953447,1.731410,1.362967,28.460499,2.231767,0.188712,5205.dcm
121.000000,13.107123,12.098698,0.384649,125.000000,12.412171,0.968000,0.846154,42.142136,41.460118,0.884574,0.983816,1.083350,1.167987,14.212670,0.572384,0.162969,5215.dcm
267.000000,21.277656,16.431391,0.635335,278.000000,18.437868,0.960432,0.758523,63.698485,62.168745,0.868114,0.975985,1.294939,1.209308,23.086793,1.192140,0.168554,5225.dcm
40.000000,8.416699,6.315523,0.661034,41.000000,7.136496,0.975610,0.714286,24.142136,23.712054,0.893988,0.982185,1.332700,1.159529,8.544004,0.542233,0.168844,5234.dcm
60.000000,9.321447,8.411603,0.430915,65.000000,8.740387,0.923077,0.666667,30.384776,29.168322,0.886213,0.959965,1.108165,1.224478,10.049876,0.367151,0.161435,524.dcm
235.000000,20.878151,14.905544,0.700217,246.000000,17.297725,0.955285,0.783333,61.213203,59.383517,0.837425,0.970110,1.400697,1.268856,21.633308,1.361828,0.174310,5241.dcm
56.000000,9.348607,7.837300,0.545150,56.000000,8.444016,1.000000,0.691358,27.798990,27.798990,0.910626,1.000000,1.192835,1.098146,9.486833,0.382042,0.163117,5249.dcm
70.000000,9.874827,9.200453,0.363209,70.000000,9.440697,1.000000,0.864198,30.727922,30.727922,0.931626,1.000000,1.073298,1.073392,10.295630,0.342611,0.160262,5254.dcm
262.000000,23.893382,14.728046,0.787428,280.000000,18.264412,0.935714,0.700535,66.284271,64.081269,0.801768,0.966764,1.622305,1.334473,24.413111,1.923199,0.187295,5264.dcm
53.000000,10.001821,7.074047,0.706938,57.000000,8.214724,0.929825,0.662500,29.798990,28.120932,0.842221,0.943687,1.413875,1.333268,10.440307,0.714674,0.173835,527.dcm
242.000000,22.129375,14.780441,0.744242,250.000000,17.553460,0.968000,0.687500,63.698485,61.745859,0.797645,0.969346,1.497207,1.334237,22.472205,1.710677,0.182207,5276.dcm
56.000000,9.351679,7.855097,0.542638,59.000000,8.444016,0.949153,0.777778,28.727922,28.059295,0.893808,0.976726,1.190524,1.172764,9.486833,0.404053,0.163493,5284.dcm
85.000000,11.467289,9.604876,0.546301,87.000000,10.403142,0.977011,0.772727,34.384776,33.954695,0.926465,0.987492,1.193903,1.106888,11.704700,0.472358,0.162563,5289.dcm
63.000000,10.463136,7.815538,0.664870,66.000000,8.956232,0.954545,0.700000,30.384776,29.737377,0.895252,0.978693,1.338761,1.166169,10.440307,0.557670,0.166561,5294.dcm
35.000000,8.306169,5.702769,0.727063,39.000000,6.675581,0.897436,0.729167,24.142136,22.844455,0.842784,0.946248,1.456515,1.325176,8.544004,0.609255,0.176513,5297.dcm
35.000000,7.420572,6.493462,0.484010,38.000000,6.675581,0.921053,0.546875,24.384776,23.442699,0.800318,0.961366,1.142776,1.351947,8.062258,0.480807,0.168863,5300.dcm
71.000000,9.921978,9.342204,0.336827,72.000000,9.507892,0.986111,0.710000,31.798990,31.264553,0.912775,0.983193,1.062060,1.133335,10.440307,0.372691,0.161141,5303.dcm
43.000000,7.940603,7.169181,0.429954,45.000000,7.399277,0.955556,0.767857,25.313708,24.631691,0.890615,0.973057,1.107603,1.185859,8.246211,0.404567,0.162476,5308.dcm
26.000000,6.311132,5.620825,0.454747,29.000000,5.753627,0.896552,0.722222,19.899495,19.291268,0.877934,0.969435,1.122813,1.211995,6.708204,0.418223,0.165282,5311.dcm
91.000000,11.848624,10.511436,0.461493,103.000000,10.764051,0.883495,0.689394,41.213203,37.650441,0.806698,0.913553,1.127213,1.485325,12.369317,0.748931,0.170476,5314.dcm
49.000000,9.080268,7.131220,0.619048,50.000000,7.898654,0.980000,0.875000,27.071068,26.640986,0.867572,0.984113,1.273312,1.190159,10.000000,0.516757,0.166631,5316.dcm
33.000000,7.389641,5.939178,0.595012,35.000000,6.482045,0.942857,0.687500,22.142136,21.741114,0.877324,0.981889,1.244220,1.182266,8.062258,0.432008,0.165178,5319.dcm
66.000000,9.879519,8.761312,0.462123,72.000000,9.166996,0.916667,0.733333,32.142136,30.442745,0.894924,0.947129,1.127630,1.245649,10.198039,0.419682,0.162594,5322.dcm
28.000000,6.864914,5.451907,0.607696,29.000000,5.970821,0.965517,0.800000,20.485281,20.128990,0.868408,0.982607,1.259177,1.192658,7.280110,0.427318,0.165589,5325.dcm
64.000000,9.881979,8.610125,0.490759,66.000000,9.027033,0.969697,0.800000,31.313708,30.642223,0.856543,0.978556,1.147716,1.219212,10.816654,0.537986,0.165157,5327.dcm
51.000000,8.903697,7.455612,0.546650,51.000000,8.058239,1.000000,0.910714,26.485281,26.485281,0.913631,1.000000,1.194227,1.094534,9.433981,0.400310,0.162004,533.dcm
54.000000,9.819559,7.222421,0.677510,56.000000,8.291860,0.964286,0.750000,28.727922,27.902377,0.871608,0.971263,1.359594,1.216199,10.000000,0.572828,0.168889,5330.dcm
37.000000,7.478966,6.597460,0.470996,39.000000,6.863663,0.948718,0.755102,23.313708,22.883627,0.887896,0.981552,1.133613,1.168991,7.615773,0.403706,0.163505,5333.dcm
40.000000,8.083317,6.617904,0.574205,44.000000,7.136496,0.909091,0.625000,24.970563,24.184190,0.859423,0.968508,1.221432,1.240472,8.246211,0.477827,0.166359,5336.dcm
152.000000,15.801879,12.744336,0.591224,163.000000,13.911593,0.932515,0.779487,49.213203,47.164689,0.858657,0.958375,1.239914,1.267972,16.643317,0.889569,0.168360,5340.dcm
59.000000,9.593780,8.059983,0.542391,59.000000,8.667245,1.000000,0.737500,28.970563,28.792417,0.894346,0.993851,1.190298,1.132014,10.198039,0.471254,0.163493,5342.dcm
38.000000,7.992256,6.164723,0.636427,38.000000,6.955796,1.000000,0.791667,22.727922,22.727922,0.924430,1.000000,1.296450,1.081748,8.246211,0.408489,0.163180,5343.dcm
54.000000,8.599399,8.139617,0.322606,55.000000,8.291860,0.981818,0.750000,27.556349,27.021912,0.929333,0.980606,1.056487,1.119025,9.055385,0.271825,0.159186,5345.dcm
37.000000,7.300414,6.613198,0.423564,38.000000,6.863663,0.973684,0.755102,22.727922,22.371631,0.929001,0.984324,1.103916,1.110984,7.615773,0.262286,0.159398,5349.dcm
43.000000,8.254045,6.856628,0.556722,43.000000,7.399277,1.000000,0.767857,24.727922,24.371631,0.909723,0.985592,1.203805,1.131610,8.544004,0.436548,0.163482,5352.dcm
154.000000,15.080477,13.114547,0.493691,159.000000,14.002817,0.968553,0.789744,46.627417,45.410963,0.938446,0.973911,1.149905,1.123446,15.524175,0.483087,0.161017,5354.dcm
34.000000,6.967847,6.390807,0.398461,35.000000,6.579525,0.971429,0.809524,21.899495,21.543204,0.920594,0.983731,1.090292,1.122482,7.280110,0.285754,0.159424,5356.dcm
25.000000,6.123143,5.339306,0.489528,25.000000,5.641896,1.000000,0.833333,18.485281,18.307136,0.937366,0.990363,1.146805,1.087683,6.324555,0.278126,0.158336,5359.dcm
201.000000,18.778284,14.482122,0.636573,219.000000,15.997536,0.917808,0.661184,57.698485,54.929642,0.837129,0.952012,1.296653,1.318023,19.646883,1.244953,0.174033,536.dcm
81.000000,10.900304,9.705087,0.455276,83.000000,10.155413,0.975904,0.736364,33.798990,33.190763,0.923975,0.982005,1.123154,1.122309,11.401754,0.464157,0.162298,5362.dcm
55.000000,8.721479,8.178918,0.347202,56.000000,8.368284,0.982143,0.763889,27.556349,27.200058,0.934185,0.987070,1.066337,1.098679,9.219544,0.274954,0.159423,5363.dcm
53.000000,9.271386,7.525653,0.584064,57.000000,8.214724,0.929825,0.736111,28.142136,27.420946,0.885770,0.974373,1.231971,1.189127,9.433981,0.493252,0.165009,5365.dcm
145.000000,15.489562,12.189724,0.616999,151.000000,13.587484,0.960265,0.710784,46.870058,45.544378,0.878432,0.971716,1.270707,1.205627,17.029386,0.797076,0.166314,5368.dcm
38.000000,7.992256,6.164723,0.636427,38.000000,6.955796,1.000000,0.791667,22.727922,22.727922,0.924430,1.000000,1.296450,1.081748,8.246211,0.408489,0.163180,5370.dcm
51.000000,8.198517,8.089750,0.162349,51.000000,8.058239,1.000000,0.796875,26.142136,26.142136,0.937773,1.000000,1.013445,1.066356,8.544004,0.264082,0.159305,5372.dcm
38.000000,7.488586,6.657880,0.457771,40.000000,6.955796,0.950000,0.678571,23.556349,23.021912,0.900971,0.977312,1.124770,1.162044,8.062258,0.325325,0.160756,5374.dcm
47.000000,8.208320,7.457377,0.417854,48.000000,7.735778,0.979167,0.734375,25.556349,25.200058,0.930046,0.986059,1.100698,1.105834,8.544004,0.286638,0.160003,5377.dcm
29.000000,6.516542,5.961563,0.403827,30.000000,6.076508,0.966667,0.591837,20.970563,20.614272,0.857575,0.983010,1.093093,1.206736,7.071068,0.346664,0.162368,5379.dcm
40.000000,7.592266,6.867617,0.426358,41.000000,7.136496,0.975610,0.714286,23.556349,23.378204,0.919703,0.992437,1.105517,1.103942,8.062258,0.254058,0.159594,5380.dcm
62.000000,9.884660,8.263023,0.548815,62.000000,8.884866,1.000000,0.688889,29.798990,29.620844,0.887987,0.994022,1.196252,1.139729,10.440307,0.480882,0.164634,5382.dcm
61.000000,9.255963,8.611879,0.366510,62.000000,8.812923,0.983871,0.677778,29.798990,29.086408,0.906065,0.976087,1.074790,1.158413,10.049876,0.357359,0.161036,5385.dcm
57.000000,9.269388,8.025215,0.500431,59.000000,8.519076,0.966102,0.712500,28.970563,28.184190,0.901724,0.972856,1.155033,1.171734,10.198039,0.397308,0.161907,5386.dcm
180.000000,16.881668,13.790349,0.576803,185.000000,15.138795,0.972973,0.756303,51.455844,49.977342,0.905599,0.971267,1.224165,1.170542,17.204651,0.722053,0.164062,5388.dcm
70.000000,11.084818,8.210845,0.671804,71.000000,9.440697,0.985915,0.777778,31.556349,31.126268,0.907933,0.986371,1.350022,1.132050,11.180340,0.607044,0.167522,5391.dcm
74.000000,10.333808,9.271116,0.441698,76.000000,9.706685,0.973684,0.747475,32.384776,31.805609,0.919251,0.982116,1.114624,1.127821,11.180340,0.365858,0.160536,5392.dcm
59.000000,10.388579,7.420017,0.699893,60.000000,8.667245,0.983333,0.842857,29.313708,28.883627,0.888707,0.985328,1.400075,1.158990,10.440307,0.647186,0.169823,5396.dcm
39.000000,8.392759,6.243323,0.668298,41.000000,7.046726,0.951220,0.619048,24.384776,24.028485,0.848832,0.985389,1.344278,1.213286,9.055385,0.558997,0.171075,5399.dcm
45.000000,10.205203,5.823748,0.821183,48.000000,7.569398,0.937500,0.642857,26.970563,26.317605,0.816450,0.975790,1.752343,1.286346,10.440307,0.854533,0.188049,5402.dcm
49.000000,8.892134,7.277091,0.574686,50.000000,7.898654,0.980000,0.612500,27.213203,26.678767,0.865116,0.980361,1.221935,1.202689,10.000000,0.477362,0.164999,5406.dcm
32.000000,7.890805,5.346902,0.735420,32.000000,6.383076,1.000000,0.666667,21.556349,21.556349,0.865385,1.000000,1.475771,1.155555,8.246211,0.508960,0.172241,5409.dcm
54.000000,10.663721,6.611480,0.784604,57.000000,8.291860,0.947368,0.701299,28.970563,28.257980,0.849809,0.975403,1.612910,1.236831,11.045361,0.797054,0.179120,5411.dcm
70.000000,9.812419,9.254995,0.332248,71.000000,9.440697,0.985915,0.777778,30.970563,30.718627,0.932190,0.991865,1.060229,1.090411,10.440307,0.324340,0.160064,5414.dcm
59.000000,8.954158,8.637796,0.263466,60.000000,8.667245,0.983333,0.728395,28.970563,28.614272,0.905517,0.987702,1.036625,1.132014,9.486833,0.365120,0.161146,5417.dcm
56.000000,10.540885,7.121775,0.737238,60.000000,8.444016,0.933333,0.700000,30.384776,28.799037,0.848481,0.947811,1.480092,1.311941,10.770330,0.777656,0.177638,5419.dcm
37.000000,7.220320,6.824983,0.326357,38.000000,6.863663,0.973684,0.755102,23.313708,22.957417,0.882197,0.984718,1.057925,1.168991,7.615773,0.370424,0.162241,5421.dcm
47.000000,10.342425,6.092219,0.808096,51.000000,7.735778,0.921569,0.671429,28.142136,27.173984,0.799836,0.965598,1.697645,1.340931,10.295630,0.857821,0.188051,5424.dcm
46.000000,8.552349,7.169325,0.545229,47.000000,7.653040,0.978723,0.821429,25.899495,25.543204,0.885966,0.986243,1.192909,1.160419,8.602325,0.480005,0.165591,5427.dcm
1729.000000,50.943349,43.733026,0.512874,1822.000000,46.919411,0.948957,0.678039,170.509668,154.881392,0.905746,0.908344,1.164871,1.338114,51.788030,1.797241,0.162852,5436.dcm
484.000000,29.577803,23.514213,0.606616,563.000000,24.824342,0.859680,0.557604,99.497475,90.293648,0.746003,0.907497,1.257869,1.627679,33.241540,2.456218,0.184026,544.dcm
1742.000000,51.383436,43.601602,0.529109,1809.000000,47.095470,0.962963,0.741277,161.195959,153.243237,0.932171,0.950664,1.178476,1.186999,51.264022,1.826380,0.162841,5449.dcm
144.000000,15.161759,12.652310,0.551026,153.000000,13.540550,0.941176,0.685714,46.870058,45.479519,0.874864,0.970332,1.198339,1.214000,15.811388,0.864340,0.168096,5458.dcm
153.000000,15.809724,12.709833,0.594731,164.000000,13.957279,0.932927,0.683036,50.526912,47.022798,0.869530,0.930649,1.243897,1.327835,16.278821,0.848159,0.167002,5462.dcm
41.000000,7.697331,6.973617,0.423324,43.000000,7.225152,0.953488,0.732143,24.142136,23.785844,0.910661,0.985242,1.103779,1.131248,8.246211,0.331877,0.160387,5470.dcm
245.000000,21.317043,16.610052,0.626786,295.000000,17.661928,0.830508,0.555556,77.396970,63.384471,0.766320,0.818953,1.283382,1.945682,22.135944,1.945399,0.185623,5473.dcm
42.000000,8.407115,6.787059,0.590142,43.000000,7.312733,0.976744,0.750000,25.313708,24.779272,0.859572,0.978887,1.238698,1.214094,8.602325,0.549346,0.169758,5480.dcm
24.000000,5.957246,5.375882,0.430877,25.000000,5.527906,0.960000,0.800000,18.485281,18.307136,0.899871,0.990363,1.108143,1.133003,6.324555,0.331938,0.160735,5487.dcm
174.000000,18.902729,12.346885,0.757203,184.000000,14.884343,0.945652,0.654135,54.284271,51.986876,0.809043,0.957678,1.530972,1.347687,20.248457,1.486287,0.182145,5491.dcm
25.000000,6.092822,5.426029,0.454864,26.000000,5.641896,0.961538,0.833333,19.071068,18.714777,0.896975,0.981318,1.122888,1.157711,6.403124,0.306388,0.159744,5498.dcm
51.000000,9.025358,7.504711,0.555504,54.000000,8.058239,0.944444,0.708333,28.142136,27.155328,0.869100,0.964935,1.202626,1.235760,9.486833,0.475206,0.165577,5501.dcm
106.000000,13.934440,10.299520,0.673550,116.000000,11.617375,0.913793,0.679487,43.798990,40.674985,0.805121,0.928674,1.352921,1.440166,15.264338,0.934371,0.175461,5506.dcm
277.000000,20.244350,17.741534,0.481639,295.000000,18.779972,0.938983,0.694236,66.526912,62.519892,0.890540,0.939768,1.141071,1.271467,21.587033,0.768539,0.162890,5515.dcm
353.000000,35.865863,15.480798,0.902051,454.000000,21.200320,0.777533,0.465086,99.296465,86.743023,0.589543,0.873576,2.316797,2.222711,35.468296,3.947821,0.269715,552.dcm
82.000000,11.058528,9.803404,0.462725,91.000000,10.217908,0.901099,0.621212,37.798990,34.964150,0.842903,0.925002,1.128029,1.386554,12.369317,0.527444,0.164429,5523.dcm
104.000000,11.720036,11.467462,0.206487,111.000000,11.507255,0.936937,0.722222,39.798990,37.826728,0.913368,0.950444,1.022025,1.211995,12.206556,0.349925,0.159973,5528.dcm
141.000000,14.122121,13.203164,0.354838,152.000000,13.398760,0.927632,0.774725,47.213203,45.219951,0.866500,0.957782,1.069601,1.258050,15.264338,0.696022,0.164491,5536.dcm
37.000000,8.819516,5.622438,0.770451,40.000000,6.863663,0.925000,0.770833,23.899495,23.430241,0.846951,0.980366,1.568628,1.228474,8.944272,0.708667,0.180285,5540.dcm
60.000000,10.756077,7.491635,0.717554,63.000000,8.740387,0.952381,0.625000,31.213203,30.426831,0.814419,0.974806,1.435745,1.292158,12.000000,0.767909,0.176199,5544.dcm
84.000000,10.918368,10.070280,0.386416,88.000000,10.341766,0.954545,0.840000,35.313708,34.518729,0.885890,0.977488,1.084217,1.181401,12.206556,0.436206,0.162169,5548.dcm
171.000000,16.226883,13.752891,0.530736,179.000000,14.755472,0.955307,0.814286,51.798990,49.449318,0.878791,0.954639,1.179889,1.248638,18.027756,0.735629,0.164396,5556.dcm
