angular_Second_Momentorg1,Contrastorg1,Correlationorg1,SoSVarianceorg1,inverse_Diff_Momentorg1,sum_Averageorg1,sum_Varianceorg1,sum_Entropyorg1,Entropyorg1,diff_Varianceorg1,diff_Entropyorg1,info_M_Correlation_1org1,info_M_Correlation_2org1,ImageName
0.0047964,8525.2992,20581388674.2915,157829.8223,0.011043,705.7343,612558.7138,5.2373,5.3406,1.4336e-005,4.6446,-0.95561,0.99997,38477.dcm
0.0033149,17504.8016,256316374704.0426,908671.1793,0.01746,1788.1568,3528534.4393,5.5784,5.7105,6.2999e-006,4.9249,-0.93844,0.99998,3848.dcm
0.0021011,9560.0812,114563878529.2748,669354.524,0.072089,1577.6745,2669004.454,5.4966,6.2012,1.419e-005,4.4728,-0.77952,0.99982,38481.dcm
0.0023641,7340.556,103445924548.5794,747609.4191,0.080536,1692.8579,2969517.7663,5.3087,6.0866,1.7135e-005,4.269,-0.7489,0.99967,38486.dcm
0.022023,35328.6882,2986845656.5637,122248.3705,0.0010507,600.0377,424106.7976,3.7939,3.8167,3.3132e-005,3.7376,-0.97798,0.99967,38490.dcm
0.026312,29595.1443,1325291942.3496,73066.0164,0.0069445,444.117,240537.6799,3.6149,3.6409,4.3659e-005,3.5792,-0.99273,0.99963,38492.dcm
0.0022845,126613.4798,5434925083924.606,4104040.2953,0.0052017,3771.8508,16167978.717,6.015,6.0816,1.2673e-006,5.5893,-0.98057,1,38501.dcm
0.0019553,114870.8644,5515878968932.224,3590491.0457,0.008316,3413.9866,14150279.3973,6.1601,6.2373,1.2297e-006,5.6434,-0.97837,1,38518.dcm
0.036301,64872.665,11063256449.4257,400850.968,0.0058226,981.7376,1381476.8649,3.3196,3.3196,3.2743e-005,3.2607,-1,0.99934,38528.dcm
0.0016002,103651.4886,5433983400531.578,3114033.8465,0.012156,3066.4499,12269598.132,6.3284,6.4384,1.2203e-006,5.6882,-0.96795,1,38539.dcm
0.0020132,111053.7635,5552445875670.311,3784102.9487,0.008395,3541.6019,14881546.5592,6.1306,6.2084,1.2306e-006,5.629,-0.97594,1,38556.dcm
0.036809,58233.0642,8503231432.9046,364228.9896,0.012033,816.6002,1151310.2818,3.3036,3.3036,3.3381e-005,3.2773,-0.99629,0.9993,38567.dcm
0.015635,337827.2968,626749606500.2813,3642113.5453,0.0038566,3284.4297,13658081.2243,4.1317,4.1586,5.7018e-006,4.1103,-1,0.99988,38571.dcm
0.03366,61647.9125,12814698266.4329,436640.7642,0.0064262,1001.7297,1488344.2346,3.3798,3.3921,3.0795e-005,3.3228,-1,0.99943,38576.dcm
0.062996,85933.0796,5547174801.7645,371384.1997,0.00090093,1059.0186,1376037.4503,2.7687,2.7687,5.8924e-005,2.7687,-1,0.998,38579.dcm
0.01137,6496.7005,2895645118.3624,69840.5175,0.026213,503.4511,283919.7613,4.3251,4.4806,3.5397e-005,3.8173,-0.90248,0.99971,38585.dcm
0.01137,6496.7005,2895645118.3624,69840.5175,0.026213,503.4511,283919.7613,4.3251,4.4806,3.5397e-005,3.8173,-0.90248,0.99971,38592.dcm
0.008828,5242.0511,4990034692.4051,85525.4483,0.029713,547.9619,348700.8951,4.5685,4.735,3.3115e-005,3.8248,-0.90561,0.99981,38596.dcm
0.013845,12782.0617,5091153742.998,127147.5232,0.012495,567.1228,460887.2163,4.2368,4.28,3.8787e-005,3.7379,-0.96035,0.99983,38602.dcm
0.0031062,20394.7845,274565410150.287,861079.6258,0.015894,1727.6048,3327942.8928,5.654,5.7754,5.8916e-006,4.9908,-0.94566,0.99998,3861.dcm
0.022621,17955.2848,4520429722.0129,187401.8249,0.010241,758.8877,674736.4652,3.7758,3.7921,5.2725e-005,3.4404,-0.9665,0.9996,38612.dcm
0.013843,13040.5355,4869703357.7155,105744.1452,0.0087385,599.1496,413116.2766,4.2516,4.2801,2.6361e-005,4.0793,-0.98647,0.99989,38614.dcm
0.011982,396672.5618,588494813084.7747,2673008.3988,0.0017106,2581.1559,10083519.7733,4.4246,4.4246,4.333e-006,4.3498,-0.98953,0.99992,38618.dcm
0.011465,310987.2694,273521124904.4776,1342910.3606,0.0035792,1679.0078,4996906.3233,4.4328,4.4686,4.4962e-006,4.3803,-0.98479,0.99992,38622.dcm
0.012997,410032.1974,581502384865.4334,2858860.5508,0.0018089,2708.4502,10828011.3278,4.3434,4.3434,4.5504e-006,4.2939,-0.98959,0.9999,38627.dcm
0.022266,10555.9134,2633442684.9953,110163.5442,0.0086868,610.9075,419515.3554,3.7836,3.8057,4.9623e-005,3.6368,-0.99403,0.99974,38630.dcm
0.022509,352832.4717,262238678576.185,2327121.3884,0.0061232,2577.9051,8846698.6708,3.7868,3.7947,8.0674e-006,3.7799,-0.99175,0.99973,38633.dcm
0.012509,397905.907,585082958348.2141,2763318.6661,0.0017491,2654.5004,10484108.5094,4.3817,4.3817,4.4671e-006,4.3168,-0.98907,0.99991,38638.dcm
0.020874,329801.5414,264374297704.0795,2168879.9474,0.0059569,2437.3149,8239974.8502,3.8558,3.8702,7.4596e-006,3.8566,-0.9925,0.99977,38642.dcm
0.021079,10256.6934,2660351275.2625,105406.1075,0.0082228,592.7912,401355.9618,3.8318,3.8601,4.7359e-005,3.6839,-0.99243,0.99976,38645.dcm
0.019249,12995.3483,3066868091.1514,107159.6249,0.0074688,606.4298,419660.0188,3.9312,3.9508,4.0543e-005,3.7942,-0.99159,0.99979,38648.dcm
0.0084628,25982.785,46802888443.3369,515592.4981,0.02383,1269.9247,1970432.8144,4.6768,4.7738,1.326e-005,4.4185,-0.95841,0.99993,3865.dcm
0.021991,363438.0745,249494691170.3523,2247777.3446,0.0056215,2418.2531,8034510.3804,3.8022,3.8174,7.8898e-006,3.8023,-1,0.99976,38651.dcm
0.01344,314797.3442,541154221233.8139,2719086.6923,0.0016583,2592.3979,10423566.2596,4.301,4.3101,4.9758e-006,4.2211,-0.98691,0.99989,38655.dcm
0.021064,9851.2589,2267017209.3956,92537.9766,0.004758,524.263,343101.6935,3.8097,3.8605,5.0209e-005,3.648,-0.99627,0.99977,38659.dcm
0.021786,17181.9481,3572866511.8629,132245.3624,0.0093817,605.7334,484123.6069,3.8049,3.8276,3.9336e-005,3.694,-0.99024,0.99974,38660.dcm
0.020029,16489.8309,4135088316.3467,135324.2089,0.0091593,618.853,498927.7103,3.8703,3.9113,3.4614e-005,3.7832,-0.98948,0.99978,38662.dcm
0.023895,10268.5352,1577400921.9963,80860.7775,0.0051352,476.4045,291800.5605,3.704,3.7359,5.8813e-005,3.5548,-0.99541,0.9997,38663.dcm
0.026942,17735.1054,3753821625.7551,164526.3628,0.0083504,712.2983,613245.8523,3.587,3.6158,4.7399e-005,3.4905,-0.99244,0.99962,38665.dcm
0.018485,9347.0894,2212536601.3484,81784.8111,0.0066795,465.5929,295212.9766,3.9295,3.9922,4.5099e-005,3.7519,-0.99196,0.99982,38667.dcm
0.0097379,11359.2977,21789651882.2139,243262.2116,0.0086297,818.6428,895723.7888,4.5906,4.632,1.609e-005,4.2372,-0.98225,0.99994,38671.dcm
0.019627,116406.8918,31652865227.7242,592859.3708,0.0023538,1285.983,2117325.0803,3.9243,3.9313,1.6526e-005,3.8775,-0.99126,0.99978,38674.dcm
0.015157,123699.3374,33499569069.5748,487462.1136,0.001801,1154.5846,1775108.5622,4.163,4.1895,1.2407e-005,4.1475,-0.98693,0.99986,38677.dcm
0.018814,70114.9182,57421178760.0556,786870.7815,0.0015756,1549.8107,3004718.8782,3.9673,3.9741,1.4549e-005,3.8504,-0.98676,0.99979,38679.dcm
0.016349,23991.409,14884201624.5471,296220.6814,0.0047742,953.047,1117070.1283,4.103,4.1143,2.2784e-005,3.9441,-0.99447,0.99986,38683.dcm
0.015186,18184.0048,13359516047.0698,280424.5546,0.015954,914.3509,1044085.2997,4.1829,4.1885,2.0995e-005,4.0318,-0.96928,0.99982,38686.dcm
0.023313,17157.149,5012393108.5955,167529.27,0.0026337,702.3672,627058.9695,3.7519,3.76,3.7129e-005,3.6237,-1,0.99973,38688.dcm
0.0060436,25970.1559,64977010647.5472,472238.0063,0.021143,1161.8846,1785901.2146,5.0218,5.1098,9.8421e-006,4.6715,-0.96182,0.99996,3869.dcm
0.011599,16711.7395,7958868710.267,131844.1098,0.0090482,598.9291,495638.2818,4.417,4.457,2.0159e-005,4.2009,-0.98457,0.99992,38691.dcm
0.0068153,12681.494,52809579157.9227,384581.4228,0.0068963,1119.7164,1476245.444,4.9231,4.9887,1.0939e-005,4.5822,-0.982,0.99997,38694.dcm
0.011906,24547.0062,16216744396.2298,239106.2304,0.0056543,831.8001,910697.3928,4.4101,4.4308,1.7152e-005,4.2211,-0.98589,0.99991,38696.dcm
0.021765,68291.4796,52507474540.6635,859619.9588,0.0017746,1621.2741,3219046.247,3.8281,3.8281,1.6528e-005,3.7234,-0.98407,0.99971,38698.dcm
0.02225,251257.593,139436238118.8041,1512084.873,0.0070913,1859.9333,5392869.2477,3.7822,3.806,9.6242e-006,3.7754,-0.99808,0.99975,387.dcm
0.019568,129903.8516,113783724794.7586,1102338.9975,0.0019142,1678.9926,4185108.7471,3.9353,3.9353,9.7551e-006,3.8751,-1,0.99981,38701.dcm
0.02077,21083.2917,11908724071.8577,346842.3546,0.019353,1061.2754,1275568.4385,3.8678,3.8753,2.7462e-005,3.7568,-0.96987,0.99968,38704.dcm
0.030852,16592.1153,3510792389.2385,173118.2447,0.0011957,698.585,613247.4906,3.4799,3.4799,5.1307e-005,3.353,-1,0.99952,38705.dcm
0.0063843,12093.2323,52299501603.3058,352794.3245,0.01015,1047.1458,1353895.064,4.9928,5.0543,1.0806e-005,4.6057,-0.98335,0.99997,38708.dcm
0.015115,16022.4383,7442746059.6295,154808.7831,0.0096706,660.2649,588928.6207,4.1619,4.1927,2.4456e-005,3.9991,-0.98998,0.99987,38710.dcm
0.021296,20535.7144,6338020866.2509,194618.4778,0.0078288,773.5197,780135.4817,3.8278,3.8497,3.1392e-005,3.7378,-0.97192,0.99968,38712.dcm
0.012671,12115.411,14955130973.0735,289281.1095,0.012762,997.7352,1077929.822,4.3242,4.3689,2.2386e-005,4.1253,-0.97662,0.99989,38717.dcm
0.018321,23854.6015,13820653326.1491,312655.3047,0.005278,971.3011,1162019.7863,3.9885,4.0013,2.4798e-005,3.8536,-0.99363,0.99982,38720.dcm
0.013413,58218.4949,65160331231.3231,633631.7987,0.008054,1295.9828,2388663.3714,4.3038,4.3129,9.9775e-006,4.1894,-0.9859,0.99989,38722.dcm
0.026382,60901.1208,38134539580.5763,809425.1519,0.0020872,1490.5456,2848349.7972,3.6363,3.6363,2.0929e-005,3.518,-0.98983,0.9996,38725.dcm
0.019804,19734.5088,7095797921.2506,200871.1863,0.0083808,796.2188,746305.9437,3.8945,3.9219,3.1941e-005,3.7564,-0.99126,0.99979,38729.dcm
0.0056429,16144.6462,72550149612.4149,519380.0261,0.017008,1329.5805,2028112.1549,5.0737,5.1775,1.0714e-005,4.6311,-0.95155,0.99996,38740.dcm
0.0045359,18126.3056,86175007912.7141,458464.9279,0.01506,1205.5279,1788900.5075,5.2914,5.3958,8.8007e-006,4.7958,-0.95703,0.99998,38743.dcm
0.0059982,16501.8928,71388983162.1665,549959.8589,0.017944,1393.3592,2150065.6374,5.0103,5.1164,1.1097e-005,4.6032,-0.95038,0.99995,38746.dcm
0.0056429,16144.6462,72550149612.4149,519380.0261,0.017008,1329.5805,2028112.1549,5.0737,5.1775,1.0714e-005,4.6311,-0.95155,0.99996,38749.dcm
0.015224,15860.987,8672459717.7291,201658.291,0.020366,683.6068,719856.2747,4.1612,4.1876,2.2734e-005,3.9992,-0.96858,0.99982,38756.dcm
0.033766,24650.2979,5434022990.8029,282076.2789,0.0054805,911.5393,995906.9,3.3905,3.3905,4.5743e-005,3.3561,-0.98277,0.99936,38759.dcm
0.01763,19949.6134,9349652966.2564,238861.4806,0.013584,804.6595,869678.2777,4.0199,4.0384,2.4418e-005,3.9172,-0.97587,0.99979,38765.dcm
0.02219,20654.2746,7250406426.6415,249588.1932,0.01064,823.9214,868365.6582,3.8023,3.8101,3.0462e-005,3.7359,-0.98144,0.99969,38772.dcm
0.0024861,19822.813,314751852293.0466,806439.4998,0.019143,1654.6606,3118550.844,5.8335,5.9978,5.6655e-006,5.0487,-0.93882,0.99999,3878.dcm
0.0029391,19392.0049,209939425336.1122,547371.0048,0.009587,1358.29,2138628.1625,5.7078,5.831,5.1755e-006,5.0876,-0.9622,0.99999,38782.dcm
0.0030238,16954.2803,203584556544.4801,506105.4607,0.012993,1264.9679,2006648.4826,5.7007,5.8022,5.5823e-006,5.0278,-0.96916,0.99999,38803.dcm
0.0026333,19071.6432,223230403295.6873,500216.4166,0.0082237,1281.2233,1966152.9558,5.8086,5.9403,4.9456e-006,5.1272,-0.9632,0.99999,38810.dcm
0.0034013,19884.4969,195623064019.1267,586013.4864,0.0078219,1429.5011,2286262.9687,5.5659,5.6846,5.622e-006,5.0158,-0.96789,0.99999,38826.dcm
0.0065696,27310.9097,62709069137.0959,510390.604,0.022028,1232.054,1923391.1378,4.9353,5.0264,1.0229e-005,4.6227,-0.96025,0.99996,3883.dcm
0.018282,10138.7904,4399424589.2611,133403.5758,0.0066641,602.073,479153.6349,3.971,4.0023,3.4571e-005,3.8052,-0.99364,0.99982,38837.dcm
0.005726,15703.9276,29695792507.7337,222708.1586,0.012085,852.2445,865193.3456,5.0878,5.164,1.1539e-005,4.6652,-0.96272,0.99997,38840.dcm
0.02074,12511.8717,3465633052.8861,124593.0336,0.0070815,605.4139,464751.3394,3.8395,3.876,4.2575e-005,3.6754,-0.99065,0.99977,38842.dcm
0.023287,13785.7077,3374274635.6993,138406.7371,0.0054132,652.3822,511550.8765,3.719,3.7605,4.588e-005,3.5907,-0.99139,0.99971,38844.dcm
0.0080822,18127.3589,26382206519.0194,287679.4257,0.013184,995.4669,1100949.3953,4.7579,4.8194,1.4007e-005,4.4553,-0.96718,0.99994,38845.dcm
0.019619,11434.9052,4649264159.721,154618.1228,0.0063323,680.1558,562262.5619,3.8978,3.9315,3.8186e-005,3.7139,-0.98607,0.99977,38848.dcm
0.010368,17989.6574,23248565836.8995,335816.1316,0.011833,1086.4734,1269199.3043,4.5173,4.5709,1.6455e-005,4.2918,-0.96619,0.99991,38850.dcm
0.020421,10883.3361,3544382740.6502,120984.9298,0.0070926,578.7127,434010.4128,3.8418,3.8915,3.8548e-005,3.7056,-0.99271,0.99978,38853.dcm
0.01073,14137.4558,13211185470.5881,210432.8308,0.013713,839.2296,812054.7905,4.4924,4.5366,1.9213e-005,4.2468,-0.96825,0.9999,38856.dcm
0.0011048,22836.5474,283883086903.3089,962073.0137,0.020204,1868.6434,3776740.1976,5.9426,6.8149,6.2752e-006,5.0771,-0.78566,0.99993,38872.dcm
0.0011308,22104.8255,271953162217.6662,983227.1107,0.021994,1915.2184,3845159.3344,5.8771,6.7927,6.1137e-006,5.0906,-0.77135,0.99991,38889.dcm
0.0014519,60321.6265,1147802157437.035,1465321.7658,0.0064331,2275.0394,5686090.1026,6.1955,6.5349,1.9915e-006,5.6495,-0.91865,0.99999,3890.dcm
0.0013417,17343.4932,205634954502.2308,1034475.0961,0.02518,1984.1171,4074443.6415,5.61,6.6223,8.0442e-006,4.863,-0.73975,0.9998,38911.dcm
0.026095,44814.7922,17603037653.8316,449691.0328,0.0016664,1202.9514,1718773.6596,3.639,3.6484,2.6207e-005,3.5752,-0.99285,0.99964,38925.dcm
0.014762,41056.9888,16224921704.7784,274535.7897,0.0079718,839.2677,1007282.0238,4.19,4.2157,1.6026e-005,4.114,-0.98405,0.99986,38928.dcm
0.027126,18802.8494,4832404383.2787,196811.6398,0.0030624,764.2372,715242.6973,3.6004,3.6091,4.1774e-005,3.5036,-0.99225,0.99961,38931.dcm
0.013091,33627.904,14192661341.5542,217335.5883,0.0077009,703.257,778413.4276,4.3003,4.3366,1.4198e-005,4.2289,-0.98388,0.99989,38933.dcm
0.019179,70956.8462,23551644559.7396,466527.79,0.0038094,1140.3747,1692338.8202,3.9288,3.955,1.7e-005,3.9097,-0.98395,0.99977,38935.dcm
0.02304,74502.0908,19361606966.9492,470133.6739,0.0045065,1115.3997,1632484.3407,3.7555,3.7716,2.0222e-005,3.7397,-0.98922,0.99969,38940.dcm
0.017947,42111.8714,14375048811.3754,293195.1011,0.0045008,854.5456,1057394.5089,4.0018,4.0206,1.9259e-005,3.9349,-0.99226,0.99982,38942.dcm
0.015893,19216.9025,5976725862.6223,143449.1493,0.011828,640.8464,539124.9907,4.1246,4.1425,2.5999e-005,3.9681,-0.9826,0.99984,38944.dcm
0.011498,56155.8679,62147064917.2228,630880.5939,0.011587,1401.5501,2317961.981,4.4277,4.4672,1.0335e-005,4.3483,-0.9902,0.99992,38952.dcm
0.019063,4156.0741,514893688.2025,33405.5215,0.023521,308.7919,122976.1152,3.9276,3.9604,7.6745e-005,3.6678,-0.96583,0.99971,38955.dcm
0.0089925,10923.9589,22205116384.3992,254661.0628,0.012952,916.376,980266.8171,4.6555,4.7116,1.7854e-005,4.337,-0.98865,0.99995,38956.dcm
0.028867,5935.2923,1051154005.7144,76990.389,0.012811,475.2912,285448.5738,3.518,3.5466,9.1232e-005,3.2693,-0.98303,0.99949,38959.dcm
0.012783,10931.3576,12103144067.5988,235290.291,0.01325,884.458,880899.2688,4.3155,4.3598,2.4616e-005,4.0979,-0.98767,0.9999,38961.dcm
0.0078956,9411.1872,22999720382.9075,235099.8498,0.010272,846.7425,888273.9002,4.778,4.8418,1.6575e-005,4.4003,-0.98374,0.99996,38963.dcm
0.0055413,28157.5603,111474209785.5918,752070.1559,0.020816,1601.174,2932272.8271,5.0373,5.199,9.4349e-006,4.6459,-0.93573,0.99995,38968.dcm
0.0060079,25793.6381,181519313564.469,908556.296,0.015514,1755.5227,3524993.7242,5.0402,5.1148,7.1058e-006,4.6535,-0.96459,0.99997,38975.dcm
0.013956,43900.9359,33785630594.4219,441837.7222,0.0069478,1032.1562,1674511.8012,4.258,4.2725,1.3298e-005,4.1535,-0.98397,0.99988,38979.dcm
0.012276,52677.8064,39555473803.4709,449987.8882,0.0043144,1064.7395,1684086.2029,4.3878,4.4004,1.1526e-005,4.28,-0.98631,0.99991,38982.dcm
0.0054746,32311.2426,194364352784.5171,877782.6292,0.013456,1728.2466,3402293.4993,5.1323,5.2079,6.3849e-006,4.7645,-0.96679,0.99997,38985.dcm
0.0048959,29601.5038,121395483509.3867,744757.2649,0.018477,1569.0987,2860492.6459,5.1545,5.323,8.3635e-006,4.7558,-0.93456,0.99996,38989.dcm
0.025337,32054.8596,4926219463.0461,218365.7943,0.008413,790.0524,794914.5008,3.6583,3.6759,3.3877e-005,3.6141,-0.93731,0.99938,38994.dcm
0.0097872,54589.8535,40826336283.1893,371249.3931,0.011094,947.6698,1416293.5051,4.5902,4.6271,9.7427e-006,4.4531,-0.98223,0.99994,38996.dcm
0.030649,220080.0122,63020812300.1229,1152555.5926,0.0006241,1655.4724,4092665.1255,3.4758,3.487,1.5722e-005,3.4765,-1,0.99953,390.dcm
0.0050145,35502.2982,196342156695.0593,780283.1778,0.012639,1591.1412,3025434.2466,5.2409,5.2956,5.567e-006,4.8767,-0.97226,0.99998,39001.dcm
0.0054875,30443.9264,111064112691.4578,760690.0478,0.020065,1613.958,2945359.508,5.048,5.2078,8.8648e-006,4.6957,-0.93526,0.99995,39008.dcm
0.0036671,19740.8814,117590850874.2177,583654.3632,0.022297,1382.6213,2261161.1475,5.4068,5.609,9.126e-006,4.8075,-0.93168,0.99997,39013.dcm
0.010819,34983.2173,29620799686.9338,359020.8501,0.01371,969.8115,1401647.8484,4.4919,4.5268,1.5453e-005,4.2302,-0.97139,0.99991,39017.dcm
0.02098,40657.1945,23780145005.3246,568960.5254,0.011596,1379.1544,2118350.9652,3.8503,3.8651,2.4532e-005,3.7402,-0.9848,0.99973,39020.dcm
0.0035941,19177.0542,121902947327.2862,592217.2934,0.020587,1377.2551,2289086.1528,5.4361,5.629,8.7003e-006,4.8322,-0.92917,0.99997,39024.dcm
0.0040012,21249.7817,114821306027.1112,652772.2093,0.020855,1535.0708,2548501.4768,5.3071,5.5219,9.2912e-006,4.7828,-0.92303,0.99996,39027.dcm
0.0044753,19593.9482,101314058423.451,658544.8454,0.023257,1499.3273,2542859.879,5.1916,5.41,1.0525e-005,4.6668,-0.92331,0.99995,39031.dcm
0.02098,40657.1945,23780145005.3246,568960.5254,0.011596,1379.1544,2118350.9652,3.8503,3.8651,2.4532e-005,3.7402,-0.9848,0.99973,39034.dcm
0.0011915,64241.7419,1428682818770.914,1420799.6414,0.0068898,2233.364,5483711.4589,6.396,6.7329,1.7307e-006,5.7588,-0.91659,0.99999,3904.dcm
0.0013934,6406.5017,51137820952.0166,735314.3941,0.099743,1661.7887,2936804.6479,5.1957,6.6943,3.7849e-005,3.9092,-0.575,0.99787,39045.dcm
0.023341,5638.6706,2890450146.9205,123125.4792,0.019705,670.6378,512894.8934,3.7032,3.7594,5.7545e-005,3.5232,-0.98246,0.99964,39054.dcm
0.014606,7742.2482,3766514989.4048,98135.8993,0.011706,534.2987,361302.4582,4.1463,4.2266,3.4912e-005,3.927,-0.99037,0.99988,39056.dcm
0.0020888,2928.1689,36674067102.3378,802154.4396,0.11578,1787.182,3203535.1851,4.6642,6.294,5.0855e-005,3.4585,-0.47662,0.99072,39068.dcm
0.0015267,6363.4197,46941220306.4372,738827.2233,0.10267,1677.8278,2950513.9823,5.0982,6.6018,4.1042e-005,3.8202,-0.56171,0.99729,39086.dcm
0.0018764,6068.7717,42177750021.1236,773950.5112,0.10675,1745.2611,3090813.4534,4.8953,6.3953,4.287e-005,3.7507,-0.54218,0.99597,39104.dcm
0.010946,21052.9434,33012161652.6131,346600.4932,0.01213,1119.3913,1426717.1048,4.4697,4.5155,1.4592e-005,4.2397,-0.98721,0.99993,39114.dcm
0.010236,26917.5998,27961884442.4905,396229.816,0.027129,1082.9572,1501084.9443,4.5328,4.5821,1.5193e-005,4.3281,-0.96273,0.9999,39120.dcm
0.0024672,2311.4787,61494808748.9633,780469.0798,0.075901,1768.037,3125865.5527,5.0217,6.0401,3.2838e-005,3.7492,-0.6674,0.99897,39155.dcm
0.012011,11608.3414,23683919575.2334,558410.3248,0.050421,1486.9927,2257595.2959,4.2141,4.4291,2.4436e-005,3.8886,-0.88018,0.99959,39175.dcm
0.0015548,58632.7453,1003560301307.36,1438790.1214,0.0068652,2281.4284,5645807.3895,6.122,6.4665,2.1995e-006,5.6044,-0.91701,0.99999,3918.dcm
0.0089538,29372.4942,40549532781.2954,553032.3908,0.023831,1393.8172,2107751.9101,4.5696,4.7173,1.5497e-005,4.3395,-0.94327,0.99989,39185.dcm
0.0088571,23098.9225,32973335675.2522,379955.4251,0.024655,1005.8314,1429971.0874,4.6565,4.727,1.4028e-005,4.3834,-0.96256,0.99993,39203.dcm
0.0063508,27478.795,49397316886.9846,422179.7556,0.020932,1117.7049,1603714.4086,4.9313,5.0603,1.1926e-005,4.5872,-0.95946,0.99996,39219.dcm
0.0016614,2029.2695,81400717710.0711,892442.9099,0.051349,1886.107,3551966.4259,5.0988,6.4296,2.3717e-005,3.9342,-0.60673,0.99821,39235.dcm
0.0097854,28214.0419,37448605606.908,574100.9132,0.026003,1424.7881,2181781.77,4.4773,4.6286,1.7293e-005,4.2357,-0.93748,0.99986,39256.dcm
0.011939,26096.2781,25117259365.1137,414531.7524,0.032138,1110.1281,1570892.4976,4.3847,4.4294,1.7898e-005,4.1827,-0.96287,0.99987,39270.dcm
0.012514,28788.5272,25164601467.6218,450820.2479,0.032635,1181.3144,1680914.2334,4.3388,4.3814,1.7398e-005,4.1913,-0.96052,0.99985,39280.dcm
0.02227,34950.9197,11716581290.8162,360394.6468,0.013146,1059.4823,1335711.2119,3.7814,3.8121,3.0571e-005,3.6862,-0.97817,0.99967,3929.dcm
0.0073688,30297.3481,49887605666.2507,509193.8958,0.022619,1281.9345,1933239.1882,4.7827,4.9117,1.2612e-005,4.5083,-0.95399,0.99994,39292.dcm
0.012659,35279.5674,35926275758.8363,525394.1093,0.025569,1243.7077,1981698.366,4.3179,4.3713,1.781e-005,4.1135,-0.97912,0.99989,393.dcm
0.0057972,10888.9543,37996396554.679,276518.9974,0.010212,947.4754,1057768.179,5.0684,5.1513,1.2169e-005,4.6238,-0.97222,0.99997,39305.dcm
0.0096094,14107.5176,22671333705.8946,270313.7057,0.0059039,932.2904,1032937.1527,4.5958,4.6459,1.731e-005,4.2995,-0.98774,0.99994,39310.dcm
0.0056817,10308.5013,37726970070.8239,272219.7904,0.0135,941.1719,1047073.4352,5.0787,5.1722,1.2245e-005,4.6233,-0.96964,0.99997,39314.dcm
0.011479,3608.9629,1278006701.2359,37332.8448,0.017955,325.5459,139540.8812,4.3887,4.468,5.1723e-005,3.9613,-0.97471,0.99991,39317.dcm
0.020847,38368.6187,18705849880.2681,445175.0209,0.0021534,1169.5872,1655923.7925,3.8709,3.8709,2.4017e-005,3.7705,-0.99248,0.99976,3932.dcm
0.01049,15730.9289,20694895907.5971,268958.2279,0.0062474,926.0716,1032682.2966,4.5221,4.5582,1.8218e-005,4.2489,-0.98959,0.99993,39320.dcm
0.0047458,9577.7874,38050366136.9677,229160.8126,0.010819,817.4529,872676.7914,5.2556,5.352,1.1648e-005,4.6814,-0.96466,0.99998,39323.dcm
0.0079716,14219.913,34298348950.7663,272881.3786,0.006654,923.4955,1058193.1902,4.7769,4.8321,1.2335e-005,4.4406,-0.98788,0.99996,39328.dcm
0.0097668,13157.371,21863803868.615,266281.9214,0.0065044,894.7858,1005706.2919,4.5821,4.6293,1.7612e-005,4.2746,-0.98749,0.99994,39332.dcm
0.01099,7746.702,5710499745.084,100813.0946,0.014862,547.4952,365142.9095,4.4442,4.5124,2.3049e-005,4.1332,-0.97286,0.9999,39334.dcm
0.01099,7746.702,5710499745.084,100813.0946,0.014862,547.4952,365142.9095,4.4442,4.5124,2.3049e-005,4.1332,-0.97286,0.9999,39345.dcm
0.014145,24693.758,22395430775.4282,341968.2694,0.0043142,967.4924,1266606.1198,4.2486,4.2588,1.6787e-005,4.0962,-0.98952,0.99989,39351.dcm
0.01583,29206.121,23260597461.8867,452227.0899,0.0098534,1203.9022,1704199.6894,4.1195,4.1465,2.0835e-005,3.9748,-0.97848,0.99983,39363.dcm
0.0187,30789.617,16842019924.3584,429647.2594,0.012934,1205.1392,1610699.6193,3.9439,3.9823,2.5477e-005,3.8237,-0.96864,0.99973,3937.dcm
0.010561,23891.9825,23971260979.1139,272723.8199,0.0059098,837.7407,1041983.3656,4.5176,4.5509,1.386e-005,4.3053,-0.98183,0.99993,39376.dcm
0.0025142,16499.8164,207191628932.2434,550051.2325,0.014226,1382.1494,2095986.3102,5.8143,5.9866,5.9314e-006,5.0917,-0.94608,0.99999,39385.dcm
0.012505,27253.3647,24102512943.3985,317619.8186,0.0043552,951.0962,1208691.4121,4.3511,4.3818,1.4885e-005,4.2113,-0.98806,0.99991,39399.dcm
0.013673,28312.3366,26492902743.8071,430439.7305,0.0087867,1185.7422,1644652.8514,4.2604,4.2931,1.7869e-005,4.12,-0.98099,0.99988,39409.dcm
0.01722,28200.6818,11277270953.6456,299831.5865,0.02101,962.9721,1133460.4606,4.0363,4.066,2.6217e-005,3.9066,-0.96718,0.99976,3941.dcm
0.018197,29939.4328,18212009288.4558,372953.5434,0.0046036,1061.6263,1392790.6034,4.0005,4.0069,2.0658e-005,3.9128,-0.99204,0.99981,39418.dcm
0.011985,9539.978,7234147415.4577,147889.3687,0.01381,673.1977,570042.1643,4.3876,4.4245,2.674e-005,4.1178,-0.97505,0.99989,39425.dcm
