gabormean_0_0otsu1,gaborSD_0_0otsu1,gabormean_0_1otsu1,gaborSD_0_1otsu1,gabormean_0_2otsu1,gaborSD_0_2otsu1,gabormean_1_0otsu1,gaborSD_1_0otsu1,gabormean_1_1otsu1,gaborSD_1_1otsu1,gabormean_1_2otsu1,gaborSD_1_2otsu1,gabormean_2_0otsu1,gaborSD_2_0otsu1,gabormean_2_1otsu1,gaborSD_2_1otsu1,gabormean_2_2otsu1,gaborSD_2_2otsu1,gabormean_3_0otsu1,gaborSD_3_0otsu1,gabormean_3_1otsu1,gaborSD_3_1otsu1,gabormean_3_2otsu1,gaborSD_3_2otsu1,gabormean_0_0otsu2,gaborSD_0_0otsu2,gabormean_0_1otsu2,gaborSD_0_1otsu2,gabormean_0_2otsu2,gaborSD_0_2otsu2,gabormean_1_0otsu2,gaborSD_1_0otsu2,gabormean_1_1otsu2,gaborSD_1_1otsu2,gabormean_1_2otsu2,gaborSD_1_2otsu2,gabormean_2_0otsu2,gaborSD_2_0otsu2,gabormean_2_1otsu2,gaborSD_2_1otsu2,gabormean_2_2otsu2,gaborSD_2_2otsu2,gabormean_3_0otsu2,gaborSD_3_0otsu2,gabormean_3_1otsu2,gaborSD_3_1otsu2,gabormean_3_2otsu2,gaborSD_3_2otsu2,gabormean_0_0otsu3,gaborSD_0_0otsu3,gabormean_0_1otsu3,gaborSD_0_1otsu3,gabormean_0_2otsu3,gaborSD_0_2otsu3,gabormean_1_0otsu3,gaborSD_1_0otsu3,gabormean_1_1otsu3,gaborSD_1_1otsu3,gabormean_1_2otsu3,gaborSD_1_2otsu3,gabormean_2_0otsu3,gaborSD_2_0otsu3,gabormean_2_1otsu3,gaborSD_2_1otsu3,gabormean_2_2otsu3,gaborSD_2_2otsu3,gabormean_3_0otsu3,gaborSD_3_0otsu3,gabormean_3_1otsu3,gaborSD_3_1otsu3,gabormean_3_2otsu3,gaborSD_3_2otsu3,gabormean_0_0otsu4,gaborSD_0_0otsu4,gabormean_0_1otsu4,gaborSD_0_1otsu4,gabormean_0_2otsu4,gaborSD_0_2otsu4,gabormean_1_0otsu4,gaborSD_1_0otsu4,gabormean_1_1otsu4,gaborSD_1_1otsu4,gabormean_1_2otsu4,gaborSD_1_2otsu4,gabormean_2_0otsu4,gaborSD_2_0otsu4,gabormean_2_1otsu4,gaborSD_2_1otsu4,gabormean_2_2otsu4,gaborSD_2_2otsu4,gabormean_3_0otsu4,gaborSD_3_0otsu4,gabormean_3_1otsu4,gaborSD_3_1otsu4,gabormean_3_2otsu4,gaborSD_3_2otsu4,ImageName
84.468927,50.472995,47.124294,41.289256,119.858757,61.702709,53.152542,41.084232,122.033898,60.802484,55.649718,41.062610,81.553672,58.427779,46.598870,58.310519,120.774011,60.851111,114.655367,55.623735,104.983051,51.376670,81.937853,42.850581,97.400000,53.021860,42.850000,32.161005,148.725000,53.454129,46.166667,27.524881,131.391667,61.352035,52.233333,30.872123,77.558333,47.298231,32.591667,36.943403,147.550000,54.773614,121.983333,55.805783,121.508333,49.602283,84.325000,39.526858,118.640000,51.980412,49.853333,29.675130,180.640000,39.644924,44.840000,26.212768,143.333333,64.615774,49.186667,29.090118,82.453333,43.691577,25.733333,17.426551,178.760000,42.424126,121.760000,57.642617,140.080000,47.924422,83.080000,39.116513,132.972222,57.184157,59.722222,31.623329,214.777778,23.742802,39.472222,15.575597,147.527778,62.367339,42.944444,23.588065,82.416667,49.537504,23.000000,16.081933,214.777778,24.737607,100.472222,55.898115,155.000000,50.679948,74.972222,42.596771,30451.dcm
68.469136,47.244201,43.246914,51.746643,131.240741,55.791961,67.388889,43.389504,94.870370,68.638593,69.191358,38.557617,90.839506,54.933038,38.327160,51.461839,129.074074,58.105767,83.179012,61.809958,91.617284,61.871951,50.604938,37.223074,67.313043,47.232602,38.556522,50.263899,152.417391,49.688147,70.347826,43.235594,110.495652,71.441962,68.947826,39.691760,93.643478,52.616319,26.686957,34.603865,149.930435,53.761775,83.095652,63.837509,102.017391,66.339899,49.852174,36.757203,60.542857,26.666858,25.600000,16.961508,179.471429,33.910249,72.700000,38.790911,139.785714,69.085096,66.814286,34.132433,91.185714,52.886340,19.185714,19.289024,177.914286,39.243108,76.585714,61.624739,112.271429,69.062022,42.228571,24.578282,59.212121,28.385469,21.696970,15.271470,200.424242,22.350937,90.545455,34.918737,169.424242,66.019898,80.060606,33.447664,86.424242,50.398431,11.484848,9.427756,200.878788,28.051022,80.606061,62.964742,118.939394,76.319616,42.030303,22.372535,30458.dcm
76.053571,64.121595,91.303571,74.348301,135.339286,51.314813,87.678571,50.951352,131.785714,57.405959,68.035714,55.334015,59.035714,68.158896,54.857143,73.173127,141.160714,51.485135,57.607143,46.044910,126.428571,59.777118,43.785714,45.851822,76.380952,69.731524,87.357143,77.853778,151.523810,46.935471,93.571429,47.012786,138.571429,56.810830,68.380952,55.857376,67.547619,74.940042,65.190476,79.106054,157.880952,45.507010,58.619048,47.889075,132.428571,64.531763,42.619048,49.053954,62.137931,58.314250,70.827586,66.724952,167.000000,44.043809,91.965517,48.790721,132.965517,58.163245,66.965517,59.759328,77.482759,82.570152,77.482759,85.027987,174.827586,40.287422,57.793103,50.213387,136.310345,67.449507,43.068966,52.557405,43.666667,33.506218,45.800000,40.622302,194.266667,23.810162,80.666667,30.034900,113.266667,49.466391,48.933333,32.779494,47.400000,45.853493,56.333333,49.833532,201.933333,20.672503,36.000000,22.681018,124.733333,67.247376,26.200000,16.367215,30463.dcm
44.936709,45.380161,33.392405,48.598817,134.158228,54.022468,44.968354,32.144463,77.930380,49.677318,34.284810,27.701570,52.208861,45.925314,36.518987,53.257184,126.405063,58.056313,41.259494,38.383944,80.221519,54.449371,33.683544,38.394547,47.849558,50.892959,34.778761,53.243332,155.522124,47.237073,47.265487,35.872298,80.734513,53.647663,34.938053,29.978946,59.849558,50.251727,35.610619,57.397491,150.743363,49.316720,47.371681,43.037607,94.876106,56.151284,38.168142,44.062233,47.614286,52.547368,31.628571,54.060667,176.757143,44.532494,50.228571,42.400838,83.314286,56.859742,35.471429,36.057411,67.442857,49.454894,35.985714,57.560426,175.785714,43.466760,52.542857,50.936074,109.628571,58.823532,43.742857,52.832984,30.482759,16.917068,10.862069,6.926781,214.034483,24.923430,39.448276,19.745861,87.275862,51.175396,23.068966,10.950965,56.931034,28.579377,11.551724,8.161697,214.896552,22.509276,30.068966,12.363342,97.103448,64.436206,20.965517,13.006819,30502.dcm
57.354839,50.921619,37.887097,62.193928,130.056452,52.579371,50.661290,31.071354,123.774194,45.896462,50.500000,32.774792,67.169355,51.175566,41.830645,64.649741,132.379032,53.423997,52.564516,35.440146,142.629032,51.068337,52.524194,37.980839,51.663043,41.661714,28.000000,52.338081,150.402174,44.787179,45.239130,22.506834,130.532609,44.810578,45.304348,26.002003,63.934783,42.360775,32.793478,56.529976,152.804348,45.660534,50.717391,30.156123,156.760870,41.080026,50.771739,33.282046,41.830508,19.760770,13.661017,22.428131,176.016949,32.380013,41.610169,18.469935,136.169492,41.209370,41.338983,18.724509,60.830508,26.991795,20.932203,36.306580,178.847458,32.710229,48.864407,25.682046,164.898305,32.430666,49.745763,27.465083,41.888889,17.643741,7.083333,3.516289,196.666667,21.240124,38.638889,17.662151,129.472222,38.836276,38.194444,17.169440,57.472222,28.443916,11.944444,19.384743,200.000000,20.320292,44.277778,19.659401,162.027778,26.721298,45.388889,21.124499,30521.dcm
24.235725,20.441787,10.358712,21.230032,148.256223,68.804540,50.961933,23.371631,86.342606,44.932237,44.828697,18.996255,43.303075,39.986073,26.746706,44.779210,148.784773,69.304604,45.137628,25.966340,66.357247,37.489878,38.440703,16.596927,25.436255,19.540707,9.669323,20.170783,178.593625,52.297077,55.197211,22.644941,97.962151,43.750296,50.045817,17.194783,38.916335,32.586825,18.119522,34.936179,179.488048,52.550848,47.121514,25.138641,72.762948,34.404915,41.272908,16.456172,23.114362,10.342673,6.861702,4.251685,202.497340,33.887421,58.223404,21.659747,103.207447,42.390496,54.529255,14.756303,35.058511,21.071479,12.486702,15.658858,203.734043,33.512720,47.603723,21.887467,75.204787,29.335268,43.550532,15.553010,21.760417,9.168661,6.822917,3.553459,217.347222,21.436177,58.642361,20.400704,96.604167,35.289587,57.652778,14.044389,30.736111,16.494740,10.100694,6.243067,218.513889,20.815093,47.656250,20.438654,73.468750,24.462424,45.496528,15.302296,30548.dcm
26.000623,27.947771,14.938318,26.669901,182.438629,60.001440,102.990654,38.393965,99.321495,35.745534,139.152648,48.515966,25.418692,28.048416,13.584424,29.540916,181.649844,60.036695,92.095950,42.999226,80.075389,35.792610,124.160125,51.758767,24.358936,25.438150,13.071640,23.297207,200.349335,45.882685,107.921713,35.302658,106.416544,30.946931,147.878877,44.180492,25.194239,26.459523,12.624077,27.705660,199.613737,45.809456,95.748154,41.788977,85.039143,33.677451,131.424668,49.145942,22.437173,21.372021,11.524433,19.095893,215.765271,27.640895,112.423211,32.029323,107.896161,24.239213,156.631763,38.448134,21.554101,10.003805,8.658813,6.596916,214.835079,28.620447,99.089005,40.312479,88.150087,29.866957,139.070681,46.093026,18.978395,11.594973,9.676955,9.901917,225.188272,14.883985,115.562757,30.043997,106.913580,18.324086,162.998971,34.949353,20.670782,8.042539,8.334362,3.932794,224.610082,15.866890,101.910494,38.252524,88.584362,24.418807,146.207819,42.235986,30582.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30612.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30615.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30628.dcm
35.404124,45.348002,39.175258,50.900743,36.679381,56.684772,31.898969,38.802005,32.371134,41.529459,35.528866,42.097210,42.029897,48.499573,40.801031,56.157035,38.381443,57.544050,42.471134,47.956225,31.214433,42.465179,47.542268,52.918603,45.555556,47.095027,50.392236,53.033477,47.566265,60.475345,40.614458,40.137514,41.488621,43.260088,45.203481,43.288685,53.973226,49.243438,52.240964,59.205334,49.700134,61.170101,53.994645,48.781177,39.797858,44.829502,60.431058,53.663099,59.320000,47.278689,65.854545,53.386694,63.956364,62.805696,52.485455,40.067734,54.278182,43.458676,58.429091,42.559906,70.749091,46.693423,67.829091,61.235071,66.661818,63.030815,69.496364,47.127226,51.552727,46.496293,77.810909,51.356221,71.333333,47.815049,80.256997,54.885852,84.290076,63.281178,61.498728,41.428702,65.585242,45.200105,69.208651,43.121592,86.221374,44.695390,80.964377,64.733943,87.730280,62.292910,82.259542,46.201409,62.307888,49.523282,91.022901,49.860233,30634.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30642.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30645.dcm
40.189873,65.155844,38.974684,68.010552,128.645570,61.018290,73.354430,63.718741,107.620253,74.868826,39.569620,50.810781,44.721519,68.189392,43.746835,69.236212,122.860759,62.485021,62.746835,42.950618,119.493671,52.772826,67.063291,50.713206,47.622951,71.244687,46.754098,74.524639,146.524590,55.796537,84.508197,67.460019,123.852459,75.928659,46.409836,55.901514,50.196721,73.956253,49.409836,75.119100,139.934426,59.102416,65.655738,46.098765,122.508197,52.194707,71.262295,55.490210,78.032258,85.478061,80.806452,87.529203,181.870968,45.697368,134.451613,56.245793,185.483871,42.614451,78.000000,64.229796,92.806452,84.338769,93.096774,85.214379,183.290323,44.020596,78.677419,55.784936,128.967742,43.421564,88.903226,71.373363,86.444444,94.125212,91.333333,95.185268,194.333333,40.813781,141.611111,57.536831,200.277778,37.162292,86.722222,58.818570,105.722222,94.035541,109.500000,92.255559,199.444444,36.607974,83.777778,50.571505,130.333333,35.821453,101.444444,68.633059,30701.dcm
107.218750,60.350423,69.656250,63.125026,123.406250,65.439593,96.109375,68.811940,96.000000,59.092610,113.500000,71.121180,81.875000,56.624214,65.031250,69.315238,122.203125,63.616455,114.796875,49.693083,137.859375,69.042399,78.515625,45.934042,117.200000,57.440720,48.133333,49.282857,154.600000,47.159979,96.244444,75.096652,109.044444,58.837200,105.355556,65.548440,94.200000,59.884965,69.955556,76.338051,154.044444,43.739911,129.200000,46.039311,159.777778,62.824029,74.622222,48.036581,114.354839,48.085721,33.290323,28.078691,175.774194,36.686700,91.677419,77.315107,113.806452,58.145461,96.096774,56.505076,104.161290,58.224334,71.774194,82.044992,173.645161,36.409292,133.580645,43.678961,155.516129,69.674898,67.612903,38.697698,127.875000,45.253177,35.312500,23.397204,199.500000,24.188151,85.875000,73.128084,112.562500,50.341459,85.937500,33.427471,86.750000,34.186742,51.437500,52.884741,201.812500,21.232738,133.875000,41.548165,135.187500,74.545037,65.062500,37.363920,30759.dcm
75.959184,60.384863,77.591837,67.703372,137.591837,53.057720,84.081633,50.155523,127.408163,60.553323,81.163265,39.970482,103.408163,60.414512,68.142857,72.976594,139.551020,51.480604,84.367347,47.962960,168.857143,44.693866,83.530612,29.973670,80.057143,65.499413,79.400000,72.553104,162.085714,38.019632,77.314286,46.857589,130.171429,64.895611,77.114286,27.941927,97.685714,55.466880,55.485714,62.927302,161.600000,40.538435,72.085714,36.903189,185.200000,32.355380,78.971429,22.400743,81.173913,67.303014,86.043478,72.229104,181.043478,31.680907,72.304348,49.100486,123.521739,71.694345,79.826087,24.296749,82.913043,37.448040,40.521739,37.822395,182.652174,28.041542,75.130435,38.054153,187.521739,34.623783,83.869565,22.885693,57.583333,31.108193,68.833333,41.246120,203.166667,18.024394,65.583333,48.475783,116.333333,67.526875,76.000000,23.475326,74.666667,34.160938,34.166667,28.913141,201.083333,21.474968,55.666667,34.749319,182.000000,32.468166,72.750000,19.721354,30765.dcm
50.720930,62.715164,45.825581,67.473078,133.290698,55.483939,42.965116,42.189892,84.430233,42.103106,42.093023,46.044896,65.034884,58.443829,61.697674,70.378819,129.000000,56.025414,28.430233,37.907485,156.325581,59.525860,29.709302,39.477430,62.046875,68.920803,56.500000,74.965389,154.718750,45.530896,45.593750,46.567145,87.234375,44.012892,47.062500,50.119183,64.515625,60.918888,52.609375,68.785754,149.078125,48.995401,29.406250,43.403137,166.671875,58.764814,29.218750,44.422741,62.121951,73.584032,57.731707,80.527022,179.219512,34.258220,32.268293,21.141221,69.317073,31.517011,35.682927,23.212539,44.170732,40.072997,25.121951,32.440095,175.682927,35.021022,19.000000,16.813685,157.073171,63.063218,17.048780,14.053383,44.695652,57.040205,39.565217,64.136095,201.173913,23.734616,29.000000,16.309506,55.869565,20.885629,30.217391,13.875932,26.739130,26.019603,14.304348,15.037634,198.217391,24.844894,13.695652,7.766096,140.173913,68.821014,11.000000,7.781096,30787.dcm
32.352941,48.027473,24.973262,52.176956,160.016043,55.732413,101.219251,51.549851,107.491979,55.630440,88.053476,44.062850,72.994652,48.400935,33.251337,49.190282,161.727273,56.586934,92.192513,46.623813,98.935829,49.413835,109.096257,53.369793,34.141026,51.008215,26.737179,55.372534,175.461538,47.116655,98.102564,52.388275,105.974359,55.318660,88.487179,43.255205,69.358974,48.868612,30.153846,45.071721,177.679487,47.444907,92.179487,44.650685,96.455128,49.908477,112.185897,51.664776,36.443548,55.352279,29.572581,60.018720,191.088710,38.957348,94.524194,53.244407,97.822581,47.036061,88.887097,43.419528,57.846774,37.808255,22.596774,25.452624,193.943548,38.068680,90.040323,43.075921,90.798387,45.576163,113.379032,47.986718,36.123596,57.357892,30.202247,62.143196,207.505618,30.337916,87.146067,48.611295,83.191011,28.412496,88.943820,39.612429,47.280899,30.461223,16.932584,15.368798,209.674157,30.970945,82.056180,38.585018,80.505618,33.401185,112.898876,45.386483,30794.dcm
41.417323,52.343863,34.149606,57.819516,142.244094,55.640387,33.606299,32.662817,85.433071,49.633832,29.921260,30.195292,44.393701,56.732617,34.559055,62.395011,141.102362,53.991598,42.409449,39.946662,80.543307,44.542428,38.094488,41.953193,42.818182,57.232851,34.676768,62.730689,162.868687,42.729488,37.727273,35.649318,95.989899,49.071895,33.151515,33.136195,51.383838,62.470353,41.838384,68.822265,161.010101,41.834342,45.464646,43.714359,84.383838,46.111158,42.828283,46.039921,45.500000,63.035546,37.802632,68.416376,177.157895,35.835198,40.894737,39.830166,104.118421,48.547425,36.052632,36.593950,58.394737,68.810092,50.171053,75.198650,175.302632,35.204174,50.197368,48.200697,80.842105,50.077554,49.118421,50.468199,51.022222,69.421797,46.644444,73.978239,175.911111,33.250306,47.933333,49.310888,113.377778,49.786950,41.466667,46.172896,81.866667,78.767379,76.333333,85.322117,177.955556,34.766073,62.422222,58.445191,84.377778,57.964052,63.022222,60.964777,30798.dcm
97.006757,49.189139,49.128378,58.537886,141.195946,58.366617,51.533784,48.947760,82.439189,52.664156,36.952703,40.115028,65.608108,43.152102,28.797297,47.054601,144.290541,58.737888,74.391892,37.693110,134.283784,63.635766,52.047297,35.353094,98.398230,50.155391,45.964602,58.814619,159.176991,53.941475,49.716814,48.546824,81.902655,51.948801,35.345133,40.304593,65.955752,40.736827,27.035398,44.430509,161.796460,54.591365,80.407080,37.498009,143.920354,63.736223,56.646018,36.618916,85.647887,31.615140,26.042254,20.544333,191.309859,33.191475,38.183099,24.237108,65.056338,27.336991,28.338028,19.190730,61.845070,26.538731,18.985915,23.132224,193.253521,34.955775,81.140845,33.272166,152.690141,61.743153,55.507042,32.022703,82.565217,27.400773,24.521739,13.145582,209.956522,23.524607,50.217391,22.238289,57.826087,32.404618,34.782609,19.138150,57.086957,24.001729,11.260870,6.790484,210.173913,24.640418,82.739130,25.511526,168.434783,61.552510,56.739130,31.193265,30804.dcm
35.869339,38.151113,15.898293,24.186943,193.848552,63.705728,69.942836,28.419598,74.630290,32.913434,79.363029,31.511661,37.152932,29.987274,15.126206,24.539300,190.903489,63.258435,62.132888,26.161307,73.750557,36.064559,68.028211,26.420743,33.542783,37.138070,14.649092,22.738272,213.702679,42.385197,72.281763,27.351647,77.025929,31.674425,83.519447,30.859891,34.899741,23.701364,11.618842,11.097200,210.341400,43.028478,64.057908,24.490149,76.355229,36.045663,71.656007,24.900305,30.080722,31.547058,13.472934,19.191512,222.812915,31.791983,74.443495,25.951290,76.633428,29.320059,86.714150,29.094558,33.473884,20.497763,11.120608,7.794392,219.340931,32.911343,65.455840,22.619669,74.867047,33.424328,74.018044,22.626128,25.938819,22.375986,11.395570,7.500557,231.177215,18.534087,76.169831,25.276291,75.623418,23.874862,89.951477,27.674907,31.537975,16.658874,10.725738,6.279035,227.695148,19.988986,65.881857,21.577707,70.750000,25.299719,75.789030,21.029868,30819.dcm
59.614650,41.905507,25.098726,44.663311,125.127389,59.809947,97.350318,54.707338,75.754777,51.731060,99.070064,52.629529,77.464968,45.195568,29.175159,41.867636,126.022293,59.339949,103.550955,50.591886,87.105096,46.342989,100.923567,49.744721,57.427966,33.066521,17.148305,29.212196,145.199153,54.604483,102.949153,57.319760,82.754237,54.303942,107.949153,53.698742,79.974576,43.344726,21.953390,27.582795,145.686441,54.566875,108.296610,53.061956,91.775424,47.721314,108.038136,49.423771,60.410853,30.317232,13.891473,14.805637,184.403101,40.680255,97.023256,57.710141,86.449612,56.868813,105.736434,54.871515,81.317829,44.279295,14.968992,9.541798,185.480620,39.767901,103.085271,50.335753,87.860465,48.240890,119.643411,45.808501,54.718310,30.259914,12.563380,9.047071,214.704225,21.779016,76.774648,47.720675,60.788732,31.236844,90.901408,48.276334,63.309859,32.666537,15.309859,9.538780,214.464789,22.564720,103.887324,51.138062,84.042254,44.782789,127.802817,47.695948,30847.dcm
26.534091,42.290849,18.946970,45.209073,147.765152,55.750375,32.363636,25.293193,88.693182,48.498996,36.162879,28.247817,24.488636,40.753360,19.693182,44.573524,153.833333,57.283521,42.507576,30.863614,89.568182,58.294283,38.829545,31.101779,30.545455,47.556917,22.252525,51.043893,172.030303,40.036140,33.712121,28.108798,97.949495,49.764598,38.848485,31.074779,27.823232,45.719228,21.666667,49.972581,179.141414,40.389603,46.257576,32.467075,96.631313,58.807441,43.686869,33.487219,34.901961,52.314807,26.816993,56.149874,186.692810,31.581407,35.640523,30.102809,102.679739,50.762949,41.091503,34.032562,30.470588,50.163687,24.137255,54.578174,193.908497,31.855628,49.267974,34.465277,91.222222,60.173239,48.169935,36.016223,46.333333,63.059629,38.955556,67.590125,190.700000,34.475997,39.511111,36.443351,119.188889,45.824015,46.166667,41.866092,41.677778,62.141525,36.500000,67.292962,197.400000,34.997207,51.244444,42.720758,84.077778,55.167819,51.388889,45.177974,30859.dcm
23.704545,20.677730,13.121212,21.461142,134.136364,59.273177,30.265152,15.914783,73.825758,43.538260,30.053030,15.904445,27.507576,21.419295,13.469697,17.217264,117.878788,58.722277,51.939394,30.663094,110.068182,48.758823,28.833333,19.029574,24.989011,20.792357,13.417582,20.820965,158.021978,51.043985,30.131868,17.025607,87.384615,40.764573,30.890110,15.803270,30.010989,22.010348,14.494505,18.329317,141.285714,53.298590,50.879121,29.988826,115.340659,51.397410,28.538462,17.889356,21.418182,11.814446,10.327273,11.346487,189.472727,30.837600,29.472727,16.386370,92.945455,39.700461,31.981818,17.136155,24.036364,9.345158,9.109091,8.130129,174.254545,36.716743,49.981818,24.760700,119.054545,49.140923,25.672727,16.641152,19.148148,11.350038,7.888889,3.836398,212.481481,15.981649,29.518519,14.243407,101.666667,38.944734,31.370370,17.151246,21.888889,8.413969,6.666667,5.091471,203.481481,21.009834,49.555556,24.155479,128.407407,39.664225,21.370370,15.382678,30865.dcm
74.327273,78.607806,75.818182,75.592987,126.836364,63.626737,60.763636,53.028980,127.454545,73.117566,58.327273,54.840866,89.781818,55.540673,43.109091,60.153407,132.963636,64.267947,82.854545,61.479120,105.072727,64.480216,67.036364,62.627637,93.000000,82.905368,92.219512,81.181128,153.268293,47.863360,65.097561,58.157461,151.878049,58.620899,64.073171,59.865428,97.951220,51.022030,44.829268,59.849771,156.634146,53.910925,99.609756,59.422587,120.024390,68.184488,79.463415,66.175939,115.964286,85.981687,117.428571,82.750597,171.928571,44.282702,60.571429,57.135595,160.821429,58.114863,62.607143,58.422687,94.642857,47.892019,38.214286,52.097030,171.500000,53.468232,107.464286,59.882281,128.392857,76.468991,85.714286,69.635483,144.769231,86.343456,146.307692,81.043594,196.307692,31.033274,38.153846,20.643184,148.769231,59.076439,38.846154,30.385979,83.153846,43.868831,22.153846,21.302763,197.615385,32.240085,88.846154,50.019740,136.769231,79.969946,67.615385,55.530080,30927.dcm
42.875969,38.441869,24.945736,35.341409,178.142119,56.059812,73.000000,45.529925,74.219638,46.815544,115.167959,53.355686,53.811370,49.789017,21.286822,37.101358,177.568475,57.724756,104.625323,53.396422,85.860465,46.641130,93.062016,43.496844,42.486804,38.282740,23.175953,32.352445,190.205279,47.752352,73.624633,45.821263,73.997067,47.030810,118.794721,53.840331,47.407625,40.494820,16.099707,21.742518,189.853372,49.185563,102.029326,52.177799,84.677419,46.475500,92.815249,42.917889,37.506849,29.715084,18.311644,19.286468,203.684932,36.008734,72.458904,44.290222,71.373288,44.236801,121.023973,54.995121,43.164384,34.082279,13.705479,11.785988,203.417808,37.592362,96.962329,48.058619,81.215753,43.006809,91.780822,42.536904,32.927039,23.372154,14.493562,12.056305,218.042918,22.726975,69.622318,38.500826,63.965665,36.268023,124.905579,53.208597,36.549356,22.422826,12.669528,9.410548,218.055794,24.232910,90.390558,45.444332,75.291845,35.495395,91.742489,43.112551,30934.dcm
