angular_Second_Momentotsu1,Contrastotsu1,Correlationotsu1,SoSVarianceotsu1,inverse_Diff_Momentotsu1,sum_Averageotsu1,sum_Varianceotsu1,sum_Entropyotsu1,Entropyotsu1,diff_Varianceotsu1,diff_Entropyotsu1,info_M_Correlation_1otsu1,info_M_Correlation_2otsu1,angular_Second_Momentotsu2,Contrastotsu2,Correlationotsu2,SoSVarianceotsu2,inverse_Diff_Momentotsu2,sum_Averageotsu2,sum_Varianceotsu2,sum_Entropyotsu2,Entropyotsu2,diff_Varianceotsu2,diff_Entropyotsu2,info_M_Correlation_1otsu2,info_M_Correlation_2otsu2,angular_Second_Momentotsu3,Contrastotsu3,Correlationotsu3,SoSVarianceotsu3,inverse_Diff_Momentotsu3,sum_Averageotsu3,sum_Varianceotsu3,sum_Entropyotsu3,Entropyotsu3,diff_Varianceotsu3,diff_Entropyotsu3,info_M_Correlation_1otsu3,info_M_Correlation_2otsu3,angular_Second_Momentotsu4,Contrastotsu4,Correlationotsu4,SoSVarianceotsu4,inverse_Diff_Momentotsu4,sum_Averageotsu4,sum_Varianceotsu4,sum_Entropyotsu4,Entropyotsu4,diff_Varianceotsu4,diff_Entropyotsu4,info_M_Correlation_1otsu4,info_M_Correlation_2otsu4,ImageName
0.0054983,35686.4742,92086485820.9472,670544.6625,0.018239,1493.5073,2569896.5697,5.0679,5.2054,9.9416e-06,4.6736,-0.93959,0.99995,0.0065162,33560.1485,85706884613.6108,785402.8628,0.021609,1681.8676,2997434.172,4.8756,5.0346,1.2399e-05,4.483,-0.93238,0.99993,0.008097,21446.4577,73079395758.3287,906570.9741,0.02644,1848.8972,3462770.7762,4.634,4.8175,1.6915e-05,4.1902,-0.91594,0.99986,0.011299,5577.382,51076686775.4889,991690.8633,0.035844,1968.9888,3867813.2319,4.2408,4.4847,2.6013e-05,3.7604,-0.87077,0.99957,30794.dcm
0.0083784,31410.3906,96459398976.4797,581062.3084,0.014423,1389.8265,2243286.8739,4.7281,4.7827,7.0811e-06,4.5487,-0.98185,0.99995,0.010668,31846.3166,90737323167.787,716461.0238,0.01716,1609.1736,2755848.2958,4.4909,4.5419,8.6072e-06,4.3569,-0.97817,0.99992,0.014042,27572.7582,83813303621.6311,851759.8085,0.015194,1791.4827,3272564.5608,4.2105,4.2677,1.099e-05,4.103,-0.97896,0.99987,0.024625,21399.6486,53668056328.7214,1004758.3682,0.022614,1946.5901,3819874.2344,3.6499,3.7088,1.8156e-05,3.602,-0.96765,0.99956,30798.dcm
0.0070569,35672.4801,39017055548.4056,349933.2247,0.0081169,1046.8866,1346619.299,4.8742,4.9539,9.6723e-06,4.6647,-0.95518,0.99994,0.0091755,37431.1192,37253070696.0645,444505.0752,0.0087299,1238.6711,1693189.9385,4.6235,4.6913,1.1544e-05,4.4865,-0.95422,0.99991,0.014085,28786.7077,30545816806.5358,596344.604,0.0095328,1468.2359,2219306.4241,4.1797,4.2627,1.7275e-05,4.0973,-0.94084,0.99977,0.043478,22162.2065,12799487142.6673,727722.346,0.024306,1639.0978,2702753.0187,3.1204,3.1355,4.7755e-05,3.0752,-0.94061,0.99837,30804.dcm
0.00086181,19545.5819,169370145999.9971,847837.045,0.048462,1738.0344,3340980.9425,5.9048,7.0977,1.2296e-05,4.7539,-0.70478,0.99978,0.0010083,17965.5627,146086383759.6074,965211.6441,0.052851,1921.7349,3796353.2392,5.6162,6.9454,1.468e-05,4.5515,-0.65848,0.99946,0.001121,11705.09,129866047867.1147,1033384.7128,0.057523,2009.0031,4056215.4983,5.3976,6.8427,1.7406e-05,4.3017,-0.61144,0.99881,0.0012663,5014.9467,111786261814.638,1077650.3942,0.063855,2062.3513,4240448.0269,5.14,6.7247,2.1253e-05,3.9749,-0.54994,0.99715,30819.dcm
0.0032574,25222.6089,103468191155.1994,387568.8304,0.010603,1078.3079,1503107.8967,5.6143,5.7278,5.981e-06,5.0735,-0.94632,0.99998,0.0042643,27624.5882,98912526663.2849,490297.5054,0.011089,1266.7558,1893718.2704,5.3772,5.4588,6.9756e-06,4.9279,-0.94881,0.99998,0.007782,25554.7074,79549728886.8012,758988.9287,0.016327,1675.2926,2907439.3396,4.7836,4.8571,1.1784e-05,4.4475,-0.94651,0.99992,0.014184,13854.9683,48447658894.9267,962449.5053,0.029266,1918.9472,3688061.5333,4.1534,4.2578,2.4385e-05,3.7907,-0.92083,0.99967,30847.dcm
0.0039585,21215.0142,137031495571.8064,558618.3679,0.014858,1380.6194,2227982.9867,5.3942,5.5321,7.4654e-06,4.8914,-0.95763,0.99998,0.0053111,21677.8359,123839062932.0826,721062.7248,0.015968,1650.192,2862078.6401,5.0865,5.2385,9.0197e-06,4.7158,-0.95315,0.99997,0.006931,15004.6432,104217186274.0086,852100.1644,0.020635,1814.8678,3339936.3699,4.7935,4.9725,1.237e-05,4.4319,-0.94508,0.99994,0.012209,7873.7297,64807893761.4242,1009106.8751,0.03057,1981.4216,3925307.3653,4.1976,4.4077,2.1569e-05,3.9023,-0.92892,0.99978,30859.dcm
0.0080901,35226.0435,39767297820.9459,342017.2148,0.0072234,1005.1903,1312805.904,4.7896,4.8199,1.0018e-05,4.5714,-0.97556,0.99995,0.011667,41307.6123,39631047866.7928,476328.3654,0.0062286,1268.756,1810796.0502,4.4246,4.4527,1.3439e-05,4.2789,-0.98531,0.99992,0.018182,42638.3591,33153576229.9906,654350.7076,0.0038424,1534.4591,2454488.4179,3.9758,4.0073,2.0043e-05,3.8789,-0.98089,0.99979,0.037037,29921.3148,20479285496.5983,871895.776,0.0016322,1783.8889,3204850.0277,3.2445,3.2958,3.8938e-05,3.2188,-0.96835,0.99906,30865.dcm
0.019929,153881.7081,86268734356.9916,1141787.76,0.012776,1655.7514,3857420.1959,3.8952,3.9163,1.0994e-05,3.8689,-0.984,0.99977,0.025328,188549.5718,88727220532.3177,1434549.5602,0.0036801,1997.2678,4867004.8598,3.6672,3.6761,1.3481e-05,3.6587,-0.99757,0.99967,0.036706,217633.8757,83273336980.5821,1923161.7813,0.00049489,2459.3161,6589546.3296,3.3049,3.3049,1.952e-05,3.2926,-1,0.99933,0.076923,198624.5,57685372351.5608,2678971.6914,0.00084613,3056.3846,9529222.4431,2.5649,2.5649,4.0505e-05,2.5649,-1,0.99704,30927.dcm
0.0026734,32769.617,138437934577.0699,750504.8807,0.023539,1641.1408,2939604.5612,5.4925,5.928,7.1308e-06,5.0098,-0.86913,0.99995,0.003016,27757.5453,124125696125.9041,834856.5622,0.026327,1763.8417,3247243.9128,5.3291,5.8078,8.4494e-06,4.8551,-0.84906,0.99991,0.0034774,20023.5197,108052617196.8442,922663.423,0.030081,1878.3673,3573040.3946,5.1259,5.6661,1.0407e-05,4.6507,-0.8238,0.99983,0.0043747,8798.9303,83293725221.1339,1003405.0884,0.037024,1978.6792,3906847.4705,4.7836,5.4377,1.4871e-05,4.2656,-0.76917,0.99953,30934.dcm
0.010093,76008.3714,181589470224.0212,1099324.7268,0.0064218,1846.0241,4032499.3051,4.573,4.5968,6.0676e-06,4.4485,-0.98425,0.99993,0.012793,78697.1009,171616870266.4835,1325337.6786,0.0080249,2107.4535,4888207.1097,4.3354,4.361,7.8321e-06,4.2076,-0.97903,0.99989,0.024495,122108.185,133947514238.9568,1917721.9902,0.0022085,2594.6029,7071165.3039,3.7021,3.7179,1.3606e-05,3.6498,-0.98452,0.99964,0.040751,135974.4061,100003197724.8854,2498139.4941,0.0026777,2953.2422,8887631.3013,3.178,3.2047,2.147e-05,3.178,-0.98217,0.99901,30939.dcm
0.0037832,16471.6546,116327146162.0987,616787.0031,0.016414,1466.1366,2369981.7929,5.3308,5.5775,8.598e-06,4.7918,-0.92201,0.99997,0.0043444,14846.169,106741992544.6913,696050.5389,0.017381,1602.8661,2672179.3005,5.164,5.4396,9.6324e-06,4.6908,-0.9116,0.99995,0.0054302,8833.8706,87396801397.5089,792583.6139,0.020993,1751.4562,3071186.5116,4.8877,5.2167,1.2811e-05,4.4196,-0.88596,0.99989,0.0072048,4954.9074,63586220648.6986,834182.9756,0.024428,1804.9165,3247325.9561,4.5894,4.9338,1.627e-05,4.1756,-0.85591,0.99974,30965.dcm
0.030216,34687.3195,4269593928.043,189811.1053,0.0019459,691.6446,687910.7902,3.4726,3.5017,4.1175e-05,3.4,-0.98176,0.99943,0.041958,45813.6154,4119830459.8523,258824.8972,0.00081937,883.9615,938063.6571,3.1479,3.1746,5.4358e-05,3.1188,-0.97722,0.99889,0.061111,52208.2306,3846168944.121,351580.6816,0.00033204,1084.7306,1264096.674,2.7607,2.7992,7.5921e-05,2.78,-0.96943,0.99769,0.125,53736.625,2601824655.3734,504096.2478,0.00023999,1262.625,1640657.7143,2.0794,2.0794,0.00015299,2.0794,-1,0.99216,30980.dcm
0.013596,46155.277,35987590818.7153,465724.6237,0.012582,1164.3856,1776837.6869,4.2661,4.2993,1.2836e-05,4.1942,-0.9834,0.99988,0.018236,52023.6809,35448525747.1451,612102.4362,0.0089814,1421.7183,2317115.0826,3.9806,4.0058,1.6655e-05,3.9355,-0.98723,0.9998,0.026334,50185.9617,31324474933.383,804988.5191,0.0091778,1693.8373,3015409.4919,3.6096,3.6372,2.3144e-05,3.6012,-0.97972,0.99957,0.052632,30676.9211,20366659127.1726,1082687.2616,0.017794,1988.8684,3996461.6505,2.9444,2.9444,4.8252e-05,2.8897,-0.97475,0.99821,30982.dcm
0.00984,3765.7505,1460743105.03,48068.1078,0.019234,401.5525,179794.6848,4.4995,4.6219,4.822e-05,4.0475,-0.93664,0.99986,0.013314,3988.758,1298428591.4475,60913.3032,0.015785,463.1566,224654.8353,4.2136,4.3199,5.9626e-05,3.8682,-0.93848,0.99977,0.020008,3758.3585,1012097358.5959,74887.1134,0.014298,519.8117,274567.1454,3.8292,3.9118,7.9523e-05,3.5727,-0.9294,0.99951,0.055556,4764.3333,574590040.4574,101941.4397,0.020519,605.8889,368895.6193,2.7941,2.8904,0.00017902,2.7363,-0.97281,0.99797,30984.dcm
0.0090018,5833.5197,5648071125.6011,96923.0973,0.015556,583.5999,386595.3002,4.5921,4.7111,2.8493e-05,4.1672,-0.95467,0.99992,0.011596,6087.467,5004759852.7567,120459.248,0.017672,678.4167,478225.4355,4.3358,4.4586,3.2639e-05,4.0171,-0.94413,0.99984,0.016839,4736.0648,4231761420.0826,146257.5434,0.022282,750.0323,569591.2741,3.9645,4.085,4.3626e-05,3.7192,-0.9505,0.9997,0.0625,5183.25,1634128676.3922,189689.31,0.014649,824.375,685190.3354,2.7509,2.7726,0.0001165,2.6859,-0.99219,0.99795,30986.dcm
0.0087405,9512.6783,11074748760.746,152507.242,0.011038,712.7275,578701.1603,4.6921,4.7402,2.0212e-05,4.3131,-0.97488,0.99994,0.012088,10917.2949,10166637819.7838,195318.8527,0.011101,833.5552,737234.6876,4.3822,4.4157,2.4101e-05,4.1262,-0.97776,0.9999,0.019231,12037.8413,8522908960.4309,249897.4209,0.006896,948.4087,930367.7054,3.9312,3.9512,3.6138e-05,3.7387,-0.99324,0.9998,0.04,11380.41,5168049681.1456,324837.1175,0.006782,1087.05,1192571.5732,3.2189,3.2189,6.9417e-05,3.0889,-1,0.9992,30993.dcm
0.011607,4604.3182,1449641800.9889,60124.7737,0.025525,444.5764,218766.6063,4.3737,4.4584,4.1833e-05,4.0564,-0.93126,0.99979,0.017093,4550.4579,1180639770.1381,79922.4937,0.02931,526.5321,286197.2638,4.0125,4.0715,5.4842e-05,3.7977,-0.91188,0.99952,0.022465,4250.2897,1087681666.2293,90646.899,0.023128,567.836,326829.8458,3.7297,3.7989,6.9096e-05,3.566,-0.91814,0.99932,0.071429,5462.3393,629528350.4421,128779.3528,0.0047354,670.4107,449335.7993,2.6391,2.6391,0.00017658,2.6143,-0.9777,0.99706,31004.dcm
0.0064863,10234.4393,5800979323.8481,86175.6757,0.018652,524.2402,321148.893,4.9004,5.0393,1.9553e-05,4.4647,-0.92696,0.99993,0.0098577,12115.3009,5058311750.0964,118254.6637,0.014584,636.432,436814.6602,4.524,4.6213,2.3221e-05,4.2691,-0.93591,0.99986,0.013427,10920.687,4140917495.3479,144559.6849,0.019493,712.1249,523658.7222,4.2131,4.3127,3.0612e-05,4.0103,-0.9154,0.99972,0.038462,13668.4519,2003451962.741,201416.459,0.01483,828.3365,700954.7355,3.2581,3.2581,7.1097e-05,3.1648,-0.91486,0.99836,31009.dcm
0.013491,5683.8172,1596814490.9201,58489.886,0.013254,434.9759,218695.6269,4.2497,4.3066,4.6551e-05,3.9348,-0.95974,0.99984,0.016708,5974.2584,1483718261.8276,70358.1181,0.01259,494.5992,262209.3699,4.0346,4.0931,5.1346e-05,3.8341,-0.95629,0.99975,0.023268,4954.2532,1228568137.1264,86400.4647,0.016787,561.6126,322281.199,3.696,3.7609,7.3415e-05,3.5098,-0.94128,0.99946,0.047619,3867.6429,775316283.4819,109056.9962,0.011715,626.119,394666.8419,3.0115,3.0445,0.00012867,2.929,-0.95542,0.99825,31035.dcm
0.035272,18504.3751,2334757379.0402,155654.5436,0.0020298,685.9321,564583.5204,3.3344,3.3473,6.0209e-05,3.2971,-0.98526,0.99928,0.047149,19562.045,2193930184.7354,199147.6007,0.0025726,815.0559,717627.7398,3.043,3.0612,8.0167e-05,3.0248,-0.97836,0.99865,0.062745,18290.8755,1969788888.6614,239474.2934,0.0027927,914.9402,862937.8816,2.7475,2.7706,0.00010147,2.7706,-0.96854,0.99764,0.11111,15145.5278,1405556176.3788,292992.7748,0.0044871,1010.6389,1032914.9321,2.1972,2.1972,0.00018182,2.1972,-1,0.99381,31039.dcm
0.021582,3718.4622,843013175.8951,54319.0673,0.017949,399.5684,200446.7382,3.787,3.8377,7.8614e-05,3.5686,-0.97438,0.99968,0.029287,4531.3829,822353340.7537,71244.7465,0.01848,487.4037,264216.1298,3.5064,3.5358,9.751e-05,3.3551,-0.98002,0.99947,0.041246,4096.343,728077026.9489,91511.9263,0.024738,575.4432,339727.8624,3.152,3.1934,0.00013176,3.0515,-0.96892,0.99891,0.080128,2295.5417,451377279.5818,113783.5749,0.04147,649.4519,421093.6375,2.4983,2.5249,0.00025121,2.4161,-0.95597,0.99597,31044.dcm
0.014512,23624.3751,18499569442.5077,320512.3119,0.0065098,994.7373,1202346.5162,4.1789,4.2335,2.325e-05,3.8991,-0.98557,0.99987,0.019379,27570.0137,17580790183.428,409267.6438,0.0033786,1177.518,1535887.6635,3.9024,3.945,2.8953e-05,3.6786,-0.98466,0.99977,0.029139,26730.2787,15062808474.8021,535748.4476,0.0042759,1396.4079,2013763.7976,3.485,3.5383,3.9958e-05,3.3524,-0.98008,0.99948,0.059649,17404.7509,9595974576.3391,684622.9348,0.0081308,1597.3123,2559386.6258,2.808,2.8262,8.2681e-05,2.6406,-0.98745,0.99802,31053.dcm
0.01192,172129.0509,169568248446.3834,1143331.1866,0.004225,1773.6396,4325306.2731,4.3975,4.4302,6.3385e-06,4.3052,-0.97448,0.9999,0.016411,197508.626,168139288858.6589,1534232.5099,0.0047827,2170.465,5722819.0397,4.077,4.1103,8.4124e-06,4.023,-0.98103,0.99982,0.02439,225592.3659,148644996865.9662,2107239.4384,0.0066993,2646.4268,7748271.6129,3.6882,3.7136,1.1809e-05,3.6713,-0.96875,0.99958,0.055556,211757.0556,105496917410.4821,3379208.9992,0.013956,3408.75,11905070.7472,2.8711,2.8904,2.7034e-05,2.8519,-0.97299,0.99805,31061.dcm
0.0015787,10666.4097,108720826240.0968,323486.1825,0.019607,961.8167,1270116.2237,5.8315,6.4588,9.698e-06,4.3908,-0.81203,0.99993,0.0046307,21410.7573,187350854594.7158,751561.4986,0.01724,1615.313,2966429.6834,5.217,5.3775,8.7155e-06,4.4332,-0.93917,0.99996,0.0071067,24098.7263,171121973988.2525,1041609.9862,0.018844,1988.9149,4089467.0386,4.8165,4.9514,9.8824e-06,4.2717,-0.94118,0.99993,0.015521,23836.3527,113367122455.8735,1404840.1377,0.018136,2321.4462,5415524.176,4.0731,4.1783,1.4743e-05,3.8364,-0.94579,0.99974,31083.dcm
0.014859,16773.1979,16462293248.3002,267424.4827,0.011784,960.243,1063334.7019,4.1951,4.2106,1.9402e-05,4.021,-0.9814,0.99986,0.019798,18116.6345,16012774997.9835,334761.1385,0.0098137,1112.9447,1329677.6925,3.9195,3.927,2.4788e-05,3.7779,-0.99141,0.99978,0.031371,17417.2568,12960253338.0391,435046.3465,0.0057772,1296.7215,1719887.2547,3.4592,3.4716,3.5506e-05,3.4,-0.98733,0.99943,0.14167,20455.4292,4647503255.7775,603123.1066,0.0033612,1540.0958,2398693.6857,2.0472,2.0472,0.00014942,2.0472,-1,0.98816,31121.dcm
0.023406,46623.7732,13932641354.6116,327888.7022,0.0017133,988.7242,1283488.9962,3.7503,3.758,2.4017e-05,3.6683,-0.98118,0.99967,0.030755,48852.3274,13765698683.0153,419035.6346,0.0021236,1171.3702,1624322.9996,3.4891,3.4891,3.1171e-05,3.409,-0.98607,0.99948,0.051151,50367.5991,12194170141.0965,616800.514,0.0034511,1467.8178,2301437.1928,2.9844,2.9844,4.7148e-05,2.9844,-1,0.99866,0.10101,49751.4419,8182230016.8765,864540.9731,0.00068901,1743.5884,3086533.0267,2.2976,2.2976,9.3964e-05,2.2976,-1,0.99483,31129.dcm
0.01629,45771.7804,13519073604.3029,244241.0128,0.0065912,790.623,918654.5175,4.1011,4.1181,1.8551e-05,3.995,-0.989,0.99985,0.023444,59103.4994,13509007773.1617,345569.3249,0.0054939,1030.7254,1288011.8318,3.7462,3.7542,2.5519e-05,3.6803,-1,0.99972,0.037857,63830.075,11700527813.3257,509475.1193,0.0021165,1292.2843,1813577.8894,3.2755,3.2755,3.7664e-05,3.2755,-1,0.99928,0.066667,56370.5667,8940099801.7625,689226.9316,0.0036292,1548.6333,2448296.2132,2.7081,2.7081,6.7122e-05,2.7081,-1,0.99778,31139.dcm
0.016086,53137.7703,37119761210.9232,541833.2106,0.0042068,1304.992,2005616.9067,4.1194,4.1305,1.5736e-05,4.0145,-1,0.99987,0.02031,59371.6091,35107110690.0629,657908.0229,0.004391,1483.679,2423358.2262,3.8828,3.8968,1.906e-05,3.8169,-1,0.99979,0.029412,58839.1765,30408736080.2786,843540.2339,0.0059246,1719.2647,3068318.8613,3.506,3.5264,2.597e-05,3.4958,-1,0.99957,0.052632,45245.2895,20700063186.6874,1031812.0511,0.0092121,1932.9474,3764060.5965,2.9262,2.9444,4.505e-05,2.9444,-1,0.99861,31146.dcm
0.003153,63199.0132,94595438249.1102,324972.8008,0.0053471,1016.6492,1197290.9554,5.596,5.7595,3.6294e-06,5.3361,-0.94642,0.99998,0.0047523,69185.9662,88112330376.4339,437861.833,0.0052851,1205.8077,1575194.5152,5.2459,5.3493,4.8174e-06,5.0664,-0.95886,0.99998,0.0083686,78797.0612,68041878744.9884,588759.3319,0.0019103,1405.5192,2072199.6835,4.7038,4.7833,7.7591e-06,4.6104,-0.96494,0.99994,0.02381,62546.0655,35118232399.4579,848716.7846,0.001393,1696.6131,2942426.8731,3.6964,3.7377,2.0214e-05,3.6634,-0.96981,0.99961,31153.dcm
0.00075519,53103.6332,576800997229.6199,463666.8061,0.004706,1238.3401,1774659.8786,6.7672,7.1888,1.8331e-06,5.88,-0.88636,1,0.0011226,55142.193,483342672412.7888,601269.6379,0.0042714,1467.0728,2283943.9996,6.4187,6.7922,2.0822e-06,5.7809,-0.89699,0.99999,0.0015308,54633.3088,397234061670.1733,719641.5436,0.0046275,1612.9968,2684642.3126,6.1452,6.482,2.3924e-06,5.6652,-0.89417,0.99999,0.003937,49730.4636,214797581985.588,964300.4715,0.0054023,1857.0404,3473395.7836,5.3289,5.5373,4.1659e-06,5.135,-0.90678,0.99996,31166.dcm
0.0018758,36830.3525,158253257920.2354,235304.0938,0.0062624,842.9694,904351.4527,6.028,6.2794,2.1035e-06,5.4684,-0.91666,0.99999,0.0041687,44698.3681,142630597579.483,421423.7252,0.0044721,1196.3692,1599161.6407,5.3348,5.4804,3.0762e-06,5.0741,-0.93229,0.99997,0.014706,52891.7243,66347957637.7834,641241.3673,0.0042422,1483.7243,2295493.1947,4.1685,4.2195,8.1914e-06,4.0863,-0.94364,0.99979,0.032258,64650.5403,47396927784.0296,850274.9673,0.0080002,1723.1694,3028775.8662,3.4004,3.434,1.6566e-05,3.3669,-0.98693,0.99942,31184.dcm
0.00073548,52296.1002,567933818798.7605,446707.7382,0.0047721,1203.306,1705565.7759,6.792,7.2155,1.8229e-06,5.8834,-0.88664,1,0.0011086,55747.74,489310793354.2681,593404.1979,0.0042228,1454.4279,2253662.5678,6.4359,6.8048,2.0547e-06,5.7897,-0.89786,0.99999,0.0014755,54448.7637,407856962902.2833,702741.1798,0.0045806,1594.9396,2631362.0692,6.1741,6.5188,2.3669e-06,5.6754,-0.89641,0.99999,0.003876,49522.6957,217422841501.0269,961771.123,0.0053241,1854.4709,3463863.8985,5.341,5.553,4.1023e-06,5.1483,-0.90737,0.99997,31210.dcm
0.013728,186897.6738,139531992089.865,1103138.23,0.0028675,1875.1507,4099227.9354,4.2845,4.2894,6.9014e-06,4.2552,-0.98732,0.99989,0.019551,207979.4046,128169053273.6524,1440177.4083,0.0035038,2173.3394,5199118.0137,3.9287,3.9357,9.8405e-06,3.908,-0.99307,0.99979,0.028665,233613.3626,107400748071.9885,1824059.3208,0.0049065,2430.4101,6330292.4909,3.5432,3.5537,1.4368e-05,3.5338,-0.99181,0.99956,0.083333,260711.8333,56476659620.9374,2769130.5825,0.0041899,3031.875,9519021.2387,2.4849,2.4849,4.105e-05,2.4849,-1,0.99652,31225.dcm
0.018212,99454.941,41847091099.3249,601746.4591,0.0051111,1353.0144,2251772.4343,3.9818,4.0065,1.3993e-05,3.9138,-0.98742,0.99981,0.028309,119459.1669,39707946489.1074,852047.7168,0.0041349,1698.2554,3183648.6979,3.567,3.567,2.0547e-05,3.5278,-1,0.9996,0.03869,110177.7128,35372022812.7623,1067311.0942,0.005372,1928.2009,3871162.8486,3.2551,3.2551,2.7163e-05,3.2428,-1,0.99925,0.062745,101246.8706,26335643746.3645,1340029.7714,0.0084911,2146.2725,4672432.1837,2.7706,2.7706,4.4847e-05,2.7502,-1,0.99802,31229.dcm
0.023306,78068.9205,17777189005.5983,407328.5657,0.00028223,1089.7508,1425784.8439,3.7363,3.7601,1.9661e-05,3.737,-0.99772,0.99972,0.030554,86847.4919,16494342259.6419,506283.5634,0.00020728,1237.7286,1740456.088,3.4567,3.4886,2.637e-05,3.4567,-1,0.99953,0.040833,95357.3812,15207893289.5312,614379.0831,0.0001799,1417.3979,2148517.062,3.1702,3.1985,3.5358e-05,3.1696,-1,0.99917,0.076923,115578.7692,10294738769.1585,825842.1526,0.00012799,1634.5385,2762239.6995,2.5116,2.5649,6.6979e-05,2.5383,-1,0.99704,31243.dcm
0.022509,60188.1788,16275873848.9199,397948.3748,0.010457,1097.9176,1476096.26,3.764,3.7947,2.3193e-05,3.7085,-0.98341,0.99969,0.032393,74269.0528,14868004901.864,543657.75,0.0088985,1353.6327,1998102.5971,3.3989,3.4319,3.3299e-05,3.3606,-0.97354,0.99933,0.045549,78512.2215,13763207986.4049,691072.9644,0.0003419,1536.6242,2450088.092,3.0434,3.09,4.6483e-05,3.0254,-0.99039,0.9989,0.076923,73302.0769,9556873123.7781,828480.9214,0.00033044,1683.6538,2872353.0692,2.5383,2.5649,7.777e-05,2.5116,-0.98961,0.99686,31272.dcm
0.011572,113507.7667,116019508551.2551,809492.4699,0.0063136,1552.797,3055470.846,4.448,4.4597,7.023e-06,4.3677,-0.9937,0.99993,0.014992,128488.5702,110425141612.2733,1013314.3548,0.0077275,1804.037,3795318.6487,4.1905,4.2006,8.9896e-06,4.1267,-0.99503,0.99988,0.022727,157054.2386,94974719371.8533,1367600.5675,0.010062,2157.7386,5075783.8681,3.7763,3.7842,1.3858e-05,3.7054,-0.9916,0.99971,0.04,207606.22,69771747784.0932,1894004.0392,0.01759,2551.44,6794002.7241,3.2189,3.2189,2.3427e-05,3.1773,-0.98255,0.99903,31319.dcm
0.039498,25061.6635,1836602264.369,142574.7168,0.018383,693.0786,538216.0746,3.2352,3.2352,6.8685e-05,3.1657,-0.96322,0.99886,0.047533,28521.3137,1709369176.1839,165088.6455,0.01796,761.57,621630.3135,3.0515,3.0515,8.0252e-05,3.0034,-0.95419,0.99825,0.083916,30539.8077,1334311806.3494,239080.2597,0.010734,886.7168,815128.438,2.4814,2.4814,0.00013445,2.4814,-0.9522,0.99512,0.13393,31691.9375,1063476351.9622,293841.2739,0.015958,962.2143,942426.4779,2.0127,2.0127,0.00021617,2.0127,-1,0.99095,31325.dcm
0.023215,10906.5853,4335531424.342,167851.3447,0.00767,761.7136,642534.0828,3.7489,3.765,4.1918e-05,3.6471,-0.9894,0.9997,0.030432,10425.038,3959643975.0544,205824.4079,0.009803,860.6404,777071.3753,3.4727,3.4944,5.3179e-05,3.4126,-0.99065,0.99949,0.04381,9150.0338,3353322287.811,247636.7059,0.0032803,955.7071,930004.6397,3.1317,3.1317,7.21e-05,3.104,-1,0.99903,0.095455,6418.1795,1870742450.4278,309043.6788,0.0013881,1074.1614,1155502.7857,2.3502,2.3502,0.00015455,2.3502,-1,0.99542,31330.dcm
0.029148,28146.0986,4868372714.6573,239188.5237,0.0095352,819.6157,869479.1906,3.4982,3.5381,4.1329e-05,3.4568,-0.95618,0.9993,0.038075,31944.4149,4608398426.5781,306725.5362,0.012439,993.5377,1114602.5324,3.2463,3.2727,5.2418e-05,3.2199,-0.94242,0.99867,0.054412,30289.0926,4048545717.9852,396384.2125,0.017561,1165.8632,1421384.2183,2.8768,2.9145,7.6358e-05,2.8564,-0.91959,0.99717,0.11111,22435.2778,2537454581.8177,504341.6642,0.033917,1328.2778,1777719.1675,2.1972,2.1972,0.00014504,2.1972,-0.92593,0.98927,31332.dcm
0.019991,18043.7181,6099652762.3752,174279.1924,0.016985,738.3114,682529.7643,3.866,3.9147,2.9738e-05,3.7976,-0.98399,0.99974,0.027347,20139.2232,5802990744.9055,229982.6573,0.015269,900.9205,898424.4747,3.5671,3.605,3.9704e-05,3.5144,-0.97861,0.99952,0.039969,18924.694,4815837754.3803,301984.5788,0.020062,1041.7269,1138182.0501,3.2134,3.2292,5.8042e-05,3.1499,-0.96468,0.99883,0.075,11772.7292,3134154704.9751,399214.9811,0.037629,1205.9208,1466907.4762,2.5676,2.5965,0.00010226,2.5734,-0.94024,0.99526,31334.dcm
0.011314,10251.2252,9852085561.0768,166495.5379,0.012049,759.8075,653803.3033,4.4272,4.4823,2.1656e-05,4.1428,-0.96941,0.99989,0.015358,9815.4959,8924981635.3132,212872.8976,0.014665,881.9971,820240.4518,4.1187,4.1772,2.7686e-05,3.9071,-0.96667,0.9998,0.021074,8486.5804,7697833053.8649,253787.9942,0.016319,964.7951,960484.804,3.8089,3.8602,3.6547e-05,3.6312,-0.96535,0.99966,0.043478,10126.9457,5138778949.4269,331504.5631,0.0039283,1108.4022,1247093.6295,3.1054,3.1355,6.897e-05,2.9999,-0.98068,0.9989,31341.dcm
0.0065944,10690.2134,6336690637.8778,76813.6612,0.010178,475.2697,288774.9823,4.9133,5.0219,1.731e-05,4.5147,-0.95483,0.99995,0.008267,12749.0677,6300296824.0558,93657.9771,0.0056934,542.6679,350601.0628,4.7244,4.7956,1.9035e-05,4.3971,-0.95858,0.99993,0.013336,14040.0255,5565027447.2565,136439.1828,0.0049602,680.2062,495002.3502,4.2527,4.3174,2.6392e-05,4.0717,-0.96725,0.99986,0.023256,16040.4419,3977222601.605,181175.3933,0.0045946,786.0581,641780.6361,3.6887,3.7612,3.9142e-05,3.6695,-0.95649,0.99958,31343.dcm
