fgMaxrg1,fgMinrg1,fgStdevrg1,fgMeanrg1,fgMedianrg1,bgMaxrg1,bgMinrg1,bgStdevrg1,bgMeanrg1,bgMedianrg1,sumIntensityrg1,fgMaxrg2,fgMinrg2,fgStdevrg2,fgMeanrg2,fgMedianrg2,bgMaxrg2,bgMinrg2,bgStdevrg2,bgMeanrg2,bgMedianrg2,sumIntensityrg2,fgMaxrg3,fgMinrg3,fgStdevrg3,fgMeanrg3,fgMedianrg3,bgMaxrg3,bgMinrg3,bgStdevrg3,bgMeanrg3,bgMedianrg3,sumIntensityrg3,fgMaxrg4,fgMinrg4,fgStdevrg4,fgMeanrg4,fgMedianrg4,bgMaxrg4,bgMinrg4,bgStdevrg4,bgMeanrg4,bgMedianrg4,sumIntensityrg4,fgMaxrg5,fgMinrg5,fgStdevrg5,fgMeanrg5,fgMedianrg5,bgMaxrg5,bgMinrg5,bgStdevrg5,bgMeanrg5,bgMedianrg5,sumIntensityrg5,fgMaxrg6,fgMinrg6,fgStdevrg6,fgMeanrg6,fgMedianrg6,bgMaxrg6,bgMinrg6,bgStdevrg6,bgMeanrg6,bgMedianrg6,sumIntensityrg6,ImageName
312.000000,312.000000,0.000000,312.000000,312.000000,607.000000,-966.000000,440.617369,-315.570470,-407.000000,47332.000000,312.000000,312.000000,0.000000,312.000000,312.000000,607.000000,-966.000000,440.617369,-315.570470,-407.000000,47332.000000,312.000000,258.000000,38.183766,285.000000,285.000000,607.000000,-966.000000,439.558038,-319.445946,-407.500000,47848.000000,312.000000,258.000000,38.183766,285.000000,285.000000,607.000000,-966.000000,439.558038,-319.445946,-407.500000,47848.000000,393.000000,258.000000,67.948510,321.000000,312.000000,607.000000,-966.000000,437.074838,-324.292517,-408.000000,48634.000000,393.000000,258.000000,67.948510,321.000000,312.000000,607.000000,-966.000000,437.074838,-324.292517,-408.000000,48634.000000,36253.dcm
1153.000000,1019.000000,20.039626,1093.581395,1093.500000,1390.000000,0.000000,410.799150,546.536741,379.500000,128108.000000,1162.000000,1019.000000,22.501956,1093.817987,1094.000000,1390.000000,0.000000,398.791045,511.984720,360.000000,209254.000000,1165.000000,1019.000000,24.780726,1093.068182,1093.000000,1390.000000,0.000000,392.485943,495.326923,342.500000,245718.000000,1184.000000,1004.000000,27.554222,1092.764113,1093.000000,1390.000000,0.000000,386.917698,482.787500,333.000000,271650.000000,1202.000000,985.000000,30.479480,1092.170297,1093.000000,1390.000000,0.000000,382.719936,473.368421,331.000000,290720.000000,1204.000000,967.000000,32.503440,1091.892157,1093.000000,1390.000000,0.000000,380.092814,467.961538,322.500000,301358.000000,36298.dcm
800.000000,800.000000,0.000000,800.000000,800.000000,1134.000000,64.000000,345.408908,499.584270,339.000000,43663.000000,800.000000,760.000000,28.284271,780.000000,780.000000,1134.000000,64.000000,346.251796,496.625000,336.500000,42143.000000,800.000000,760.000000,28.284271,780.000000,780.000000,1134.000000,64.000000,346.251796,496.625000,336.500000,42143.000000,800.000000,760.000000,28.284271,780.000000,780.000000,1134.000000,64.000000,346.251796,496.625000,336.500000,42143.000000,888.000000,760.000000,65.482822,816.000000,800.000000,1134.000000,64.000000,345.662855,492.126437,334.000000,40367.000000,888.000000,760.000000,65.482822,816.000000,800.000000,1134.000000,64.000000,345.662855,492.126437,334.000000,40367.000000,36311.dcm
1102.000000,1035.000000,15.423025,1069.621212,1073.500000,1160.000000,117.000000,291.239796,743.495895,798.000000,382194.000000,1127.000000,969.000000,30.786495,1048.980952,1051.000000,1160.000000,117.000000,274.265137,651.823656,637.000000,82812.000000,1127.000000,956.000000,37.675602,1043.328413,1045.000000,1160.000000,117.000000,249.212188,595.648515,558.500000,42100.000000,1160.000000,949.000000,44.794541,1041.970000,1043.500000,1155.000000,117.000000,225.053945,562.114667,529.000000,101798.000000,1160.000000,932.000000,46.424968,1041.081433,1043.000000,1155.000000,117.000000,218.410912,553.728261,520.000000,115840.000000,1160.000000,915.000000,50.458138,1038.838006,1042.000000,975.000000,117.000000,203.522969,536.488701,513.500000,143550.000000,36341.dcm
964.000000,964.000000,0.000000,964.000000,964.000000,1314.000000,0.000000,370.390579,583.070423,522.000000,40434.000000,964.000000,964.000000,0.000000,964.000000,964.000000,1314.000000,0.000000,370.390579,583.070423,522.000000,40434.000000,964.000000,906.000000,29.365513,932.333333,927.000000,1314.000000,0.000000,371.290013,573.405797,494.000000,36768.000000,964.000000,862.000000,42.825226,905.000000,906.000000,1314.000000,0.000000,373.360805,564.731343,480.000000,33312.000000,964.000000,862.000000,42.825226,905.000000,906.000000,1314.000000,0.000000,373.360805,564.731343,480.000000,33312.000000,1010.000000,773.000000,71.017062,885.615385,881.000000,1314.000000,0.000000,377.926122,522.864407,467.000000,19336.000000,36388.dcm
1520.000000,1520.000000,0.000000,1520.000000,1520.000000,1649.000000,0.000000,429.442641,540.640523,427.000000,81198.000000,1520.000000,1520.000000,0.000000,1520.000000,1520.000000,1649.000000,0.000000,429.442641,540.640523,427.000000,81198.000000,1574.000000,1520.000000,38.183766,1547.000000,1547.000000,1649.000000,0.000000,422.521070,533.842105,423.000000,78050.000000,1574.000000,1463.000000,55.506756,1519.000000,1520.000000,1649.000000,0.000000,417.037811,527.688742,419.000000,75124.000000,1574.000000,1463.000000,55.506756,1519.000000,1520.000000,1649.000000,0.000000,417.037811,527.688742,419.000000,75124.000000,1574.000000,1463.000000,55.506756,1519.000000,1520.000000,1649.000000,0.000000,417.037811,527.688742,419.000000,75124.000000,36397.dcm
1221.000000,1221.000000,0.000000,1221.000000,1221.000000,2555.000000,156.000000,557.319805,1124.560847,1084.000000,211321.000000,1221.000000,1182.000000,27.577164,1201.500000,1201.500000,2555.000000,156.000000,558.792107,1124.255319,1083.000000,208957.000000,1358.000000,911.000000,66.942776,1140.090909,1137.000000,2555.000000,156.000000,611.065928,1121.910828,1043.000000,138517.000000,1358.000000,911.000000,72.874168,1108.814815,1120.500000,2555.000000,156.000000,656.035602,1131.522059,1006.000000,94011.000000,1358.000000,911.000000,75.286769,1094.107692,1095.000000,2555.000000,156.000000,683.595779,1141.168000,981.000000,71529.000000,1358.000000,911.000000,78.563683,1090.797101,1094.000000,2555.000000,156.000000,694.358761,1144.611570,997.000000,63233.000000,36404.dcm
544.000000,544.000000,0.000000,544.000000,544.000000,941.000000,0.000000,247.338068,397.430380,325.000000,30853.000000,544.000000,544.000000,0.000000,544.000000,544.000000,941.000000,0.000000,247.338068,397.430380,325.000000,30853.000000,544.000000,436.000000,47.429773,478.250000,466.500000,941.000000,0.000000,251.924146,395.105263,320.000000,28115.000000,544.000000,436.000000,47.429773,478.250000,466.500000,941.000000,0.000000,251.924146,395.105263,320.000000,28115.000000,544.000000,390.000000,56.963146,460.600000,453.000000,941.000000,0.000000,253.619921,395.173333,315.000000,27335.000000,544.000000,390.000000,56.963146,460.600000,453.000000,941.000000,0.000000,253.619921,395.173333,315.000000,27335.000000,36408.dcm
1066.000000,1066.000000,0.000000,1066.000000,1066.000000,1256.000000,74.000000,380.944559,560.913043,416.000000,37637.000000,1111.000000,1018.000000,35.305470,1068.857143,1066.000000,1256.000000,74.000000,362.828266,512.492063,389.000000,24805.000000,1111.000000,1018.000000,35.305470,1068.857143,1066.000000,1256.000000,74.000000,362.828266,512.492063,389.000000,24805.000000,1111.000000,983.000000,41.082843,1053.000000,1059.000000,1256.000000,74.000000,348.256932,477.728814,358.000000,16603.000000,1168.000000,930.000000,65.716531,1036.437500,1036.500000,1256.000000,74.000000,322.316046,429.370370,326.500000,6603.000000,1168.000000,910.000000,75.682084,1017.000000,1018.000000,1256.000000,74.000000,308.610321,400.901961,313.000000,1123.000000,36410.dcm
225.000000,225.000000,0.000000,225.000000,225.000000,659.000000,80.000000,151.241168,289.505263,265.000000,27278.000000,225.000000,225.000000,0.000000,225.000000,225.000000,659.000000,80.000000,151.241168,289.505263,265.000000,27278.000000,225.000000,225.000000,0.000000,225.000000,225.000000,659.000000,80.000000,151.241168,289.505263,265.000000,27278.000000,310.000000,126.000000,52.921674,206.391304,208.000000,659.000000,80.000000,161.892939,314.808219,327.000000,18234.000000,310.000000,80.000000,66.250087,168.636364,152.500000,659.000000,148.000000,124.614458,390.538462,407.500000,12888.000000,310.000000,80.000000,66.250087,168.636364,152.500000,659.000000,148.000000,124.614458,390.538462,407.500000,12888.000000,36416.dcm
894.000000,853.000000,17.329166,871.600000,873.000000,1030.000000,125.000000,286.461176,474.641711,400.000000,84400.000000,981.000000,839.000000,37.623635,890.916667,887.000000,1030.000000,125.000000,278.733185,457.916667,379.000000,71734.000000,981.000000,796.000000,47.022329,867.105263,870.000000,1030.000000,125.000000,273.997496,443.011561,356.000000,60166.000000,981.000000,779.000000,48.580260,861.041667,869.500000,1030.000000,125.000000,269.157167,431.255952,343.500000,51786.000000,1030.000000,774.000000,70.646331,896.222222,890.000000,762.000000,125.000000,200.546511,359.088435,265.000000,12456.000000,1030.000000,749.000000,76.712598,887.333333,883.500000,758.000000,125.000000,194.221581,350.861111,263.000000,7932.000000,36423.dcm
738.000000,738.000000,0.000000,738.000000,738.000000,984.000000,60.000000,290.453487,438.169014,416.000000,30372.000000,738.000000,738.000000,0.000000,738.000000,738.000000,984.000000,60.000000,290.453487,438.169014,416.000000,30372.000000,738.000000,738.000000,0.000000,738.000000,738.000000,984.000000,60.000000,290.453487,438.169014,416.000000,30372.000000,738.000000,662.000000,53.740115,700.000000,700.000000,984.000000,60.000000,291.289237,434.971429,410.500000,29048.000000,984.000000,661.000000,93.154352,820.333333,827.000000,622.000000,60.000000,178.012976,286.686275,237.000000,2606.000000,984.000000,661.000000,93.154352,820.333333,827.000000,622.000000,60.000000,178.012976,286.686275,237.000000,2606.000000,36441.dcm
537.000000,519.000000,10.115994,525.333333,520.000000,628.000000,131.000000,122.537643,337.547486,312.000000,58845.000000,628.000000,493.000000,36.611050,550.900000,551.000000,559.000000,131.000000,87.274205,299.144737,289.500000,28943.000000,628.000000,471.000000,42.259244,540.742857,542.000000,559.000000,131.000000,81.979784,293.000000,285.000000,24145.000000,628.000000,444.000000,47.796659,533.421053,537.000000,559.000000,131.000000,79.667203,289.770833,281.500000,21457.000000,628.000000,393.000000,66.129590,499.833333,497.000000,559.000000,131.000000,68.703973,273.484375,268.000000,8015.000000,628.000000,335.000000,84.071240,463.547945,447.000000,559.000000,131.000000,62.869950,258.330275,249.000000,5681.000000,36469.dcm
1147.000000,1018.000000,23.911462,1085.543307,1087.000000,1705.000000,107.000000,360.319101,596.003226,531.000000,46897.000000,1147.000000,988.000000,31.081026,1075.430380,1080.500000,1705.000000,107.000000,347.116262,547.336918,430.000000,17211.000000,1147.000000,988.000000,35.315828,1069.148571,1074.000000,1705.000000,107.000000,336.804133,517.267176,386.500000,51577.000000,1156.000000,988.000000,37.116822,1067.972222,1074.000000,1705.000000,107.000000,332.267428,507.354086,380.000000,61845.000000,1156.000000,960.000000,42.496242,1063.015873,1070.000000,1705.000000,107.000000,326.426323,490.786290,361.500000,79195.000000,1189.000000,932.000000,48.330480,1059.304569,1070.000000,1705.000000,107.000000,319.212997,474.758333,347.000000,94741.000000,36482.dcm
960.000000,956.000000,2.828427,958.000000,958.000000,1108.000000,122.000000,276.124540,474.830769,359.000000,59812.000000,960.000000,956.000000,2.828427,958.000000,958.000000,1108.000000,122.000000,276.124540,474.830769,359.000000,59812.000000,960.000000,855.000000,41.685686,895.625000,883.000000,1108.000000,122.000000,267.893452,455.475806,343.500000,49314.000000,960.000000,855.000000,41.685686,895.625000,883.000000,1108.000000,122.000000,267.893452,455.475806,343.500000,49314.000000,960.000000,855.000000,41.685686,895.625000,883.000000,1108.000000,122.000000,267.893452,455.475806,343.500000,49314.000000,960.000000,855.000000,41.685686,895.625000,883.000000,1108.000000,122.000000,267.893452,455.475806,343.500000,49314.000000,36505.dcm
692.000000,692.000000,0.000000,692.000000,692.000000,1837.000000,181.000000,365.296418,757.489362,708.000000,34910.000000,692.000000,692.000000,0.000000,692.000000,692.000000,1837.000000,181.000000,365.296418,757.489362,708.000000,34910.000000,727.000000,623.000000,39.818337,676.000000,686.000000,1837.000000,181.000000,381.111551,765.441860,790.000000,29534.000000,727.000000,623.000000,39.818337,676.000000,686.000000,1837.000000,181.000000,381.111551,765.441860,790.000000,29534.000000,727.000000,578.000000,53.563669,659.666667,669.000000,1837.000000,181.000000,384.592328,769.904762,791.000000,28378.000000,792.000000,578.000000,73.449718,686.111111,686.000000,1837.000000,181.000000,398.848669,772.282051,852.000000,23944.000000,36509.dcm
755.000000,748.000000,4.949747,751.500000,751.500000,1021.000000,63.000000,226.506542,476.616766,468.000000,78092.000000,755.000000,748.000000,4.949747,751.500000,751.500000,1021.000000,63.000000,226.506542,476.616766,468.000000,78092.000000,785.000000,658.000000,45.919148,720.750000,726.000000,1021.000000,63.000000,224.940604,461.458599,448.000000,63800.000000,785.000000,658.000000,45.919148,720.750000,726.000000,1021.000000,63.000000,224.940604,461.458599,448.000000,63800.000000,827.000000,628.000000,61.213677,728.400000,748.000000,1021.000000,63.000000,222.828086,455.662338,443.500000,59246.000000,827.000000,520.000000,90.899281,661.113208,658.000000,1021.000000,63.000000,222.630491,397.060345,353.500000,11020.000000,36515.dcm
430.000000,408.000000,15.556349,419.000000,419.000000,701.000000,113.000000,158.801647,362.500000,344.000000,9312.000000,430.000000,408.000000,15.556349,419.000000,419.000000,701.000000,113.000000,158.801647,362.500000,344.000000,9312.000000,476.000000,408.000000,34.698703,438.000000,430.000000,701.000000,113.000000,160.231279,358.296296,337.000000,8360.000000,476.000000,306.000000,51.864592,373.461538,374.000000,701.000000,113.000000,202.116776,360.764706,277.000000,1278.000000,476.000000,275.000000,59.007102,360.466667,351.000000,701.000000,113.000000,213.362691,372.066667,421.000000,174.000000,476.000000,275.000000,59.007102,360.466667,351.000000,701.000000,113.000000,213.362691,372.066667,421.000000,174.000000,36529.dcm
842.000000,833.000000,4.582576,837.000000,836.000000,1113.000000,0.000000,233.672010,426.802548,408.000000,64497.000000,842.000000,833.000000,4.582576,837.000000,836.000000,1113.000000,0.000000,233.672010,426.802548,408.000000,64497.000000,842.000000,762.000000,39.373849,808.400000,833.000000,1113.000000,0.000000,231.953730,422.432258,407.000000,61435.000000,842.000000,762.000000,39.373849,808.400000,833.000000,1113.000000,0.000000,231.953730,422.432258,407.000000,61435.000000,905.000000,762.000000,52.872488,824.500000,834.500000,1113.000000,0.000000,229.395430,419.298701,404.000000,59625.000000,913.000000,672.000000,79.619356,799.777778,804.500000,1113.000000,0.000000,209.683447,388.190141,385.000000,40727.000000,36532.dcm
815.000000,815.000000,0.000000,815.000000,815.000000,920.000000,43.000000,249.809128,360.035714,271.500000,89914.000000,815.000000,815.000000,0.000000,815.000000,815.000000,920.000000,43.000000,249.809128,360.035714,271.500000,89914.000000,920.000000,796.000000,37.934781,858.047619,869.000000,790.000000,43.000000,210.154709,316.918103,243.500000,55506.000000,920.000000,778.000000,40.764900,854.409091,860.000000,790.000000,43.000000,208.395512,314.922078,242.000000,53950.000000,920.000000,703.000000,61.779376,811.105263,806.000000,691.000000,43.000000,176.978385,282.427907,223.000000,29900.000000,920.000000,684.000000,66.075088,804.925000,799.000000,671.000000,43.000000,173.361548,278.624413,220.000000,27150.000000,36540.dcm
1529.000000,1529.000000,0.000000,1529.000000,1529.000000,1499.000000,90.000000,354.894268,809.299213,928.000000,204033.000000,1529.000000,1529.000000,0.000000,1529.000000,1529.000000,1499.000000,90.000000,354.894268,809.299213,928.000000,204033.000000,1529.000000,1529.000000,0.000000,1529.000000,1529.000000,1499.000000,90.000000,354.894268,809.299213,928.000000,204033.000000,1529.000000,1431.000000,36.871075,1474.142857,1478.000000,1462.000000,90.000000,343.938942,793.435484,912.000000,186453.000000,1529.000000,1373.000000,49.869719,1453.900000,1453.500000,1331.000000,90.000000,339.188887,785.926531,898.000000,178013.000000,1529.000000,1331.000000,60.095076,1442.727273,1445.000000,1314.000000,90.000000,338.075271,783.692623,894.000000,175351.000000,36592.dcm
957.000000,904.000000,19.204640,928.727273,929.000000,1296.000000,156.000000,303.782307,789.903226,831.000000,14271.000000,957.000000,887.000000,21.917718,925.250000,923.000000,1296.000000,156.000000,308.431441,786.666667,830.000000,12497.000000,981.000000,887.000000,28.318149,933.071429,929.500000,1296.000000,156.000000,314.976274,772.857143,805.500000,8577.000000,1016.000000,851.000000,40.031446,933.125000,929.500000,1296.000000,156.000000,323.077483,760.500000,774.500000,4843.000000,1024.000000,829.000000,54.194581,927.052632,929.000000,1296.000000,156.000000,338.669724,743.000000,709.000000,525.000000,1062.000000,829.000000,66.234074,945.956522,942.000000,1296.000000,156.000000,341.870055,681.368421,678.000000,8811.000000,36617.dcm
926.000000,880.000000,18.814888,904.000000,905.000000,964.000000,91.000000,257.555131,451.046392,378.500000,83887.000000,964.000000,855.000000,33.766346,913.615385,919.000000,845.000000,91.000000,208.390220,391.656977,324.500000,43611.000000,964.000000,845.000000,35.646691,911.074074,913.000000,836.000000,91.000000,206.072617,389.005848,324.000000,41921.000000,964.000000,805.000000,50.526921,889.971429,886.000000,798.000000,91.000000,187.051435,367.914110,313.000000,28821.000000,964.000000,772.000000,58.452040,878.794872,880.000000,760.000000,91.000000,177.321129,357.522013,308.000000,22573.000000,964.000000,758.000000,62.676930,872.951220,879.000000,741.000000,91.000000,172.490838,352.407643,305.000000,19537.000000,36624.dcm
-541.000000,-541.000000,0.000000,-541.000000,-541.000000,-392.000000,-913.000000,138.250834,-741.447514,-796.000000,133661.000000,-504.000000,-593.000000,29.190997,-550.400000,-542.000000,-392.000000,-913.000000,131.685512,-757.407186,-801.000000,118231.000000,-501.000000,-622.000000,36.888146,-555.166667,-547.500000,-392.000000,-913.000000,130.412894,-760.670732,-802.500000,114757.000000,-392.000000,-649.000000,74.435122,-532.347826,-541.000000,-656.000000,-913.000000,64.852347,-810.698529,-825.000000,85767.000000,-392.000000,-682.000000,84.763259,-554.509091,-546.000000,-699.000000,-913.000000,54.213583,-820.826772,-826.000000,73747.000000,-392.000000,-753.000000,106.206491,-600.786667,-622.000000,-762.000000,-913.000000,38.970353,-838.168224,-839.000000,44625.000000,36628.dcm
-17.000000,-66.000000,17.401423,-42.857143,-45.000000,45.000000,-918.000000,286.471463,-521.907919,-625.000000,283096.000000,45.000000,-66.000000,28.333327,-2.861538,1.000000,-60.000000,-918.000000,234.527077,-584.556701,-670.000000,283324.000000,45.000000,-81.000000,34.026318,-9.611111,-0.500000,-84.000000,-918.000000,227.819894,-592.058577,-674.000000,282312.000000,45.000000,-116.000000,47.395550,-27.566667,-17.500000,-124.000000,-918.000000,209.863369,-611.336957,-684.500000,278734.000000,45.000000,-150.000000,56.614632,-40.245098,-31.500000,-152.000000,-918.000000,197.427253,-624.087054,-689.000000,275486.000000,45.000000,-179.000000,65.291304,-52.327434,-43.000000,-188.000000,-918.000000,185.722431,-635.659039,-692.000000,271870.000000,36632.dcm
-2.000000,-62.000000,17.536172,-30.227273,-28.000000,52.000000,-803.000000,231.257503,-449.724747,-488.000000,177426.000000,52.000000,-76.000000,35.490328,-15.729167,-15.500000,-81.000000,-803.000000,205.207492,-481.083784,-512.000000,177246.000000,52.000000,-99.000000,41.741210,-25.309091,-25.000000,-101.000000,-803.000000,199.811103,-488.606061,-518.000000,175972.000000,52.000000,-141.000000,54.199904,-49.546667,-46.000000,-146.000000,-803.000000,183.493285,-510.320700,-548.000000,171324.000000,52.000000,-174.000000,63.128403,-63.872093,-65.500000,-179.000000,-803.000000,174.954650,-521.876506,-554.500000,167770.000000,52.000000,-216.000000,77.270772,-87.346154,-94.000000,-222.000000,-803.000000,161.376468,-540.356688,-578.500000,160588.000000,36635.dcm
-353.000000,-353.000000,0.000000,-353.000000,-353.000000,-150.000000,-902.000000,200.614252,-604.568862,-657.000000,100610.000000,-304.000000,-390.000000,33.601658,-353.250000,-360.500000,-150.000000,-902.000000,197.652980,-615.562500,-667.000000,95664.000000,-304.000000,-423.000000,41.775809,-371.272727,-378.000000,-150.000000,-902.000000,197.644133,-619.312102,-672.000000,93148.000000,-289.000000,-466.000000,52.316469,-384.709677,-380.000000,-150.000000,-902.000000,188.824580,-652.481752,-707.000000,77464.000000,-150.000000,-507.000000,99.873751,-346.307692,-360.000000,-254.000000,-902.000000,105.088557,-718.172414,-738.500000,65300.000000,-150.000000,-532.000000,106.923155,-359.142857,-368.000000,-254.000000,-902.000000,100.309066,-725.035714,-745.500000,61092.000000,36638.dcm
1107.000000,1037.000000,17.330738,1069.816425,1071.000000,1036.000000,144.000000,323.357788,622.396226,618.000000,23530.000000,1107.000000,1011.000000,22.816782,1062.518072,1064.000000,1010.000000,144.000000,302.952609,560.894928,492.500000,109760.000000,1107.000000,991.000000,26.401252,1059.022727,1061.000000,988.000000,144.000000,291.986226,535.601533,468.000000,139790.000000,1107.000000,961.000000,34.249722,1052.254355,1059.000000,961.000000,144.000000,270.217534,493.180672,393.500000,184620.000000,1107.000000,921.000000,44.223169,1043.396166,1055.000000,933.000000,144.000000,231.692056,437.693396,354.500000,233792.000000,1107.000000,911.000000,47.330864,1040.700000,1054.000000,906.000000,144.000000,217.397250,421.219512,340.000000,246674.000000,36675.dcm
492.000000,492.000000,0.000000,492.000000,492.000000,876.000000,106.000000,229.784821,389.633803,304.000000,27172.000000,492.000000,492.000000,0.000000,492.000000,492.000000,876.000000,106.000000,229.784821,389.633803,304.000000,27172.000000,492.000000,492.000000,0.000000,492.000000,492.000000,876.000000,106.000000,229.784821,389.633803,304.000000,27172.000000,492.000000,492.000000,0.000000,492.000000,492.000000,876.000000,106.000000,229.784821,389.633803,304.000000,27172.000000,492.000000,492.000000,0.000000,492.000000,492.000000,876.000000,106.000000,229.784821,389.633803,304.000000,27172.000000,492.000000,378.000000,80.610173,435.000000,435.000000,876.000000,106.000000,231.439641,389.800000,299.000000,26416.000000,36713.dcm
790.000000,790.000000,0.000000,790.000000,790.000000,1430.000000,152.000000,293.488877,664.125000,692.000000,413624.000000,798.000000,740.000000,22.415273,769.777778,760.000000,1430.000000,152.000000,295.144478,662.785714,680.000000,401348.000000,834.000000,740.000000,29.309839,776.200000,774.000000,1430.000000,152.000000,295.303768,662.507317,676.000000,399680.000000,906.000000,718.000000,54.373753,809.418605,804.000000,1430.000000,152.000000,308.876590,641.176252,612.000000,275984.000000,906.000000,686.000000,62.935403,794.622951,793.000000,1430.000000,152.000000,317.565216,632.723658,590.000000,221316.000000,910.000000,652.000000,69.096150,777.878788,768.000000,1430.000000,152.000000,330.064762,623.595652,530.000000,158504.000000,36731.dcm
1024.000000,978.000000,19.995238,1001.142857,996.000000,1048.000000,132.000000,250.511098,648.468750,653.000000,75996.000000,1048.000000,962.000000,28.049364,1006.695652,1004.000000,950.000000,132.000000,224.148271,596.946429,596.000000,43704.000000,1048.000000,924.000000,38.463084,992.137931,992.000000,914.000000,132.000000,214.834080,577.735849,593.000000,32468.000000,1048.000000,880.000000,53.459882,966.700000,974.000000,874.000000,132.000000,194.950611,540.463158,556.000000,12676.000000,1048.000000,854.000000,56.687091,961.809524,968.000000,832.000000,132.000000,191.063535,533.505376,540.000000,9220.000000,1048.000000,832.000000,59.403607,958.790698,966.000000,820.000000,132.000000,189.516961,530.260870,533.000000,7556.000000,36745.dcm
668.000000,636.000000,22.627417,652.000000,652.000000,892.000000,166.000000,223.417214,461.886364,410.000000,39342.000000,706.000000,636.000000,33.281627,678.500000,686.000000,892.000000,166.000000,222.860213,456.232558,397.000000,36522.000000,706.000000,636.000000,33.281627,678.500000,686.000000,892.000000,166.000000,222.860213,456.232558,397.000000,36522.000000,706.000000,636.000000,33.281627,678.500000,686.000000,892.000000,166.000000,222.860213,456.232558,397.000000,36522.000000,706.000000,538.000000,59.822971,637.666667,654.000000,892.000000,166.000000,226.977366,439.717949,364.000000,26646.000000,706.000000,508.000000,71.284756,619.857143,638.000000,892.000000,166.000000,229.662611,437.789474,356.000000,24594.000000,36749.dcm
409.000000,379.000000,21.213203,394.000000,394.000000,819.000000,115.000000,152.526471,338.600000,295.000000,24607.000000,409.000000,356.000000,26.576932,381.333333,379.000000,819.000000,115.000000,153.553933,338.364865,293.000000,23895.000000,409.000000,305.000000,31.583823,363.416667,369.000000,819.000000,115.000000,163.422718,335.723077,279.000000,17461.000000,409.000000,138.000000,64.912802,294.040000,284.500000,819.000000,115.000000,216.600187,425.222222,484.000000,3221.000000,409.000000,138.000000,67.526892,291.074074,280.000000,819.000000,115.000000,218.764922,455.000000,509.000000,5253.000000,409.000000,138.000000,69.256112,287.250000,279.500000,819.000000,115.000000,211.185847,480.809524,541.000000,5989.000000,36755.dcm
718.000000,718.000000,0.000000,718.000000,718.000000,1143.000000,0.000000,346.291880,459.044944,327.000000,40137.000000,718.000000,718.000000,0.000000,718.000000,718.000000,1143.000000,0.000000,346.291880,459.044944,327.000000,40137.000000,718.000000,718.000000,0.000000,718.000000,718.000000,1143.000000,0.000000,346.291880,459.044944,327.000000,40137.000000,718.000000,718.000000,0.000000,718.000000,718.000000,1143.000000,0.000000,346.291880,459.044944,327.000000,40137.000000,718.000000,718.000000,0.000000,718.000000,718.000000,1143.000000,0.000000,346.291880,459.044944,327.000000,40137.000000,718.000000,593.000000,69.462220,638.000000,603.000000,1143.000000,0.000000,349.638269,455.850575,326.000000,37745.000000,36757.dcm
1005.000000,991.000000,9.899495,998.000000,998.000000,1043.000000,103.000000,310.820936,493.990741,442.500000,51355.000000,1005.000000,926.000000,24.561981,954.090909,944.000000,1043.000000,103.000000,291.806491,453.050505,365.000000,34357.000000,1005.000000,900.000000,28.147205,949.583333,943.000000,1043.000000,103.000000,289.738568,448.489796,364.000000,32557.000000,1005.000000,830.000000,51.632516,908.400000,922.000000,1043.000000,103.000000,254.928489,383.964706,263.000000,9927.000000,1005.000000,797.000000,58.954684,897.107143,891.500000,1043.000000,103.000000,246.278198,368.634146,258.500000,5109.000000,1005.000000,797.000000,58.954684,897.107143,891.500000,1043.000000,103.000000,246.278198,368.634146,258.500000,5109.000000,36764.dcm
434.000000,406.000000,12.662280,415.500000,411.000000,754.000000,52.000000,180.036657,308.044118,250.500000,40232.000000,451.000000,360.000000,32.056374,404.888889,409.000000,754.000000,52.000000,182.468730,304.671756,246.000000,36268.000000,451.000000,335.000000,37.441658,397.900000,407.500000,754.000000,52.000000,183.154994,304.438462,244.000000,35598.000000,451.000000,335.000000,37.441658,397.900000,407.500000,754.000000,52.000000,183.154994,304.438462,244.000000,35598.000000,754.000000,165.000000,168.836546,367.198113,299.500000,241.000000,52.000000,40.880690,136.264706,134.500000,34290.000000,754.000000,118.000000,174.530114,323.353383,267.000000,101.000000,52.000000,17.577041,78.571429,85.000000,42456.000000,36785.dcm
721.000000,677.000000,18.293897,700.000000,701.000000,990.000000,32.000000,210.317784,309.491525,231.000000,70240.000000,721.000000,677.000000,18.293897,700.000000,701.000000,990.000000,32.000000,210.317784,309.491525,231.000000,70240.000000,721.000000,602.000000,40.919976,657.000000,646.500000,990.000000,32.000000,206.523279,301.173913,224.000000,62700.000000,721.000000,581.000000,45.331378,651.941176,642.000000,990.000000,32.000000,200.202792,290.390135,217.000000,53674.000000,845.000000,532.000000,94.320998,664.809524,648.500000,990.000000,32.000000,150.075243,242.010101,199.000000,19996.000000,845.000000,508.000000,97.639173,657.818182,644.000000,990.000000,32.000000,148.336800,239.265306,196.500000,17952.000000,36790.dcm
