fgMaxotsu1,fgMinotsu1,fgStdevotsu1,fgMeanotsu1,fgMedianotsu1,bgMaxotsu1,bgMinotsu1,bgStdevotsu1,bgMeanotsu1,bgMedianotsu1,sumIntensityotsu1,fgMaxotsu2,fgMinotsu2,fgStdevotsu2,fgMeanotsu2,fgMedianotsu2,bgMaxotsu2,bgMinotsu2,bgStdevotsu2,bgMeanotsu2,bgMedianotsu2,sumIntensityotsu2,fgMaxotsu3,fgMinotsu3,fgStdevotsu3,fgMeanotsu3,fgMedianotsu3,bgMaxotsu3,bgMinotsu3,bgStdevotsu3,bgMeanotsu3,bgMedianotsu3,sumIntensityotsu3,fgMaxotsu4,fgMinotsu4,fgStdevotsu4,fgMeanotsu4,fgMedianotsu4,bgMaxotsu4,bgMinotsu4,bgStdevotsu4,bgMeanotsu4,bgMedianotsu4,sumIntensityotsu4,ImageName
621.000000,142.000000,117.195942,293.963636,277.000000,145.000000,31.000000,32.973742,106.777778,118.000000,43699.000000,621.000000,195.000000,98.072362,358.125000,349.000000,392.000000,31.000000,54.190868,151.547170,152.500000,21181.000000,621.000000,301.000000,75.991999,401.552632,383.500000,392.000000,31.000000,61.790825,170.082090,168.500000,7727.000000,621.000000,397.000000,67.777101,473.846154,447.000000,557.000000,31.000000,104.233999,222.766304,193.000000,28669.000000,31009.dcm
484.000000,137.000000,90.531534,287.938272,293.000000,186.000000,71.000000,31.336589,116.800000,111.000000,18067.000000,484.000000,190.000000,70.962020,322.142857,330.000000,247.000000,71.000000,37.886023,131.492063,133.000000,12011.000000,484.000000,280.000000,50.220502,358.250000,357.000000,278.000000,71.000000,57.711177,156.292683,150.000000,2947.000000,484.000000,344.000000,38.055598,398.142857,390.000000,359.000000,71.000000,86.464086,192.552381,166.000000,11857.000000,31035.dcm
772.000000,261.000000,155.938763,516.909091,551.000000,253.000000,170.000000,26.632269,212.555556,212.000000,15145.000000,772.000000,394.000000,115.964262,588.833333,585.500000,389.000000,170.000000,66.991878,268.833333,257.000000,9293.000000,772.000000,551.000000,77.883727,647.000000,633.000000,523.000000,170.000000,102.540772,318.880000,322.000000,3027.000000,772.000000,633.000000,52.732817,708.000000,739.000000,612.000000,170.000000,144.059614,381.787879,355.000000,6227.000000,31039.dcm
433.000000,135.000000,106.388705,276.500000,273.500000,134.000000,76.000000,16.789352,109.000000,108.500000,12969.000000,433.000000,181.000000,82.540546,328.368421,359.500000,176.000000,76.000000,27.076919,129.852941,131.500000,8063.000000,433.000000,277.000000,46.182192,372.777778,374.000000,270.000000,76.000000,48.490580,151.733333,144.000000,3237.000000,433.000000,386.000000,14.905256,411.000000,413.000000,374.000000,76.000000,91.656845,195.762712,158.000000,6207.000000,31044.dcm
990.000000,242.000000,241.270668,587.064935,560.000000,228.000000,84.000000,44.500109,161.454545,157.000000,41652.000000,990.000000,380.000000,192.909532,698.363636,738.000000,366.000000,84.000000,84.962807,235.136364,235.000000,28064.000000,990.000000,578.000000,121.766305,809.459459,836.000000,574.000000,84.000000,134.009025,303.322581,301.000000,11144.000000,990.000000,836.000000,47.111415,910.526316,910.000000,822.000000,84.000000,207.951942,393.200000,351.000000,14156.000000,31053.dcm
2152.000000,216.000000,570.860246,855.173913,678.000000,208.000000,0.000000,75.604419,104.823529,132.000000,73330.000000,2152.000000,450.000000,523.009443,1106.158730,1004.000000,440.000000,0.000000,121.663863,179.175000,181.000000,55354.000000,2152.000000,760.000000,437.316830,1384.878049,1240.000000,736.000000,0.000000,204.506006,267.078431,212.000000,29538.000000,2152.000000,1456.000000,215.144274,1825.333333,1816.000000,1380.000000,0.000000,360.100250,409.328000,290.000000,18310.000000,31061.dcm
1652.000000,240.000000,310.558361,581.259370,450.000000,288.000000,88.000000,43.933523,186.635659,182.000000,315472.000000,1652.000000,444.000000,312.192691,909.064378,974.000000,718.000000,88.000000,129.100599,302.211937,288.000000,36304.000000,1652.000000,696.000000,202.721416,1090.598726,1060.000000,718.000000,88.000000,140.727102,321.855072,314.000000,117480.000000,1652.000000,1088.000000,123.427804,1264.648649,1253.000000,1082.000000,88.000000,220.045330,373.820408,342.000000,272760.000000,31083.dcm
1036.000000,256.000000,207.338828,573.679487,570.500000,250.000000,95.000000,43.058819,201.809524,210.000000,40509.000000,1036.000000,381.000000,165.047498,664.578947,692.000000,380.000000,95.000000,76.011858,264.380952,253.000000,26777.000000,1036.000000,582.000000,115.540959,760.189189,755.000000,579.000000,95.000000,127.620281,336.419355,336.500000,7269.000000,1036.000000,760.000000,86.368265,883.250000,874.000000,844.000000,95.000000,201.527275,441.218391,385.000000,27787.000000,31121.dcm
1099.000000,155.000000,292.466024,513.509804,466.000000,149.000000,34.000000,38.678008,105.894737,126.000000,24177.000000,1099.000000,264.000000,257.749433,631.297297,602.000000,249.000000,34.000000,60.434381,146.757576,142.000000,18515.000000,1099.000000,522.000000,182.939794,792.173913,823.000000,513.000000,34.000000,121.212251,212.361702,178.000000,8239.000000,1099.000000,850.000000,87.096916,954.454545,924.000000,823.000000,34.000000,209.976925,300.033898,236.000000,7203.000000,31129.dcm
1055.000000,107.000000,282.496391,468.388060,391.000000,150.000000,77.000000,22.599410,118.333333,117.000000,28897.000000,1055.000000,246.000000,248.814900,597.891304,576.000000,242.000000,77.000000,43.140292,151.523810,149.000000,21139.000000,1055.000000,469.000000,177.100318,759.178571,754.000000,460.000000,77.000000,103.776351,210.166667,175.000000,8647.000000,1055.000000,729.000000,99.022845,900.666667,901.000000,700.000000,77.000000,178.271275,278.863014,202.000000,6847.000000,31139.dcm
1168.000000,239.000000,290.403957,663.536232,623.000000,225.000000,19.000000,55.769733,124.473684,126.000000,43419.000000,1168.000000,421.000000,234.500447,785.686275,838.000000,416.000000,19.000000,114.068502,218.351351,225.000000,31991.000000,1168.000000,657.000000,143.298848,925.529412,953.000000,623.000000,19.000000,168.756078,308.907407,280.500000,14787.000000,1168.000000,933.000000,67.863597,1031.631579,1024.000000,921.000000,19.000000,252.898413,413.739130,393.000000,8947.000000,31146.dcm
1265.000000,0.000000,230.858022,514.616766,494.500000,564.000000,0.000000,136.794991,157.062500,150.500000,159317.000000,1265.000000,149.000000,194.695892,628.307339,599.000000,741.000000,0.000000,140.823587,242.224490,243.000000,89495.000000,1265.000000,377.000000,168.243470,747.316667,723.500000,741.000000,0.000000,172.495301,322.343537,333.000000,5091.000000,1265.000000,750.000000,132.363946,910.928571,900.500000,910.000000,0.000000,211.745778,392.978495,386.000000,107929.000000,31153.dcm
1405.000000,0.000000,267.536890,625.774834,612.000000,438.000000,0.000000,87.736566,152.293447,156.000000,796973.000000,1405.000000,112.000000,211.554114,744.879195,747.000000,1313.000000,0.000000,206.697581,291.618873,270.500000,427961.000000,1405.000000,120.000000,175.013841,828.967939,831.000000,1313.000000,0.000000,210.283476,342.093839,318.000000,182065.000000,1405.000000,644.000000,107.061537,975.157480,955.500000,1313.000000,0.000000,262.214481,450.682005,420.000000,408503.000000,31166.dcm
2107.000000,0.000000,252.548842,434.811151,372.000000,323.000000,0.000000,64.369916,137.060811,148.000000,221470.000000,2107.000000,215.000000,246.234410,632.775100,574.000000,539.000000,0.000000,106.789190,229.624176,230.000000,53082.000000,1197.000000,546.000000,156.596395,784.544118,765.500000,2107.000000,0.000000,224.239819,328.130503,296.000000,155342.000000,1197.000000,629.000000,131.156264,912.032258,862.000000,2107.000000,0.000000,232.751653,347.350669,307.000000,205494.000000,31184.dcm
1405.000000,0.000000,274.851972,607.387814,594.000000,397.000000,0.000000,75.781050,135.436214,139.000000,814395.000000,1405.000000,112.000000,213.617386,738.565121,740.000000,1291.000000,0.000000,200.655574,288.356557,264.500000,458063.000000,1405.000000,120.000000,179.909488,817.664212,821.000000,1291.000000,0.000000,203.657777,338.918665,317.000000,230171.000000,1405.000000,644.000000,106.779838,973.891473,955.000000,1291.000000,0.000000,257.604460,455.763043,432.000000,377689.000000,31210.dcm
2018.000000,398.000000,406.459548,952.240506,884.000000,879.000000,0.000000,244.035111,333.724138,308.000000,65549.000000,2018.000000,677.000000,352.957451,1140.981481,1050.500000,879.000000,0.000000,215.844283,431.333333,460.500000,38321.000000,2018.000000,911.000000,304.164757,1305.540541,1229.000000,893.000000,0.000000,243.663578,515.492958,552.000000,11705.000000,2018.000000,1294.000000,251.310550,1645.583333,1658.500000,1449.000000,0.000000,355.455245,678.729167,661.000000,45411.000000,31225.dcm
1422.000000,301.000000,331.429121,683.016129,576.000000,388.000000,0.000000,99.712130,165.210526,157.000000,39208.000000,1422.000000,429.000000,283.330904,874.631579,863.500000,598.000000,0.000000,137.364515,284.883721,319.000000,20986.000000,1422.000000,646.000000,204.912870,1004.892857,1030.500000,599.000000,0.000000,154.073527,327.339623,345.000000,10788.000000,1422.000000,981.000000,119.354483,1143.647059,1109.000000,900.000000,0.000000,227.505861,406.937500,365.500000,6602.000000,31229.dcm
1180.000000,226.000000,250.868279,555.380000,478.500000,411.000000,0.000000,123.801099,173.045455,172.500000,23962.000000,1180.000000,401.000000,219.795661,670.558824,653.500000,463.000000,0.000000,124.904393,230.973684,246.000000,14022.000000,1180.000000,472.000000,192.654700,756.400000,729.000000,493.000000,0.000000,138.245665,269.489362,277.000000,6244.000000,1180.000000,729.000000,154.110101,895.615385,900.000000,727.000000,0.000000,187.535727,337.847458,351.000000,8290.000000,31243.dcm
1053.000000,142.000000,276.327624,545.940000,462.500000,222.000000,0.000000,70.464589,108.214286,113.500000,25782.000000,1053.000000,344.000000,214.986958,697.272727,749.000000,340.000000,0.000000,93.689593,187.161290,222.000000,17208.000000,1053.000000,588.000000,138.273359,814.391304,815.000000,486.000000,0.000000,134.053943,245.878049,245.000000,8650.000000,1053.000000,754.000000,100.464307,904.076923,924.000000,815.000000,0.000000,219.986670,334.490196,277.000000,5306.000000,31272.dcm
1786.000000,218.000000,420.337465,762.755319,638.500000,194.000000,0.000000,58.076448,117.923077,129.000000,68633.000000,1786.000000,460.000000,383.393115,918.550725,811.000000,455.000000,0.000000,127.406686,223.235294,194.000000,51995.000000,1786.000000,679.000000,342.097938,1118.477273,1095.500000,733.000000,0.000000,196.619247,336.210526,304.000000,23661.000000,1786.000000,897.000000,271.469691,1349.280000,1275.000000,1013.000000,0.000000,264.180718,431.926316,426.000000,7301.000000,31319.dcm
623.000000,174.000000,138.420500,345.878788,313.000000,194.000000,11.000000,61.715071,115.333333,131.000000,10376.000000,623.000000,199.000000,128.696035,380.851852,385.000000,207.000000,11.000000,60.123444,144.600000,170.000000,8114.000000,623.000000,326.000000,94.770776,483.000000,494.000000,401.000000,11.000000,95.738007,212.862069,199.000000,106.000000,623.000000,467.000000,57.426817,544.125000,531.000000,418.000000,11.000000,108.750975,238.205882,215.500000,3746.000000,31325.dcm
739.000000,268.000000,134.890516,506.240000,514.000000,259.000000,132.000000,44.331729,197.071429,196.500000,22553.000000,739.000000,405.000000,98.114063,566.729730,559.000000,399.000000,132.000000,82.368535,263.037037,259.000000,13867.000000,739.000000,528.000000,66.485587,620.800000,625.000000,500.000000,132.000000,114.100572,321.820513,327.000000,2969.000000,739.000000,636.000000,34.217752,683.636364,686.000000,627.000000,132.000000,148.931567,387.754717,399.000000,13031.000000,31330.dcm
871.000000,216.000000,227.329872,540.684211,560.500000,191.000000,114.000000,29.533340,154.727273,153.000000,18844.000000,871.000000,299.000000,172.914320,634.172414,684.000000,279.000000,114.000000,50.790877,192.850000,188.000000,14534.000000,871.000000,539.000000,103.079223,730.200000,739.500000,521.000000,114.000000,121.377368,263.586207,225.000000,6960.000000,871.000000,777.000000,34.044497,822.444444,815.000000,742.000000,114.000000,207.919184,371.150000,289.000000,7444.000000,31332.dcm
842.000000,182.000000,192.728983,470.107143,467.000000,169.000000,100.000000,19.808984,141.562500,138.000000,24061.000000,842.000000,296.000000,155.327028,548.619048,545.000000,288.000000,100.000000,55.293875,184.966667,168.500000,17493.000000,842.000000,464.000000,110.885953,630.137931,638.000000,423.000000,100.000000,98.890366,239.930233,218.000000,7957.000000,842.000000,638.000000,66.766972,719.400000,719.000000,613.000000,100.000000,155.922343,312.280702,279.000000,7009.000000,31334.dcm
819.000000,203.000000,150.194253,452.818182,449.000000,198.000000,85.000000,35.966104,137.681818,132.500000,41800.000000,819.000000,360.000000,112.894022,521.805556,510.000000,355.000000,85.000000,77.070033,209.959184,208.000000,27282.000000,819.000000,462.000000,93.646017,576.918367,544.000000,449.000000,85.000000,112.267955,272.069444,275.000000,8680.000000,819.000000,553.000000,81.520748,654.217391,634.000000,551.000000,85.000000,142.827389,334.806122,357.500000,17764.000000,31341.dcm
714.000000,84.000000,136.087430,311.812500,283.000000,137.000000,77.000000,16.737374,112.555556,115.500000,45838.000000,714.000000,84.000000,130.255580,351.064516,338.000000,205.000000,77.000000,36.058931,144.583333,143.000000,33122.000000,714.000000,298.000000,95.085232,431.842105,426.500000,292.000000,77.000000,57.823258,176.016667,170.500000,11698.000000,714.000000,413.000000,77.249470,494.744186,460.000000,412.000000,77.000000,89.438240,213.516340,195.000000,11394.000000,31343.dcm
695.000000,117.000000,89.689122,298.321429,282.000000,171.000000,45.000000,27.893633,125.842105,127.000000,132437.000000,695.000000,232.000000,78.502310,335.491124,320.500000,334.000000,45.000000,49.259650,178.359813,185.000000,75227.000000,695.000000,299.000000,68.830817,384.865979,364.000000,334.000000,45.000000,59.782887,214.807263,226.000000,2237.000000,695.000000,339.000000,67.347111,448.115942,447.000000,532.000000,45.000000,80.784845,249.782609,253.000000,89725.000000,31353.dcm
1024.000000,168.000000,249.655010,489.344828,422.000000,165.000000,78.000000,23.113735,122.604651,123.000000,37301.000000,1024.000000,272.000000,213.405574,598.209677,565.500000,268.000000,78.000000,54.012144,158.176471,143.500000,26333.000000,1024.000000,487.000000,162.735949,726.102564,696.000000,480.000000,78.000000,110.734223,214.582418,179.000000,8791.000000,1024.000000,704.000000,96.832254,868.473684,868.000000,696.000000,78.000000,178.670192,282.378378,220.000000,14843.000000,31364.dcm
792.000000,194.000000,167.269457,465.010101,464.000000,248.000000,102.000000,30.803292,154.969697,158.000000,40922.000000,792.000000,315.000000,129.360082,538.479452,546.000000,313.000000,102.000000,62.098991,200.694915,186.000000,27468.000000,792.000000,484.000000,84.482021,617.489362,615.000000,476.000000,102.000000,107.036641,260.329412,253.000000,6894.000000,792.000000,618.000000,56.631568,694.631579,676.000000,681.000000,102.000000,163.664993,335.858407,308.000000,24754.000000,31376.dcm
1340.000000,0.000000,318.469467,606.360750,523.000000,576.000000,0.000000,84.926217,146.171986,145.000000,757975.000000,1340.000000,119.000000,239.442562,830.820513,879.000000,653.000000,0.000000,126.000366,234.886325,225.000000,373223.000000,1340.000000,702.000000,128.966495,982.597610,982.000000,888.000000,0.000000,177.739085,296.680249,268.000000,63671.000000,1340.000000,702.000000,104.774115,1058.862348,1051.000000,1261.000000,0.000000,276.090113,388.325308,312.000000,399779.000000,31462.dcm
1689.000000,0.000000,348.100401,651.287671,611.000000,233.000000,0.000000,79.396089,109.700000,119.000000,183594.000000,1689.000000,351.000000,263.155411,845.069149,817.000000,835.000000,0.000000,161.561039,231.006098,209.500000,120988.000000,1477.000000,423.000000,205.371220,949.441176,947.000000,1689.000000,0.000000,310.952547,399.660000,367.000000,3072.000000,1362.000000,951.000000,104.837066,1103.111111,1094.500000,1689.000000,0.000000,365.267898,529.646707,489.000000,157046.000000,31473.dcm
2935.000000,423.000000,676.089839,1695.296675,1861.000000,447.000000,0.000000,93.591769,185.035211,178.000000,610311.000000,2935.000000,1024.000000,527.601573,1935.038462,2037.000000,1017.000000,0.000000,263.016080,307.655647,205.000000,492053.000000,2935.000000,1597.000000,297.248533,2232.529680,2192.000000,1576.000000,0.000000,447.030394,496.682018,264.000000,262437.000000,2935.000000,2288.000000,150.645991,2525.627660,2503.500000,2259.000000,0.000000,741.894235,822.722892,462.000000,240593.000000,31500.dcm
1076.000000,324.000000,198.512962,681.728814,701.500000,319.000000,122.000000,61.697525,236.769231,240.000000,74288.000000,1076.000000,532.000000,141.702330,773.333333,750.000000,526.000000,122.000000,111.739720,338.947368,339.000000,47960.000000,1076.000000,683.000000,111.145220,838.951613,816.000000,686.000000,122.000000,158.149039,421.768293,414.000000,17430.000000,1076.000000,836.000000,71.348721,951.840000,958.000000,901.000000,122.000000,207.619261,527.764706,556.000000,39008.000000,31544.dcm
890.000000,124.000000,251.692851,473.703125,469.000000,118.000000,49.000000,18.547403,90.384615,90.000000,27967.000000,890.000000,240.000000,205.843322,575.375000,588.000000,226.000000,49.000000,45.300910,120.214286,108.000000,22569.000000,890.000000,458.000000,139.792602,681.294118,689.500000,403.000000,49.000000,98.558689,169.696429,131.500000,13661.000000,890.000000,691.000000,58.915443,800.176471,793.000000,688.000000,49.000000,192.005257,261.150685,179.000000,5461.000000,31546.dcm
795.000000,200.000000,184.862250,430.311475,393.000000,192.000000,66.000000,44.089025,131.789474,152.000000,23745.000000,795.000000,273.000000,162.379965,506.159091,476.500000,268.000000,66.000000,62.586600,180.055556,189.000000,15789.000000,795.000000,404.000000,126.631102,594.689655,581.000000,397.000000,66.000000,90.484686,225.627451,220.000000,5739.000000,795.000000,611.000000,57.736248,714.846154,723.000000,582.000000,66.000000,144.363733,290.447761,261.000000,10167.000000,31551.dcm
1032.000000,127.000000,300.402306,468.000000,422.000000,123.000000,63.000000,16.385354,99.812500,99.000000,28162.000000,1032.000000,210.000000,252.994736,619.066667,637.000000,207.000000,63.000000,35.321623,123.925926,116.500000,21166.000000,1032.000000,480.000000,153.786047,785.000000,799.000000,479.000000,63.000000,109.505308,177.042254,137.000000,9410.000000,1032.000000,808.000000,66.255458,911.357143,908.500000,790.000000,63.000000,209.482290,256.364706,154.000000,9032.000000,31555.dcm
1233.000000,256.000000,231.416844,932.409091,1013.000000,297.000000,7.000000,71.895104,140.857143,143.500000,178701.000000,1233.000000,657.000000,126.742019,1009.578947,1032.000000,649.000000,7.000000,174.489746,259.347826,208.000000,154743.000000,1233.000000,888.000000,71.819636,1060.456522,1051.500000,924.000000,7.000000,293.361946,433.235294,383.000000,102153.000000,1233.000000,951.000000,51.886884,1115.313433,1119.000000,1139.000000,7.000000,363.218443,669.404624,796.000000,41081.000000,31583.dcm
1162.000000,194.000000,264.565849,648.037975,623.000000,524.000000,26.000000,95.398064,131.827586,107.000000,47372.000000,1162.000000,444.000000,194.400990,772.403509,821.000000,540.000000,26.000000,134.395293,215.509804,178.000000,33036.000000,1162.000000,638.000000,107.466972,891.657895,884.000000,627.000000,26.000000,185.491773,301.928571,291.500000,12748.000000,1162.000000,895.000000,66.640877,980.777778,975.000000,889.000000,26.000000,270.095693,415.155556,405.500000,19710.000000,31591.dcm
1030.000000,240.000000,266.388271,674.670886,698.000000,238.000000,151.000000,22.581323,186.129032,183.000000,47529.000000,1030.000000,463.000000,194.839863,793.254237,864.000000,462.000000,151.000000,78.147131,240.529412,200.000000,34535.000000,1030.000000,703.000000,102.524675,914.487179,940.000000,698.000000,151.000000,162.756280,329.633803,292.000000,12261.000000,1030.000000,920.000000,33.801560,990.454545,998.000000,909.000000,151.000000,244.133999,423.625000,341.500000,15489.000000,31620.dcm
1056.000000,291.000000,252.701575,682.745098,700.000000,287.000000,137.000000,35.439624,214.569444,210.000000,89011.000000,1056.000000,460.000000,175.012464,811.467890,836.000000,458.000000,137.000000,84.241188,271.198276,249.500000,56991.000000,1056.000000,756.000000,90.941743,926.507246,954.000000,755.000000,137.000000,171.309234,358.846154,296.000000,7949.000000,1056.000000,942.000000,29.472021,1002.833333,1003.500000,937.000000,137.000000,242.256394,443.423280,371.000000,47705.000000,31645.dcm
982.000000,274.000000,223.890888,580.370968,531.500000,281.000000,114.000000,50.411492,205.187500,192.000000,65400.000000,982.000000,428.000000,182.170443,702.575000,712.000000,544.000000,114.000000,95.879768,293.763158,289.000000,33880.000000,982.000000,589.000000,123.848906,808.603774,810.000000,579.000000,114.000000,123.291062,346.368932,339.000000,7180.000000,982.000000,814.000000,49.145193,919.600000,922.000000,813.000000,114.000000,188.314916,423.984733,391.000000,32552.000000,31662.dcm
475.000000,223.000000,79.837298,339.304348,322.500000,213.000000,156.000000,19.110497,184.900000,184.000000,13759.000000,475.000000,275.000000,62.692431,376.181818,363.000000,274.000000,156.000000,34.663601,219.260870,232.000000,7371.000000,475.000000,351.000000,42.467914,417.550000,433.000000,349.000000,156.000000,54.332282,252.944444,246.000000,755.000000,475.000000,433.000000,15.238707,450.727273,445.000000,422.000000,156.000000,70.576250,277.755556,274.000000,7541.000000,31672.dcm
1369.000000,51.000000,302.048550,784.839910,868.000000,681.000000,0.000000,107.261010,165.139752,161.500000,642978.000000,1369.000000,463.000000,193.346194,928.372549,966.000000,681.000000,0.000000,140.171526,245.086081,240.500000,481694.000000,1369.000000,680.000000,120.145771,1017.244980,1020.000000,988.000000,0.000000,219.809353,341.406470,303.000000,263848.000000,1369.000000,744.000000,102.420654,1083.326165,1083.000000,1215.000000,0.000000,318.772354,480.731183,407.500000,144832.000000,31719.dcm
1045.000000,109.000000,273.672390,437.246575,393.000000,107.000000,0.000000,28.470844,55.956522,49.000000,30632.000000,1045.000000,187.000000,243.447273,546.339623,535.000000,183.000000,0.000000,52.812756,98.837209,100.000000,24706.000000,1045.000000,446.000000,169.206104,705.062500,684.000000,442.000000,0.000000,117.748302,166.312500,138.500000,11918.000000,1045.000000,699.000000,120.980881,859.285714,824.500000,687.000000,0.000000,206.164956,258.243902,179.000000,9146.000000,31728.dcm
-577.000000,-815.000000,49.827164,-748.884615,-755.000000,-805.000000,-858.000000,12.111006,-831.269663,-830.000000,101256.000000,-577.000000,-782.000000,43.333459,-725.415094,-734.000000,-777.000000,-858.000000,19.935662,-816.347561,-817.000000,18540.000000,-590.000000,-754.000000,33.713709,-708.563830,-717.000000,-577.000000,-858.000000,41.713242,-797.454148,-805.000000,116012.000000,-590.000000,-702.000000,31.186198,-661.368421,-668.000000,-577.000000,-858.000000,50.288665,-778.473684,-787.000000,224090.000000,31750.dcm
-295.000000,-733.000000,137.583084,-538.350515,-556.000000,-734.000000,-845.000000,32.889693,-783.583333,-782.000000,33414.000000,-295.000000,-645.000000,110.050403,-474.376812,-483.000000,-651.000000,-845.000000,52.274669,-736.423077,-728.500000,5562.000000,-295.000000,-535.000000,74.286668,-406.659091,-383.500000,-536.000000,-845.000000,82.183915,-690.038961,-696.000000,35240.000000,-295.000000,-407.000000,31.242759,-348.880000,-352.000000,-427.000000,-845.000000,111.881140,-649.000000,-666.000000,53582.000000,31754.dcm
95.000000,-694.000000,253.100551,-188.204239,-79.000000,-700.000000,-863.000000,40.303343,-779.981132,-780.000000,109017.000000,95.000000,-473.000000,160.355347,-82.881068,-4.500000,-475.000000,-863.000000,97.391812,-726.413978,-757.500000,236079.000000,95.000000,-267.000000,90.742648,-20.911765,22.000000,-268.000000,-863.000000,159.375580,-669.511261,-735.000000,290153.000000,95.000000,-51.000000,29.309109,29.528689,35.000000,-54.000000,-863.000000,247.483130,-576.996296,-692.000000,318783.000000,31758.dcm
1111.000000,84.000000,251.511995,489.353333,430.500000,215.000000,0.000000,53.112316,91.357143,95.000000,69566.000000,1111.000000,261.000000,212.194895,606.125000,572.500000,405.000000,0.000000,87.972114,161.397727,161.000000,48834.000000,1111.000000,502.000000,161.072225,740.888889,745.000000,529.000000,0.000000,136.355245,236.930233,220.000000,16112.000000,1111.000000,749.000000,88.786193,893.107143,918.500000,811.000000,0.000000,201.665139,318.493902,285.500000,27226.000000,31784.dcm
2955.000000,352.000000,610.721185,1126.490476,1003.500000,359.000000,31.000000,79.902177,216.170213,220.500000,216243.000000,2955.000000,729.000000,579.196714,1322.803797,1089.500000,722.000000,31.000000,177.814346,327.945205,287.000000,161123.000000,2955.000000,946.000000,600.583861,1557.676471,1233.000000,1018.000000,31.000000,298.932791,485.148515,390.500000,60883.000000,2955.000000,1482.000000,486.297039,2190.900000,2080.500000,1469.000000,31.000000,388.516213,641.087121,640.000000,81611.000000,31800.dcm
2012.000000,316.000000,366.170296,741.781818,611.000000,309.000000,70.000000,63.800504,202.136364,203.500000,77149.000000,2012.000000,496.000000,346.296740,896.400000,815.000000,574.000000,70.000000,117.804836,330.052632,361.000000,48417.000000,2012.000000,704.000000,317.485694,1084.108696,997.500000,760.000000,70.000000,164.871504,420.627907,436.000000,13695.000000,2012.000000,1020.000000,279.105424,1340.136364,1281.000000,1001.000000,70.000000,232.583109,514.181818,479.500000,27077.000000,31818.dcm
2119.000000,450.000000,547.335084,1034.860465,833.000000,435.000000,227.000000,70.355508,350.307692,360.000000,39945.000000,2119.000000,550.000000,502.162374,1247.129032,1235.000000,536.000000,227.000000,88.299075,415.680000,435.000000,28269.000000,2119.000000,898.000000,376.658321,1514.238095,1531.000000,833.000000,227.000000,152.693365,492.971429,464.000000,14545.000000,2119.000000,1651.000000,161.753035,1853.600000,1876.000000,1531.000000,227.000000,347.944860,663.413043,528.500000,11981.000000,31832.dcm
1188.000000,343.000000,251.690881,756.508982,810.000000,342.000000,159.000000,49.909501,259.571429,266.000000,113618.000000,1188.000000,518.000000,183.227719,868.488000,914.000000,514.000000,159.000000,96.946085,335.109890,333.000000,78066.000000,1188.000000,826.000000,97.418817,981.500000,963.000000,822.000000,159.000000,176.562867,437.111940,409.000000,21910.000000,1188.000000,983.000000,57.435009,1082.030303,1079.000000,1010.000000,159.000000,261.064226,564.748634,518.000000,67642.000000,31879.dcm
3361.000000,455.000000,922.431207,1734.841772,1573.000000,452.000000,0.000000,124.288522,245.391753,245.000000,250302.000000,3361.000000,1033.000000,723.465741,2199.266055,2295.000000,1010.000000,0.000000,256.160458,398.547945,351.500000,181532.000000,3361.000000,1842.000000,423.842387,2671.449275,2772.000000,1819.000000,0.000000,478.975997,610.634409,431.000000,70752.000000,3361.000000,2709.000000,161.921337,3009.378378,2986.000000,2669.000000,0.000000,745.974688,855.784404,560.500000,75214.000000,31887.dcm
793.000000,277.000000,139.877901,466.488372,449.000000,270.000000,104.000000,47.739679,189.923077,205.000000,17590.000000,793.000000,371.000000,122.236497,523.806452,473.000000,358.000000,104.000000,76.086026,251.600000,270.000000,9948.000000,793.000000,455.000000,110.483548,578.714286,578.000000,449.000000,104.000000,97.412188,296.428571,314.000000,1778.000000,793.000000,587.000000,69.695289,677.900000,679.000000,578.000000,104.000000,119.642497,342.369565,346.500000,8970.000000,31897.dcm
1070.000000,384.000000,188.286468,753.982639,810.500000,396.000000,108.000000,75.656752,294.407407,303.500000,201249.000000,1070.000000,572.000000,127.702140,835.414414,850.500000,564.000000,108.000000,111.297992,396.525000,416.000000,137879.000000,1070.000000,763.000000,76.603713,903.585987,895.000000,762.000000,108.000000,162.208838,492.875676,487.000000,50681.000000,1070.000000,909.000000,45.435015,972.351351,968.000000,905.000000,108.000000,211.458366,601.085821,617.000000,89137.000000,31900.dcm
483.000000,62.000000,85.858640,246.792453,219.000000,146.000000,76.000000,22.731280,110.400000,112.000000,11976.000000,483.000000,198.000000,75.437407,291.312500,290.000000,338.000000,62.000000,52.702370,156.838710,162.000000,4460.000000,483.000000,230.000000,64.486382,326.727273,317.000000,338.000000,62.000000,52.034967,170.634146,180.000000,192.000000,483.000000,321.000000,60.545575,388.166667,383.500000,412.000000,62.000000,79.046210,207.982456,198.000000,9526.000000,31903.dcm
1061.000000,159.000000,264.088716,561.818182,561.000000,216.000000,35.000000,50.924573,132.857143,126.500000,21000.000000,1061.000000,228.000000,234.025623,620.815789,618.000000,222.000000,35.000000,51.552277,142.617647,143.500000,18742.000000,1061.000000,465.000000,168.762472,735.185185,754.000000,461.000000,35.000000,104.193269,190.888889,169.000000,11260.000000,1061.000000,754.000000,88.978112,867.214286,840.500000,743.000000,35.000000,198.205324,281.017241,199.500000,4158.000000,31915.dcm
