Areaotsu1,MajorAxisLengthotsu1,MinorAxisLengthotsu1,Eccentricityotsu1,ConvexAreaotsu1,EquivDiameterotsu1,Solidityotsu1,Extentotsu1,Perimeterotsu1,ConvexPerimeterotsu1,Circularityotsu1,Roughnessotsu1,Elongationotsu1,Compactnessotsu1,MaxChordLengthotsu1,RadialDistanceSDotsu1,SecondMomentotsu1,Areaotsu2,MajorAxisLengthotsu2,MinorAxisLengthotsu2,Eccentricityotsu2,ConvexAreaotsu2,EquivDiameterotsu2,Solidityotsu2,Extentotsu2,Perimeterotsu2,ConvexPerimeterotsu2,Circularityotsu2,Roughnessotsu2,Elongationotsu2,Compactnessotsu2,MaxChordLengthotsu2,RadialDistanceSDotsu2,SecondMomentotsu2,Areaotsu3,MajorAxisLengthotsu3,MinorAxisLengthotsu3,Eccentricityotsu3,ConvexAreaotsu3,EquivDiameterotsu3,Solidityotsu3,Extentotsu3,Perimeterotsu3,ConvexPerimeterotsu3,Circularityotsu3,Roughnessotsu3,Elongationotsu3,Compactnessotsu3,MaxChordLengthotsu3,RadialDistanceSDotsu3,SecondMomentotsu3,Areaotsu4,MajorAxisLengthotsu4,MinorAxisLengthotsu4,Eccentricityotsu4,ConvexAreaotsu4,EquivDiameterotsu4,Solidityotsu4,Extentotsu4,Perimeterotsu4,ConvexPerimeterotsu4,Circularityotsu4,Roughnessotsu4,Elongationotsu4,Compactnessotsu4,MaxChordLengthotsu4,RadialDistanceSDotsu4,SecondMomentotsu4,ImageName
36.000000,7.904226,6.172800,0.624594,38.000000,6.770275,0.947368,0.857143,24.485281,23.226773,0.838561,0.948601,1.280493,1.325250,8.062258,0.491954,0.169989,28.000000,6.571246,6.070646,0.382828,31.000000,5.970821,0.903226,0.666667,23.313708,21.135563,0.787663,0.906572,1.082462,1.544738,7.280110,0.509226,0.172695,18.000000,5.973988,4.050954,0.734971,19.000000,4.787307,0.947368,0.720000,16.485281,16.128990,0.869497,0.978387,1.474711,1.201463,5.830952,0.440712,0.171639,9.000000,4.291184,3.088099,0.694350,9.000000,3.385138,1.000000,0.562500,11.899495,11.721349,0.823184,0.985029,1.389588,1.252001,4.123106,0.432400,0.175583,37197.dcm
49.000000,9.464535,7.212353,0.647530,55.000000,7.898654,0.890909,0.765625,29.899495,28.399583,0.763453,0.949835,1.312267,1.451850,10.630146,0.720188,0.177205,36.000000,9.076006,5.877048,0.762034,42.000000,6.770275,0.857143,0.642857,25.899495,25.186913,0.713120,0.972487,1.544314,1.482758,9.433981,0.858314,0.198345,25.000000,6.950222,5.471040,0.616730,30.000000,5.641896,0.833333,0.595238,23.899495,21.320328,0.691134,0.892083,1.270366,1.818141,7.810250,0.660491,0.188928,14.000000,6.243663,3.791730,0.794478,17.000000,4.222008,0.823529,0.583333,18.485281,16.307136,0.661580,0.882169,1.646653,1.942291,6.324555,0.803256,0.226312,37214.dcm
72.000000,11.797923,8.330392,0.708122,81.000000,9.574615,0.888889,0.800000,40.384776,33.990705,0.783109,0.841671,1.416251,1.802574,12.806248,0.836347,0.178750,51.000000,11.225782,6.396688,0.821769,61.000000,8.058239,0.836066,0.566667,37.213203,30.478869,0.689894,0.819034,1.754937,2.160798,12.206556,1.032253,0.201310,28.000000,8.141219,4.829700,0.805025,31.000000,5.970821,0.903226,0.666667,24.727922,21.498474,0.761294,0.869401,1.685657,1.737830,8.602325,0.701577,0.194060,14.000000,5.149897,3.755584,0.684243,15.000000,4.222008,0.933333,0.700000,14.485281,14.307136,0.859474,0.987702,1.371264,1.192658,5.385165,0.383585,0.169461,37216.dcm
60.000000,9.787139,8.434501,0.507258,66.000000,8.740387,0.909091,0.833333,31.899495,30.577728,0.806400,0.958565,1.160370,1.349604,10.816654,0.662319,0.171106,41.000000,8.299837,6.748439,0.582151,45.000000,7.225152,0.911111,0.732143,26.142136,24.601126,0.851302,0.941053,1.229890,1.326442,8.246211,0.554717,0.170369,27.000000,6.446370,5.806423,0.434384,29.000000,5.863230,0.931034,0.750000,20.485281,20.194173,0.831996,0.985789,1.110214,1.236831,6.708204,0.454372,0.168064,11.000000,3.984820,3.849797,0.258109,11.000000,3.742410,1.000000,0.687500,12.485281,12.485281,0.886760,1.000000,1.035073,1.127701,4.123106,0.279356,0.159279,37219.dcm
79.000000,12.319813,9.469484,0.639683,98.000000,10.029253,0.806122,0.797980,49.213203,38.242641,0.678799,0.777081,1.301002,2.439643,13.601471,1.041482,0.188910,56.000000,10.404278,7.218479,0.720169,58.000000,8.444016,0.965517,0.800000,30.142136,28.779272,0.849647,0.954785,1.441340,1.291071,10.440307,0.719195,0.175992,36.000000,8.647105,5.860976,0.735250,41.000000,6.770275,0.878049,0.666667,25.313708,24.234582,0.770267,0.957370,1.475369,1.416443,9.219544,0.756504,0.184821,20.000000,5.341660,4.932883,0.383662,20.000000,5.046265,1.000000,0.800000,16.485281,16.307136,0.945115,0.989194,1.082868,1.081317,5.385165,0.221118,0.156875,37222.dcm
78.000000,11.499661,8.964522,0.626344,81.000000,9.965575,0.962963,0.780000,34.142136,33.446937,0.876177,0.979638,1.282797,1.189260,12.206556,0.655011,0.168220,54.000000,9.822282,7.201595,0.680024,56.000000,8.291860,0.964286,0.750000,28.142136,27.607699,0.890314,0.981009,1.363904,1.167106,10.000000,0.568523,0.168604,34.000000,7.532886,5.968645,0.610073,35.000000,6.579525,0.971429,0.693878,22.142136,21.890200,0.891640,0.988622,1.262076,1.147493,7.615773,0.412642,0.164894,17.000000,5.123965,4.501044,0.477871,19.000000,4.652426,0.894737,0.680000,15.899495,15.543204,0.884255,0.977591,1.138395,1.183335,5.385165,0.331441,0.161205,37224.dcm
78.000000,13.126727,8.083352,0.787908,84.000000,9.965575,0.928571,0.709091,39.556349,34.912687,0.804152,0.882606,1.623921,1.596349,13.453624,1.063970,0.188289,49.000000,8.990138,7.178908,0.601953,50.000000,7.898654,0.980000,0.777778,27.313708,26.527336,0.875021,0.971210,1.252299,1.211589,9.433981,0.490536,0.165424,37.000000,7.624541,6.448636,0.533542,38.000000,6.863663,0.973684,0.660714,23.556349,23.021912,0.877261,0.977312,1.182350,1.193450,8.246211,0.404598,0.163939,19.000000,6.117888,4.102212,0.741885,19.000000,4.918491,1.000000,0.791667,16.485281,16.307136,0.897859,0.989194,1.491363,1.138228,6.082763,0.433973,0.169704,37227.dcm
45.000000,8.269701,7.323576,0.464465,49.000000,7.569398,0.918367,0.803571,27.071068,26.252002,0.820536,0.969744,1.129189,1.295950,9.433981,0.470485,0.165772,33.000000,7.497014,5.873515,0.621458,35.000000,6.482045,0.942857,0.785714,22.485281,22.016028,0.855551,0.979131,1.276410,1.219194,7.615773,0.479580,0.166736,21.000000,6.197300,4.527247,0.682892,21.000000,5.170883,1.000000,0.875000,17.656854,17.478709,0.863795,0.989911,1.368889,1.181401,6.324555,0.434730,0.167369,10.000000,4.258325,3.208323,0.657536,10.000000,3.568248,1.000000,0.833333,11.656854,11.656854,0.924799,1.000000,1.327275,1.081317,4.123106,0.300562,0.161000,37229.dcm
70.000000,11.886923,8.113655,0.730820,75.000000,9.440697,0.933333,0.700000,37.556349,34.371631,0.744574,0.915202,1.465052,1.603463,12.806248,0.898595,0.182557,54.000000,10.947781,6.636402,0.795322,57.000000,8.291860,0.947368,0.771429,30.142136,29.022601,0.805621,0.962858,1.649656,1.338889,11.180340,0.879501,0.186608,35.000000,9.873919,4.965528,0.864348,40.000000,6.675581,0.875000,0.555556,26.142136,25.276248,0.688419,0.966878,1.988493,1.553833,10.295630,0.993460,0.213364,17.000000,6.479056,3.659834,0.825179,18.000000,4.652426,0.944444,0.708333,16.485281,16.262406,0.807773,0.986480,1.770314,1.272137,6.324555,0.585008,0.193772,37232.dcm
433.000000,27.241162,21.132030,0.631054,476.000000,23.480049,0.909664,0.859127,94.870058,85.395586,0.746151,0.900132,1.289094,1.654095,30.000000,1.631698,0.171186,357.000000,25.195495,18.606266,0.674280,371.000000,21.320097,0.962264,0.826389,77.455844,73.036879,0.840995,0.942949,1.354140,1.337304,27.784888,1.507860,0.171278,272.000000,23.464557,15.380002,0.755233,297.000000,18.609706,0.915825,0.695652,73.597980,65.288564,0.801871,0.887097,1.525654,1.584722,25.059928,1.774823,0.180254,148.000000,17.297011,12.775473,0.674150,199.000000,13.727325,0.743719,0.513889,83.154329,52.829739,0.666369,0.635322,1.353923,3.717904,18.973666,1.555316,0.194144,37258.dcm
482.000000,30.017481,21.434494,0.700077,526.000000,24.772999,0.916350,0.850088,107.012193,88.819750,0.767782,0.829997,1.400429,1.890643,32.449961,1.932892,0.176066,398.000000,27.589527,19.125049,0.720746,427.000000,22.511094,0.932084,0.775828,87.112698,79.115116,0.799050,0.908193,1.442586,1.517295,30.413813,1.837592,0.176552,311.000000,25.892213,16.093552,0.783367,347.000000,19.899183,0.896254,0.654737,84.669048,70.945053,0.776472,0.837910,1.608856,1.834337,27.784888,2.149166,0.186242,197.000000,19.312730,14.050294,0.686092,242.000000,15.837556,0.814050,0.551821,85.982756,58.707341,0.718276,0.682780,1.374543,2.986391,22.135944,1.442099,0.180116,37296.dcm
642.000000,45.302094,24.316186,0.843737,956.000000,28.590554,0.671548,0.531017,186.953319,120.912068,0.551830,0.646750,1.863043,4.332329,45.793013,5.564079,0.257096,274.000000,28.068674,15.009111,0.845024,290.000000,18.677999,0.944828,0.507407,81.698485,80.034983,0.537528,0.979639,1.870109,1.938508,33.015148,3.269874,0.230488,245.000000,26.510099,14.234834,0.843608,258.000000,17.661928,0.949612,0.515789,76.284271,74.850416,0.549525,0.981204,1.862340,1.890140,30.805844,3.058229,0.230293,102.000000,18.669467,9.945567,0.846293,128.000000,11.396071,0.796875,0.425000,54.970563,52.346712,0.467769,0.952268,1.877165,2.357493,21.260292,2.349536,0.272547,37323.dcm
987.000000,47.133281,30.431500,0.763635,1231.000000,35.449787,0.801787,0.740435,210.267027,138.216949,0.649239,0.657340,1.548832,3.564637,52.430907,3.991466,0.199149,825.000000,46.192751,26.592091,0.817677,1147.000000,32.410224,0.719268,0.618905,190.509668,135.304063,0.566294,0.710222,1.737086,3.500824,52.430907,4.487760,0.215018,589.000000,41.517810,22.290378,0.843654,797.000000,27.384998,0.739021,0.525893,151.639610,112.004736,0.590001,0.738625,1.862589,3.106706,43.081318,4.254649,0.235348,420.000000,41.537394,17.398074,0.908054,632.000000,23.124892,0.664557,0.477273,137.982756,104.936250,0.479301,0.760503,2.387471,3.607368,42.720019,4.848546,0.301396,37352.dcm
94.000000,13.788311,9.039851,0.755094,98.000000,10.940042,0.959184,0.803419,38.727922,37.903066,0.822222,0.978701,1.525281,1.269728,14.317821,0.982861,0.178969,77.000000,12.612440,8.127743,0.764669,80.000000,9.901487,0.962500,0.802083,35.313708,34.443434,0.815620,0.975356,1.551776,1.288802,13.416408,0.938563,0.180574,54.000000,10.431072,7.099094,0.732681,58.000000,8.291860,0.931034,0.771429,29.899495,29.094403,0.801650,0.973073,1.469353,1.317419,11.180340,0.782295,0.181178,28.000000,7.928489,4.815962,0.794377,31.000000,5.970821,0.903226,0.700000,21.899495,21.246538,0.779456,0.970184,1.646294,1.363014,8.246211,0.661303,0.186133,37419.dcm
335.000000,27.814191,18.066206,0.760334,415.000000,20.652730,0.807229,0.634470,91.840620,79.288096,0.669636,0.863323,1.539570,2.003618,30.610456,2.652229,0.204730,217.000000,25.389580,14.276585,0.826933,319.000000,16.622063,0.680251,0.496568,83.740115,70.495063,0.548722,0.841831,1.778407,2.571565,28.017851,2.801180,0.243602,143.000000,23.791178,8.934120,0.926813,192.000000,13.493452,0.744792,0.400560,67.355339,58.229663,0.529977,0.864514,2.662957,2.524632,24.698178,2.775071,0.281107,76.000000,22.481739,5.307952,0.971729,103.000000,9.836982,0.737864,0.316667,49.698485,46.474561,0.442174,0.935130,4.235482,2.586204,20.615528,2.832923,0.436625,37431.dcm
352.000000,29.933254,18.340145,0.790315,430.000000,21.170270,0.818605,0.733333,95.455844,80.947341,0.675068,0.848008,1.632117,2.059930,30.610456,3.135169,0.218341,301.000000,31.314066,16.268815,0.854448,409.000000,19.576647,0.735941,0.627083,91.941125,79.659049,0.596082,0.866414,1.924791,2.234824,30.610456,3.571156,0.258010,240.000000,31.468747,13.759104,0.899349,356.000000,17.480775,0.674157,0.500000,87.941125,74.019357,0.550466,0.841692,2.287122,2.564265,28.319605,3.528848,0.306492,163.000000,30.751438,11.195341,0.931376,293.000000,14.406181,0.556314,0.370455,91.597980,68.113686,0.441498,0.743616,2.746807,4.096136,26.627054,3.379732,0.409632,37488.dcm
915.000000,49.370779,28.073771,0.822593,1193.000000,34.132304,0.766974,0.602767,178.024387,135.981134,0.621833,0.763834,1.758609,2.756310,53.338541,5.200853,0.220146,746.000000,45.849462,27.332475,0.802884,1126.000000,30.819421,0.662522,0.491436,197.580736,133.229506,0.528139,0.674304,1.677472,4.164286,53.338541,5.960402,0.238486,417.000000,31.007941,21.463682,0.721706,584.000000,23.042155,0.714041,0.479310,135.539105,93.229563,0.602891,0.687843,1.444670,3.505769,35.000000,3.102326,0.212757,272.000000,28.248073,16.278815,0.817252,371.000000,18.609706,0.733154,0.419753,97.497475,80.500076,0.527456,0.825663,1.735266,2.781045,32.802439,3.273714,0.243632,37540.dcm
352.000000,29.933254,18.340145,0.790315,430.000000,21.170270,0.818605,0.733333,95.455844,80.947341,0.675068,0.848008,1.632117,2.059930,30.610456,3.135169,0.218341,301.000000,31.314066,16.268815,0.854448,409.000000,19.576647,0.735941,0.627083,91.941125,79.659049,0.596082,0.866414,1.924791,2.234824,30.610456,3.571156,0.258010,240.000000,31.468747,13.759104,0.899349,356.000000,17.480775,0.674157,0.500000,87.941125,74.019357,0.550466,0.841692,2.287122,2.564265,28.319605,3.528848,0.306492,163.000000,30.751438,11.195341,0.931376,293.000000,14.406181,0.556314,0.370455,91.597980,68.113686,0.441498,0.743616,2.746807,4.096136,26.627054,3.379732,0.409632,37563.dcm
103.000000,12.893952,10.764035,0.550534,112.000000,11.451798,0.919643,0.858333,42.727922,40.188744,0.801379,0.940573,1.197874,1.410511,14.422205,0.753902,0.169570,77.000000,11.002861,9.284729,0.536584,81.000000,9.901487,0.950617,0.855556,34.727922,33.430241,0.865808,0.962633,1.185049,1.246399,12.206556,0.602743,0.166073,55.000000,9.791018,7.395285,0.655364,57.000000,8.368284,0.964912,0.763889,28.727922,28.106514,0.874900,0.978369,1.323954,1.194087,10.295630,0.578544,0.168054,32.000000,7.756113,5.499431,0.705164,33.000000,6.383076,0.969697,0.761905,21.899495,21.543204,0.866442,0.983731,1.410348,1.192637,8.062258,0.514508,0.171356,37576.dcm
75.000000,12.005076,8.361208,0.717583,78.000000,9.772050,0.961538,0.852273,34.485281,33.819143,0.824036,0.980683,1.435806,1.261817,12.083046,0.829261,0.176137,61.000000,12.069680,6.935064,0.818444,68.000000,8.812923,0.897059,0.792208,34.727922,31.700834,0.762778,0.912834,1.740385,1.573323,12.083046,1.052075,0.195805,34.000000,7.637138,6.048961,0.610462,37.000000,6.579525,0.918919,0.708333,24.142136,22.912687,0.813836,0.949075,1.262554,1.364151,8.246211,0.481769,0.169576,19.000000,6.380715,3.992057,0.780109,20.000000,4.918491,0.950000,0.791667,17.071068,16.714777,0.854599,0.979129,1.598353,1.220557,6.324555,0.493965,0.177577,37582.dcm
161.000000,17.926701,11.903867,0.747706,172.000000,14.317527,0.936047,0.838542,51.556349,49.744685,0.817603,0.964860,1.505956,1.313798,18.357560,1.250937,0.178727,128.000000,17.067767,10.036194,0.808846,141.000000,12.766153,0.907801,0.775758,48.142136,45.687164,0.770604,0.949006,1.700622,1.440890,17.492856,1.385742,0.190121,97.000000,16.301993,8.187580,0.864726,111.000000,11.113246,0.873874,0.692857,44.970563,41.132598,0.720459,0.914656,1.991064,1.659109,16.124515,1.511529,0.212709,27.000000,10.328358,3.814985,0.929282,30.000000,5.863230,0.900000,0.500000,24.727922,23.959942,0.591020,0.968943,2.707313,1.802194,10.295630,1.177603,0.274450,37607.dcm
136.000000,14.589352,12.751959,0.485819,147.000000,13.159049,0.925170,0.809524,48.727922,45.980659,0.808348,0.943620,1.144087,1.389335,16.124515,0.946012,0.171321,89.000000,11.552420,10.660113,0.385375,99.000000,10.645108,0.898990,0.735537,39.556349,37.618309,0.790317,0.951006,1.083705,1.399048,13.038405,0.812779,0.171650,56.000000,9.159213,8.305086,0.421676,57.000000,8.444016,0.982456,0.777778,29.313708,28.844455,0.845811,0.983992,1.102844,1.221079,9.848858,0.571636,0.167633,26.000000,6.561369,5.284203,0.592799,26.000000,5.753627,1.000000,0.866667,19.071068,19.071068,0.898324,1.000000,1.241695,1.113184,6.708204,0.380190,0.164201,37630.dcm
124.000000,13.965571,11.861933,0.527798,129.000000,12.565099,0.961240,0.867133,45.313708,43.404918,0.827092,0.957876,1.177344,1.317734,15.620499,0.772472,0.167881,96.000000,11.868295,11.395181,0.279532,106.000000,11.055813,0.905660,0.727273,42.384776,39.415388,0.776514,0.929942,1.041519,1.489151,13.892444,0.872931,0.174505,62.000000,9.682207,8.860204,0.403223,70.000000,8.884866,0.885714,0.626263,32.384776,31.006056,0.810417,0.957427,1.092775,1.346109,11.045361,0.657142,0.170949,33.000000,7.247107,6.306315,0.492727,37.000000,6.482045,0.891892,0.673469,23.313708,22.419347,0.825045,0.961638,1.149183,1.310687,7.280110,0.497952,0.169741,37636.dcm
418.000000,28.117911,23.553259,0.546192,582.000000,23.069767,0.718213,0.573388,133.154329,94.353676,0.590022,0.708604,1.193801,3.375394,34.828150,2.866935,0.200763,289.000000,25.259793,18.786306,0.668487,384.000000,19.182446,0.752604,0.608421,106.083261,76.094997,0.627185,0.717314,1.344585,3.098746,26.832816,2.587098,0.213736,195.000000,21.995458,12.249883,0.830561,222.000000,15.756958,0.878378,0.609375,60.870058,57.737329,0.735074,0.948534,1.795565,1.512039,21.470911,2.006014,0.202306,128.000000,20.138603,9.315740,0.886577,159.000000,12.766153,0.805031,0.507937,54.627417,50.580201,0.628722,0.925912,2.161782,1.855246,18.788294,2.119301,0.239101,37689.dcm
89.000000,11.207421,10.486772,0.352799,95.000000,10.645108,0.936842,0.809091,36.727922,35.587183,0.883106,0.968941,1.068720,1.206126,12.206556,0.533998,0.163562,66.000000,9.356117,9.127014,0.219942,68.000000,9.166996,0.970588,0.814815,30.142136,29.712054,0.939482,0.985732,1.025102,1.095454,9.848858,0.295370,0.159254,44.000000,7.714606,7.394622,0.285017,44.000000,7.484821,1.000000,0.897959,24.485281,24.307136,0.935826,0.992724,1.043273,1.084296,8.062258,0.262460,0.158422,22.000000,5.515817,5.348463,0.244461,24.000000,5.292567,0.916667,0.733333,18.485281,17.772699,0.875237,0.961451,1.031290,1.236003,6.000000,0.308773,0.160124,37700.dcm
92.000000,12.094469,11.772060,0.229357,118.000000,10.823033,0.779661,0.760331,69.597980,41.071068,0.685371,0.590119,1.027388,4.189822,14.212670,1.164527,0.191706,64.000000,10.211164,9.082541,0.456990,76.000000,9.027033,0.842105,0.646465,40.627417,32.758068,0.749468,0.806304,1.124263,2.052337,11.401754,0.829310,0.179779,40.000000,8.029288,7.517793,0.351211,47.000000,7.136496,0.851064,0.625000,27.556349,25.981410,0.744637,0.942847,1.068038,1.510684,8.944272,0.749554,0.184875,19.000000,6.423798,5.322283,0.559951,27.000000,4.918491,0.703704,0.527778,24.142136,19.365058,0.636687,0.802127,1.206963,2.441113,6.708204,0.759485,0.220149,37708.dcm
65.000000,10.554475,8.748080,0.559470,77.000000,9.097284,0.844156,0.812500,37.556349,33.300563,0.736580,0.886683,1.206490,1.726806,12.206556,0.833103,0.178134,43.000000,8.946720,7.212816,0.591648,55.000000,7.399277,0.781818,0.671875,33.556349,28.234582,0.677822,0.841408,1.240392,2.083872,10.630146,0.842364,0.188084,27.000000,6.271289,5.786451,0.385544,29.000000,5.863230,0.931034,0.750000,20.727922,19.543204,0.888346,0.942844,1.083788,1.266304,6.708204,0.365296,0.162374,13.000000,4.986929,3.836702,0.638826,14.000000,4.068429,0.928571,0.650000,15.071068,14.307136,0.798083,0.949311,1.299796,1.390384,5.099020,0.440086,0.177515,37712.dcm
65.000000,10.931036,8.723278,0.602620,80.000000,9.097284,0.812500,0.722222,43.213203,34.375870,0.691219,0.795495,1.253088,2.286176,12.806248,0.909302,0.185497,40.000000,7.989794,6.475327,0.585808,40.000000,7.136496,1.000000,0.816327,23.313708,23.135563,0.939095,0.992359,1.233883,1.081317,8.062258,0.331626,0.161094,25.000000,6.505780,5.031331,0.633963,25.000000,5.641896,1.000000,0.833333,18.485281,18.485281,0.919386,1.000000,1.293054,1.087683,6.708204,0.334856,0.162432,12.000000,4.566475,3.564107,0.625163,12.000000,3.908820,1.000000,0.750000,13.071068,12.892922,0.907169,0.986371,1.281239,1.133003,4.472136,0.319179,0.160880,37734.dcm
64.000000,10.836440,8.633372,0.604377,78.000000,9.027033,0.820513,0.711111,40.142136,34.444200,0.677888,0.858056,1.255181,2.003600,12.806248,0.912326,0.184860,48.000000,9.364726,7.258364,0.631869,52.000000,7.817640,0.923077,0.666667,30.970563,27.919260,0.773826,0.901477,1.290198,1.590183,10.295630,0.770683,0.179317,30.000000,7.065723,5.654890,0.599563,31.000000,6.180387,0.967742,0.833333,21.071068,20.485281,0.898353,0.972199,1.249489,1.177720,7.211103,0.413909,0.165074,16.000000,5.130929,4.156650,0.586269,17.000000,4.513517,0.941176,0.800000,15.071068,14.892922,0.906505,0.988180,1.234391,1.129687,5.385165,0.310548,0.159912,37745.dcm
73.000000,11.390835,8.378177,0.677504,76.000000,9.640876,0.960526,0.730000,34.142136,32.754306,0.855059,0.959351,1.359584,1.270716,12.206556,0.631781,0.168903,54.000000,9.686254,7.517940,0.630554,59.000000,8.291860,0.915254,0.675000,30.970563,28.536433,0.833305,0.921405,1.288418,1.413496,10.440307,0.625793,0.170922,37.000000,8.122110,6.208194,0.644793,40.000000,6.863663,0.925000,0.755102,23.899495,23.365058,0.851683,0.977638,1.308289,1.228474,8.602325,0.558959,0.172033,19.000000,6.070721,4.498844,0.671425,21.000000,4.918491,0.904762,0.633333,17.899495,17.142182,0.812515,0.957691,1.349396,1.341894,6.082763,0.455273,0.179035,37752.dcm
76.000000,10.796202,9.490808,0.476660,85.000000,9.836982,0.894118,0.767677,36.970563,34.340583,0.809857,0.928863,1.137543,1.431162,12.529964,0.645992,0.167736,56.000000,9.073364,8.091878,0.452375,60.000000,8.444016,0.933333,0.777778,28.727922,27.867759,0.906137,0.970058,1.121293,1.172764,9.486833,0.402602,0.161984,37.000000,7.712853,6.339060,0.569657,40.000000,6.863663,0.925000,0.755102,23.899495,23.008767,0.878264,0.962730,1.216719,1.228474,8.062258,0.383944,0.163860,20.000000,5.341660,4.932883,0.383662,21.000000,5.046265,0.952381,0.800000,16.485281,16.307136,0.945115,0.989194,1.082868,1.081317,5.385165,0.221118,0.156875,37757.dcm
279.000000,30.960267,12.684450,0.912220,340.000000,18.847648,0.820588,0.688889,86.526912,76.496990,0.599136,0.884083,2.440805,2.135445,28.653098,3.264488,0.250172,192.000000,27.796678,9.615734,0.938260,224.000000,15.635280,0.857143,0.698182,66.870058,62.487657,0.617906,0.934464,2.890750,1.853328,25.495098,3.038632,0.280746,111.000000,22.001199,7.555085,0.939191,140.000000,11.888212,0.792857,0.660714,57.455844,51.172581,0.532670,0.890642,2.912105,2.366658,21.213203,2.725219,0.303190,51.000000,13.914534,5.490801,0.918849,60.000000,8.058239,0.850000,0.653846,33.798990,31.559920,0.643440,0.933753,2.534154,1.782491,13.152946,1.646386,0.270952,37767.dcm
120.000000,16.039073,10.354191,0.763709,131.000000,12.360774,0.916031,0.727273,47.798990,43.922142,0.781671,0.918893,1.549042,1.515118,15.652476,1.333994,0.188435,85.000000,13.550171,8.473212,0.780367,91.000000,10.403142,0.934066,0.726496,36.970563,36.032056,0.822717,0.974615,1.599178,1.279627,13.152946,1.142054,0.185835,58.000000,11.558421,6.945303,0.799334,62.000000,8.593480,0.935484,0.753247,31.313708,30.581236,0.779341,0.976609,1.664207,1.345337,11.401754,1.027385,0.193069,30.000000,9.402309,4.545685,0.875364,35.000000,6.180387,0.857143,0.600000,24.727922,23.788244,0.666203,0.961999,2.068403,1.621975,10.000000,0.999405,0.221667,37787.dcm
97.000000,14.605174,9.212772,0.775955,116.000000,11.113246,0.836207,0.746154,44.142136,41.125855,0.720695,0.931669,1.585318,1.598546,14.764823,1.246160,0.190412,64.000000,11.483248,7.406773,0.764177,70.000000,9.027033,0.914286,0.727273,32.142136,30.919957,0.841225,0.961976,1.550371,1.284575,11.401754,0.865349,0.179745,39.000000,9.462001,5.698177,0.798332,42.000000,7.046726,0.928571,0.722222,25.313708,24.746579,0.800284,0.977596,1.660531,1.307486,9.486833,0.866019,0.191237,21.000000,8.306653,3.330198,0.916119,21.000000,5.170883,1.000000,0.875000,19.071068,19.071068,0.725570,1.000000,2.494342,1.378227,8.062258,0.903948,0.230429,37789.dcm
51.000000,10.828038,6.924042,0.768829,59.000000,8.058239,0.864407,0.809524,33.313708,29.911190,0.716329,0.897864,1.563832,1.731673,10.816654,1.015913,0.199169,34.000000,8.500868,5.533838,0.759101,37.000000,6.579525,0.918919,0.850000,24.485281,23.478709,0.775069,0.958891,1.536161,1.403206,8.944272,0.690556,0.184231,25.000000,7.010042,4.720972,0.739225,25.000000,5.641896,1.000000,0.833333,19.071068,18.892922,0.880140,0.990659,1.484873,1.157711,7.211103,0.493774,0.171904,14.000000,5.513256,3.444199,0.780855,15.000000,4.222008,0.933333,0.700000,14.485281,14.307136,0.859474,0.987702,1.600737,1.192658,5.385165,0.487634,0.176749,37803.dcm
204.000000,18.206351,15.093243,0.559234,226.000000,16.116478,0.902655,0.800000,64.870058,56.284497,0.809212,0.867650,1.206258,1.641529,19.723083,1.062606,0.170530,128.000000,15.483353,11.084451,0.698208,141.000000,12.766153,0.907801,0.609524,47.455844,44.301551,0.819562,0.933532,1.396853,1.400102,16.552945,1.035494,0.175748,81.000000,13.572229,8.441956,0.783016,92.000000,10.155413,0.880435,0.562500,40.041631,36.580496,0.760669,0.913562,1.607711,1.575174,13.038405,1.296955,0.195066,38.000000,11.813920,4.663279,0.918798,45.000000,6.955796,0.844444,0.475000,28.384776,26.941549,0.657882,0.949155,2.533393,1.687242,10.770330,1.374391,0.260935,37811.dcm
45.000000,8.784075,6.868035,0.623437,46.000000,7.569398,0.978261,0.803571,26.485281,25.877054,0.844486,0.977035,1.278979,1.240472,9.433981,0.549980,0.168977,34.000000,7.683165,5.947493,0.633070,35.000000,6.579525,0.971429,0.809524,23.071068,22.462841,0.846758,0.973637,1.291833,1.245795,8.062258,0.496615,0.168634,21.000000,6.603953,4.290744,0.760171,21.000000,5.170883,1.000000,0.875000,17.656854,17.656854,0.846452,1.000000,1.539116,1.181401,6.708204,0.514823,0.176655,10.000000,3.864367,3.759433,0.231455,10.000000,3.568248,1.000000,0.625000,12.485281,12.128990,0.854202,0.971463,1.027912,1.240472,4.123106,0.341889,0.165000,37813.dcm
477.000000,32.121441,20.186346,0.777859,544.000000,24.644173,0.876838,0.709821,97.012193,89.331983,0.751129,0.920833,1.591246,1.570089,35.000000,2.610884,0.188235,319.000000,33.758078,12.448960,0.929521,354.000000,20.153496,0.901130,0.513688,84.083261,77.906068,0.660477,0.926535,2.711719,1.763675,33.015148,3.536571,0.253119,201.000000,32.404108,8.525816,0.964766,235.000000,15.997536,0.855319,0.351399,75.740115,70.731706,0.504868,0.933874,3.800704,2.271151,31.064449,3.821296,0.348274,102.000000,28.404239,5.835734,0.978667,139.000000,11.396071,0.733813,0.242857,66.669048,59.789194,0.358562,0.896806,4.867295,3.467676,27.018512,3.648155,0.513597,37816.dcm
